SiteUUID,PODorPOUSite,Longitude,Latitude
KSwr_S2086,POD,-102.0415,39.50528
KSwr_S2086,POD,-102.0415,39.50528
KSwr_S20860,POD,-101.3067,39.85062
KSwr_S20861,POD,-98.96347,39.63684
KSwr_S20862,POD,-101.7802,37.04776
KSwr_S20863,POD,-101.7722,37.04168
KSwr_S20864,POD,-101.7678,37.04361
KSwr_S20865,POD,-101.7769,37.05054
KSwr_S20866,POD,-100.4909,37.82247
KSwr_S20867,POD,-100.4996,37.82246
KSwr_S20868,POD,-100.2495,37.78069
KSwr_S20869,POD,-100.9216,39.35463
KSwr_S2087,POD,-99.4222,37.23502
KSwr_S20870,POD,-101.138,39.35861
KSwr_S20871,POD,-101.1671,39.34475
KSwr_S20872,POD,-101.9227,39.14386
KSwr_S20873,POD,-100.9798,37.39419
KSwr_S20874,POD,-100.91906,37.69301
KSwr_S20875,POD,-100.5292,37.81335
KSwr_S20876,POD,-100.5286,37.82612
KSwr_S20877,POD,-100.5351,37.82236
KSwr_S20878,POD,-99.92982,37.69584
KSwr_S20879,POD,-99.21959,37.82901
KSwr_S2088,POD,-100.6972,39.18759
KSwr_S2088,POD,-100.6972,39.18759
KSwr_S20880,POD,-99.34541,37.72273
KSwr_S20881,POD,-99.35475,37.72274
KSwr_S20882,POD,-98.53521,37.59793
KSwr_S20883,POD,-97.92156,37.45496
KSwr_S20884,POD,-101.6365,37.69296
KSwr_S20885,POD,-99.01968,37.65474
KSwr_S20886,POD,-99.21928,37.95239
KSwr_S20887,POD,-99.19194,37.96707
KSwr_S20888,POD,-99.20576,37.93789
KSwr_S20889,POD,-99.18336,37.95094
KSwr_S2089,POD,-100.5067,37.41617
KSwr_S20890,POD,-99.17912,37.92039
KSwr_S20891,POD,-99.19185,37.9521
KSwr_S20892,POD,-99.18761,37.95635
KSwr_S20893,POD,-101.4986,37.56357
KSwr_S20894,POD,-97.7454,38.29345
KSwr_S20895,POD,-97.74101,38.32232
KSwr_S20896,POD,-101.8535,39.62885
KSwr_S20897,POD,-98.77359,39.45356
KSwr_S20898,POD,-100.716,38.14458
KSwr_S20899,POD,-101.304,37.76162
KSwr_S209,POD,-101.1901,37.54094
KSwr_S2090,POD,-100.87682,37.82239
KSwr_S20900,POD,-97.33779,37.80293
KSwr_S20900,POD,-97.33779,37.80293
KSwr_S20901,POD,-97.34686,37.80314
KSwr_S20902,POD,-101.125,39.42738
KSwr_S20903,POD,-101.6499,37.69071
KSwr_S20904,POD,-101.199,37.49685
KSwr_S20905,POD,-100.9108,38.07604
KSwr_S20906,POD,-101.6671,37.70036
KSwr_S20907,POD,-100.1892,37.41608
KSwr_S20908,POD,-97.33757,39.61333
KSwr_S20909,POD,-100.1097,37.73264
KSwr_S2091,POD,-101.2117,37.15614
KSwr_S20910,POD,-100.1289,37.73336
KSwr_S20911,POD,-100.1205,37.73276
KSwr_S20912,POD,-95.97935,39.12688
KSwr_S20913,POD,-98.72448,37.82836
KSwr_S20914,POD,-97.02518,37.05648
KSwr_S20915,POD,-100.3562,37.65351
KSwr_S20916,POD,-100.5705,37.46418
KSwr_S20917,POD,-97.38339,37.51691
KSwr_S20917,POD,-97.38339,37.51691
KSwr_S20918,POD,-100.6541,39.40818
KSwr_S20919,POD,-97.67768,39.19396
KSwr_S2092,POD,-99.15372,37.81701
KSwr_S20920,POD,-97.6656,38.2538
KSwr_S20921,POD,-100.4337,37.50345
KSwr_S20922,POD,-98.62444,38.19204
KSwr_S20923,POD,-95.45644,38.2066
KSwr_S20924,POD,-100.1288,37.52901
KSwr_S20925,POD,-100.3986,37.66523
KSwr_S20926,POD,-101.1525,38.01383
KSwr_S20927,POD,-100.4462,37.89725
KSwr_S20928,POD,-100.6982,37.40928
KSwr_S20929,POD,-100.1302,37.85573
KSwr_S2093,POD,-101.7462,39.44339
KSwr_S2093,POD,-101.7462,39.44339
KSwr_S20930,POD,-100.663,39.28511
KSwr_S20931,POD,-100.9082,37.44585
KSwr_S20932,POD,-100.6868,37.72743
KSwr_S20933,POD,-98.96324,38.26592
KSwr_S20934,POD,-98.96524,38.26736
KSwr_S20935,POD,-100.0891,39.76618
KSwr_S20936,POD,-100.0854,39.76925
KSwr_S20937,POD,-100.8643,38.03323
KSwr_S20938,POD,-95.20923,39.21476
KSwr_S20939,POD,-95.20899,39.21642
KSwr_S2094,POD,-97.622,38.61351
KSwr_S20940,POD,-95.21309,39.21102
KSwr_S20941,POD,-95.21087,39.21072
KSwr_S20942,POD,-101.5429,39.77872
KSwr_S20943,POD,-99.47031,38.46542
KSwr_S20944,POD,-101.6018,39.68388
KSwr_S20945,POD,-98.62498,37.48911
KSwr_S20946,POD,-100.4976,37.45644
KSwr_S20947,POD,-100.4977,37.44915
KSwr_S20948,POD,-99.72428,37.46697
KSwr_S20949,POD,-97.69294,37.85113
KSwr_S2095,POD,-101.3307,37.26118
KSwr_S20950,POD,-97.69643,37.84701
KSwr_S20951,POD,-97.72456,37.87615
KSwr_S20952,POD,-101.4474,39.79799
KSwr_S20953,POD,-99.04352,39.45306
KSwr_S20954,POD,-101.7365,37.62463
KSwr_S20955,POD,-98.59753,38.28632
KSwr_S20956,POD,-98.29346,37.92282
KSwr_S20957,POD,-101.8369,39.22855
KSwr_S20958,POD,-101.8032,39.24905
KSwr_S20959,POD,-101.8104,39.24355
KSwr_S2096,POD,-100.3947,38.73468
KSwr_S20960,POD,-99.39037,37.67104
KSwr_S20961,POD,-99.38135,37.67108
KSwr_S20962,POD,-99.37256,37.67855
KSwr_S20963,POD,-99.39896,37.6785
KSwr_S20964,POD,-99.38136,37.67858
KSwr_S20965,POD,-99.39053,37.67858
KSwr_S20966,POD,-99.40826,37.62723
KSwr_S20967,POD,-99.39941,37.62705
KSwr_S20968,POD,-99.53128,37.65284
KSwr_S20969,POD,-99.54021,37.6328
KSwr_S2097,POD,-101.8677,38.76881
KSwr_S20970,POD,-99.53304,37.64131
KSwr_S20971,POD,-101.8451,37.06416
KSwr_S20972,POD,-97.87031,39.95048
KSwr_S20973,POD,-97.8732,39.95787
KSwr_S20974,POD,-97.87158,39.95273
KSwr_S20975,POD,-99.49123,37.06618
KSwr_S20976,POD,-96.01284,39.17078
KSwr_S20977,POD,-100.6501,38.64244
KSwr_S20978,POD,-99.66994,37.46358
KSwr_S20979,POD,-99.58495,39.92492
KSwr_S2098,POD,-99.83417,38.40407
KSwr_S20980,POD,-101.8613,37.65832
KSwr_S20981,POD,-99.19186,37.97417
KSwr_S20982,POD,-99.16431,37.96698
KSwr_S20983,POD,-99.14614,37.95978
KSwr_S20984,POD,-99.47474,37.79567
KSwr_S20985,POD,-99.47379,37.79597
KSwr_S20986,POD,-99.47284,37.79633
KSwr_S20987,POD,-99.48205,37.79638
KSwr_S20988,POD,-102.038,37.9931
KSwr_S20989,POD,-102.0403,37.99634
KSwr_S2099,POD,-100.222,37.46335
KSwr_S20990,POD,-98.52573,38.28644
KSwr_S20991,POD,-101.0522,38.55465
KSwr_S20992,POD,-100.411,37.6561
KSwr_S20993,POD,-101.1864,37.68169
KSwr_S20994,POD,-97.61124,39.57338
KSwr_S20995,POD,-97.5835,39.53891
KSwr_S20995,POD,-97.5835,39.53891
KSwr_S20995,POD,-97.5835,39.53891
KSwr_S20996,POD,-97.58462,39.53746
KSwr_S20996,POD,-97.58462,39.53746
KSwr_S20996,POD,-97.58462,39.53746
KSwr_S20997,POD,-97.58414,39.53806
KSwr_S20997,POD,-97.58414,39.53806
KSwr_S20997,POD,-97.58414,39.53806
KSwr_S20998,POD,-97.58485,39.53806
KSwr_S20998,POD,-97.58485,39.53806
KSwr_S20998,POD,-97.58485,39.53806
KSwr_S20999,POD,-97.58403,39.53821
KSwr_S20999,POD,-97.58403,39.53821
KSwr_S20999,POD,-97.58403,39.53821
KSwr_S21,POD,-99.41914,38.46718
KSwr_S210,POD,-101.1975,37.54052
KSwr_S2100,POD,-97.60747,38.15658
KSwr_S21000,POD,-99.63854,37.50073
KSwr_S21001,POD,-97.6445,39.58097
KSwr_S21002,POD,-98.38549,37.90102
KSwr_S21003,POD,-98.93484,39.64019
KSwr_S21004,POD,-99.32313,37.94159
KSwr_S21005,POD,-101.674,39.76974
KSwr_S21006,POD,-100.74,37.69238
KSwr_S21007,POD,-99.88477,37.68521
KSwr_S21008,POD,-101.4144,39.3413
KSwr_S21009,POD,-98.96774,39.63644
KSwr_S2101,POD,-100.5566,37.60558
KSwr_S2101,POD,-100.5566,37.60558
KSwr_S21010,POD,-98.99143,39.64128
KSwr_S21011,POD,-101.0399,37.17068
KSwr_S21012,POD,-101.0312,37.18984
KSwr_S21013,POD,-101.049,37.18406
KSwr_S21014,POD,-101.0317,37.17754
KSwr_S21015,POD,-98.74802,39.79391
KSwr_S21016,POD,-98.74626,39.79858
KSwr_S21017,POD,-97.37354,39.6287
KSwr_S21018,POD,-99.75678,37.49724
KSwr_S21018,POD,-99.75678,37.49724
KSwr_S21019,POD,-99.72928,37.49451
KSwr_S2102,POD,-99.74049,37.53518
KSwr_S21020,POD,-101.5506,37.04277
KSwr_S21021,POD,-100.2544,37.65029
KSwr_S21022,POD,-99.60729,37.58597
KSwr_S21023,POD,-99.3999,37.70045
KSwr_S21024,POD,-98.58714,38.2352
KSwr_S21025,POD,-98.60419,38.27924
KSwr_S21026,POD,-98.6132,38.28289
KSwr_S21027,POD,-97.61578,37.97429
KSwr_S21028,POD,-100.0284,37.70014
KSwr_S21029,POD,-101.1045,37.38635
KSwr_S2103,POD,-97.90262,39.95771
KSwr_S21030,POD,-101.6495,39.71592
KSwr_S21031,POD,-101.7235,38.80858
KSwr_S21032,POD,-95.97539,39.12983
KSwr_S21033,POD,-97.48742,37.88725
KSwr_S21034,POD,-97.2806,39.53553
KSwr_S21035,POD,-97.28897,39.53595
KSwr_S21036,POD,-98.78094,39.71765
KSwr_S21037,POD,-98.78067,39.71785
KSwr_S21038,POD,-98.78081,39.71775
KSwr_S21039,POD,-99.7585,38.09001
KSwr_S2104,POD,-99.55334,39.92803
KSwr_S21040,POD,-98.93504,39.66167
KSwr_S21041,POD,-100.8073,37.45955
KSwr_S21042,POD,-98.71674,37.78061
KSwr_S21043,POD,-100.2954,39.43491
KSwr_S21044,POD,-97.47765,37.8868
KSwr_S21045,POD,-97.49025,37.98036
KSwr_S21046,POD,-98.86232,38.11262
KSwr_S21047,POD,-98.87164,38.11251
KSwr_S21048,POD,-99.13065,38.09795
KSwr_S21049,POD,-100.1247,37.63128
KSwr_S2105,POD,-101.5074,37.47298
KSwr_S21050,POD,-99.30984,37.85079
KSwr_S21051,POD,-98.86286,37.67884
KSwr_S21052,POD,-98.86223,37.68623
KSwr_S21053,POD,-97.68895,38.15571
KSwr_S21053,POD,-97.68895,38.15571
KSwr_S21054,POD,-100.4874,37.92865
KSwr_S21055,POD,-100.5778,37.87561
KSwr_S21056,POD,-99.11893,37.60393
KSwr_S21057,POD,-100.3384,37.66818
KSwr_S21058,POD,-100.3654,37.77713
KSwr_S21059,POD,-95.86825,39.09791
KSwr_S2106,POD,-99.53364,38.21759
KSwr_S2106,POD,-99.53364,38.21759
KSwr_S21060,POD,-95.87467,39.09248
KSwr_S21061,POD,-94.91633,37.83477
KSwr_S21062,POD,-94.85822,37.8467
KSwr_S21063,POD,-98.9884,38.12388
KSwr_S21064,POD,-98.99356,38.12389
KSwr_S21065,POD,-101.1611,37.41707
KSwr_S21066,POD,-100.772,37.57614
KSwr_S21067,POD,-101.16746,37.41709
KSwr_S21068,POD,-101.1754,37.41965
KSwr_S21069,POD,-101.1363,37.41294
KSwr_S2107,POD,-101.37059,38.46672
KSwr_S21070,POD,-99.89305,37.68764
KSwr_S21071,POD,-100.1741,37.74049
KSwr_S21072,POD,-100.429,37.87054
KSwr_S21073,POD,-101.3319,37.76141
KSwr_S21074,POD,-97.46841,37.90137
KSwr_S21075,POD,-100.6223,39.43728
KSwr_S21076,POD,-99.03632,37.79481
KSwr_S21077,POD,-99.05515,37.78764
KSwr_S21078,POD,-99.59749,37.44577
KSwr_S21079,POD,-101.5806,37.70785
KSwr_S2108,POD,-100.4479,37.41949
KSwr_S21080,POD,-97.45466,37.90145
KSwr_S21081,POD,-95.78546,39.09836
KSwr_S21082,POD,-98.59492,38.27194
KSwr_S21083,POD,-99.73486,37.57138
KSwr_S21084,POD,-95.75389,39.08115
KSwr_S21085,POD,-100.7122,39.91526
KSwr_S21086,POD,-100.7059,39.91716
KSwr_S21087,POD,-100.5375,39.61944
KSwr_S21088,POD,-99.12656,37.53932
KSwr_S21089,POD,-97.93443,37.98854
KSwr_S2109,POD,-98.62376,37.51182
KSwr_S21090,POD,-97.67593,38.27152
KSwr_S21091,POD,-98.97373,37.61156
KSwr_S21092,POD,-100.86176,37.68583
KSwr_S21093,POD,-98.70706,39.56483
KSwr_S21094,POD,-99.20913,37.64177
KSwr_S21095,POD,-94.84287,37.89171
KSwr_S21096,POD,-100.1467,37.50916
KSwr_S21097,POD,-100.616,37.44201
KSwr_S21098,POD,-98.78014,37.70829
KSwr_S21099,POD,-99.21877,37.77346
KSwr_S211,POD,-101.403,37.57383
KSwr_S2110,POD,-100.6472,39.06583
KSwr_S21100,POD,-99.20992,37.77356
KSwr_S21101,POD,-100.5524,37.63711
KSwr_S21102,POD,-100.4893,37.89469
KSwr_S21103,POD,-100.4823,37.95546
KSwr_S21104,POD,-100.7769,37.42705
KSwr_S21105,POD,-97.69923,38.27141
KSwr_S21106,POD,-99.73575,37.61564
KSwr_S21107,POD,-98.77094,38.11926
KSwr_S21108,POD,-98.77521,38.12296
KSwr_S21109,POD,-98.77107,38.11921
KSwr_S2111,POD,-100.6517,39.06574
KSwr_S21110,POD,-98.77523,38.12098
KSwr_S21111,POD,-98.77552,38.13055
KSwr_S21112,POD,-101.59792,37.01809
KSwr_S21113,POD,-100.411,37.71908
KSwr_S21114,POD,-101.4987,37.54793
KSwr_S21115,POD,-101.3951,37.17703
KSwr_S21115,POD,-101.3951,37.17703
KSwr_S21116,POD,-100.4399,37.72438
KSwr_S21116,POD,-100.4399,37.72438
KSwr_S21117,POD,-101.1526,38.00242
KSwr_S21118,POD,-95.06643,38.5501
KSwr_S21118,POD,-95.06643,38.5501
KSwr_S21118,POD,-95.06643,38.5501
KSwr_S21118,POD,-95.06643,38.5501
KSwr_S21119,POD,-100.3405,39.05345
KSwr_S2112,POD,-99.56626,39.92387
KSwr_S2112,POD,-99.56626,39.92387
KSwr_S21120,POD,-100.6584,39.35234
KSwr_S21121,POD,-100.2348,37.6863
KSwr_S21122,POD,-100.2393,37.68617
KSwr_S21123,POD,-100.0049,37.96256
KSwr_S21124,POD,-100.9598,39.16228
KSwr_S21125,POD,-100.8612,39.2243
KSwr_S21126,POD,-97.69942,38.26408
KSwr_S21127,POD,-101.605,37.34892
KSwr_S21128,POD,-101.6197,37.37074
KSwr_S21129,POD,-97.48189,37.94864
KSwr_S21129,POD,-97.48189,37.94864
KSwr_S2113,POD,-99.52579,39.57014
KSwr_S21130,POD,-97.46845,37.94503
KSwr_S21131,POD,-100.6502,39.42795
KSwr_S21132,POD,-97.71749,38.3587
KSwr_S21133,POD,-97.73266,38.35983
KSwr_S21134,POD,-97.75352,38.28665
KSwr_S21135,POD,-98.73313,38.28684
KSwr_S21135,POD,-98.73313,38.28684
KSwr_S21136,POD,-100.3876,37.70071
KSwr_S21137,POD,-99.00692,39.668
KSwr_S21138,POD,-97.22659,39.4938
KSwr_S21139,POD,-101.4289,39.14804
KSwr_S2114,POD,-99.52346,39.56833
KSwr_S21140,POD,-100.9476,39.40518
KSwr_S21141,POD,-100.9271,39.1864
KSwr_S21142,POD,-101.6282,38.74513
KSwr_S21143,POD,-99.30053,37.74806
KSwr_S21144,POD,-101.326,37.29089
KSwr_S21145,POD,-100.8698,37.59852
KSwr_S21146,POD,-99.41818,37.89426
KSwr_S21147,POD,-99.41825,37.89472
KSwr_S21148,POD,-99.41807,37.89456
KSwr_S21149,POD,-99.43311,37.89215
KSwr_S2115,POD,-99.51644,39.56833
KSwr_S21150,POD,-99.43305,37.89193
KSwr_S21151,POD,-99.43298,37.89171
KSwr_S21152,POD,-98.87613,38.45609
KSwr_S21153,POD,-98.87151,38.44893
KSwr_S21154,POD,-98.9679,38.15267
KSwr_S21155,POD,-97.01286,37.56572
KSwr_S21155,POD,-97.01286,37.56572
KSwr_S21156,POD,-95.8215,39.07622
KSwr_S21156,POD,-95.8215,39.07622
KSwr_S21157,POD,-99.61237,37.27726
KSwr_S21158,POD,-99.6084,37.2748
KSwr_S21159,POD,-101.0142,37.1009
KSwr_S21159,POD,-101.0142,37.1009
KSwr_S21159,POD,-101.0142,37.1009
KSwr_S2116,POD,-99.52111,39.57014
KSwr_S21160,POD,-99.72559,37.53549
KSwr_S21161,POD,-100.1115,37.68966
KSwr_S21162,POD,-101.1851,38.0011
KSwr_S21163,POD,-99.20102,37.74435
KSwr_S21164,POD,-95.95653,39.11965
KSwr_S21164,POD,-95.95653,39.11965
KSwr_S21165,POD,-101.4881,39.5147
KSwr_S21166,POD,-99.09147,37.84327
KSwr_S21167,POD,-100.8332,39.24773
KSwr_S21168,POD,-100.8004,39.43476
KSwr_S21169,POD,-101.3412,39.68447
KSwr_S2117,POD,-99.53108,39.5665
KSwr_S21170,POD,-101.3437,39.66526
KSwr_S21171,POD,-101.3254,37.0827
KSwr_S21172,POD,-101.2872,37.08993
KSwr_S21173,POD,-100.9324,38.395
KSwr_S21174,POD,-100.9311,38.38607
KSwr_S21175,POD,-100.1596,37.77235
KSwr_S21176,POD,-100.8957,39.42569
KSwr_S21177,POD,-98.33508,38.19631
KSwr_S21178,POD,-98.33511,38.19631
KSwr_S21179,POD,-98.33494,38.19631
KSwr_S2118,POD,-100.1894,37.50385
KSwr_S21180,POD,-98.3349,38.19631
KSwr_S21181,POD,-98.33487,38.19631
KSwr_S21182,POD,-98.33501,38.19631
KSwr_S21183,POD,-98.33483,38.19631
KSwr_S21184,POD,-98.33497,38.19631
KSwr_S21185,POD,-98.33504,38.19631
KSwr_S21186,POD,-98.33497,38.19631
KSwr_S21187,POD,-98.29355,37.89365
KSwr_S21188,POD,-95.97128,39.14407
KSwr_S21189,POD,-98.13705,38.24276
KSwr_S2119,POD,-99.02865,37.63304
KSwr_S21190,POD,-98.8168,38.0179
KSwr_S21191,POD,-98.87168,38.07616
KSwr_S21192,POD,-98.40528,37.44597
KSwr_S21193,POD,-100.927,39.85936
KSwr_S21194,POD,-101.2082,39.49294
KSwr_S21195,POD,-100.7977,39.36647
KSwr_S21196,POD,-101.3803,37.14937
KSwr_S21197,POD,-101.3975,37.14259
KSwr_S21198,POD,-101.4109,37.13388
KSwr_S21198,POD,-101.4109,37.13388
KSwr_S21199,POD,-101.4016,37.1334
KSwr_S212,POD,-101.4161,37.62287
KSwr_S2120,POD,-100.9404,37.47977
KSwr_S2120,POD,-100.9404,37.47977
KSwr_S21200,POD,-97.42541,37.93708
KSwr_S21201,POD,-97.2149,39.48399
KSwr_S21202,POD,-97.55084,37.95233
KSwr_S21203,POD,-100.5259,37.33468
KSwr_S21204,POD,-97.57867,37.95264
KSwr_S21205,POD,-100.4848,37.90026
KSwr_S21206,POD,-100.5839,37.57301
KSwr_S21207,POD,-100.5931,37.5731
KSwr_S21208,POD,-100.88,37.58384
KSwr_S21209,POD,-100.3333,37.81369
KSwr_S2121,POD,-101.1848,38.06807
KSwr_S21210,POD,-100.3382,37.80925
KSwr_S21211,POD,-100.3373,37.81067
KSwr_S21212,POD,-95.84463,39.08325
KSwr_S21213,POD,-100.5529,39.38934
KSwr_S21214,POD,-101.9268,39.84886
KSwr_S21215,POD,-99.26215,37.5612
KSwr_S21216,POD,-100.9229,37.2715
KSwr_S21216,POD,-100.9229,37.2715
KSwr_S21217,POD,-100.9052,37.26711
KSwr_S21218,POD,-100.9165,37.26622
KSwr_S21219,POD,-100.9052,37.27068
KSwr_S2122,POD,-101.1753,38.06816
KSwr_S21220,POD,-99.83177,38.08541
KSwr_S21221,POD,-101.6885,37.38116
KSwr_S21222,POD,-101.6611,37.3555
KSwr_S21223,POD,-101.6801,37.38844
KSwr_S21224,POD,-100.5023,37.7228
KSwr_S21225,POD,-101.1029,38.63731
KSwr_S21226,POD,-100.0759,38.22173
KSwr_S21227,POD,-100.6938,37.66395
KSwr_S21228,POD,-99.24992,38.1611
KSwr_S21229,POD,-97.44529,37.87594
KSwr_S2123,POD,-100.5603,37.45196
KSwr_S2123,POD,-100.5603,37.45196
KSwr_S21230,POD,-97.44209,37.84366
KSwr_S21231,POD,-99.96313,38.07477
KSwr_S21232,POD,-100.9668,37.75587
KSwr_S21233,POD,-98.34861,37.88629
KSwr_S21234,POD,-98.33008,37.9152
KSwr_S21235,POD,-99.64379,37.60867
KSwr_S21236,POD,-99.64526,37.6028
KSwr_S21237,POD,-99.6009,37.59191
KSwr_S21238,POD,-99.56631,37.58604
KSwr_S21239,POD,-99.65337,37.58238
KSwr_S2124,POD,-97.41606,37.60017
KSwr_S21240,POD,-97.49586,37.89417
KSwr_S21241,POD,-99.03637,37.88719
KSwr_S21242,POD,-99.03614,37.90179
KSwr_S21243,POD,-99.39082,37.72289
KSwr_S21244,POD,-99.13683,38.01068
KSwr_S21245,POD,-99.14616,38.00344
KSwr_S21246,POD,-97.45005,37.89413
KSwr_S21247,POD,-97.4501,37.88692
KSwr_S21248,POD,-100.2242,37.64972
KSwr_S21249,POD,-100.2198,37.64967
KSwr_S2125,POD,-97.40929,37.59924
KSwr_S21250,POD,-99.38108,37.63451
KSwr_S21251,POD,-99.38117,37.64183
KSwr_S21252,POD,-99.39021,37.64919
KSwr_S21253,POD,-99.39031,37.65635
KSwr_S21254,POD,-99.3903,37.66351
KSwr_S21255,POD,-99.3813,37.66386
KSwr_S21256,POD,-99.38101,37.62713
KSwr_S21257,POD,-97.43604,37.82169
KSwr_S21258,POD,-99.68617,38.14394
KSwr_S21259,POD,-99.6987,38.11718
KSwr_S2126,POD,-100.6612,37.54774
KSwr_S21260,POD,-97.66572,38.0538
KSwr_S21261,POD,-100.8311,39.25846
KSwr_S21262,POD,-100.8427,39.2495
KSwr_S21263,POD,-98.72378,38.30089
KSwr_S21264,POD,-98.8795,37.49569
KSwr_S21265,POD,-99.06677,38.15935
KSwr_S21266,POD,-101.3129,37.37796
KSwr_S21267,POD,-98.32659,38.55466
KSwr_S21267,POD,-98.32659,38.55466
KSwr_S21268,POD,-100.5155,37.84576
KSwr_S21269,POD,-100.9166,37.59877
KSwr_S2127,POD,-100.6605,37.56139
KSwr_S21270,POD,-100.22097,37.4239
KSwr_S21271,POD,-97.03587,37.35277
KSwr_S21272,POD,-98.94963,37.72569
KSwr_S21273,POD,-98.93566,37.73676
KSwr_S21274,POD,-94.88651,38.78719
KSwr_S21275,POD,-94.88721,38.78582
KSwr_S21276,POD,-94.88826,38.78829
KSwr_S21277,POD,-101.4934,37.46947
KSwr_S21278,POD,-99.54195,37.80958
KSwr_S21279,POD,-100.1111,37.74815
KSwr_S2128,POD,-101.6243,37.57656
KSwr_S21280,POD,-99.65939,39.48148
KSwr_S21281,POD,-99.6588,39.48187
KSwr_S21282,POD,-99.66016,39.48112
KSwr_S21283,POD,-99.65833,39.48214
KSwr_S21284,POD,-99.65797,39.48258
KSwr_S21285,POD,-99.65893,39.48184
KSwr_S21286,POD,-100.9709,39.84148
KSwr_S21287,POD,-101.2408,39.83244
KSwr_S21288,POD,-97.46824,37.84321
KSwr_S21289,POD,-97.52361,37.87245
KSwr_S21289,POD,-97.52361,37.87245
KSwr_S21289,POD,-97.52361,37.87245
KSwr_S2129,POD,-100.6929,37.64948
KSwr_S2129,POD,-100.6929,37.64948
KSwr_S21290,POD,-100.6836,39.41568
KSwr_S21291,POD,-101.0521,38.09484
KSwr_S21292,POD,-99.74311,38.09357
KSwr_S21293,POD,-101.7955,38.7977
KSwr_S21294,POD,-100.6641,39.41564
KSwr_S21295,POD,-101.6623,37.41786
KSwr_S21296,POD,-100.5383,37.59497
KSwr_S21297,POD,-100.197,37.70186
KSwr_S21298,POD,-101.9082,37.20027
KSwr_S21299,POD,-97.55737,37.76201
KSwr_S213,POD,-100.923,38.27692
KSwr_S2130,POD,-101.6595,38.8072
KSwr_S21300,POD,-97.45003,37.92657
KSwr_S21301,POD,-99.05067,38.21821
KSwr_S21302,POD,-100.92543,37.66735
KSwr_S21303,POD,-101.0648,37.21353
KSwr_S21303,POD,-101.0648,37.21353
KSwr_S21304,POD,-101.0129,37.21429
KSwr_S21305,POD,-101.0153,37.22054
KSwr_S21306,POD,-101.0157,37.2138
KSwr_S21307,POD,-101.0045,37.24228
KSwr_S21308,POD,-101.0322,37.23832
KSwr_S21309,POD,-101.1672,37.25868
KSwr_S2131,POD,-97.27273,39.51987
KSwr_S21310,POD,-99.92096,37.71093
KSwr_S21311,POD,-99.10995,37.84775
KSwr_S21312,POD,-99.21935,37.73724
KSwr_S21313,POD,-99.21943,37.74428
KSwr_S21314,POD,-100.3654,37.69851
KSwr_S21315,POD,-101.8922,37.23602
KSwr_S21316,POD,-100.8779,38.4963
KSwr_S21317,POD,-100.7059,37.1638
KSwr_S21318,POD,-100.6929,37.16392
KSwr_S21319,POD,-101.6376,37.35224
KSwr_S2132,POD,-97.61492,37.89418
KSwr_S2132,POD,-97.61492,37.89418
KSwr_S21320,POD,-100.9274,38.09454
KSwr_S21321,POD,-101.3392,37.40469
KSwr_S21322,POD,-100.379,37.65747
KSwr_S21323,POD,-100.5296,37.71895
KSwr_S21324,POD,-100.2448,38.77054
KSwr_S21325,POD,-97.893,39.94635
KSwr_S21326,POD,-97.55084,37.92303
KSwr_S21327,POD,-99.36444,37.85847
KSwr_S21328,POD,-98.67793,38.3513
KSwr_S21329,POD,-101.4297,37.2241
KSwr_S2133,POD,-101.1755,37.63104
KSwr_S2133,POD,-101.1755,37.63104
KSwr_S21330,POD,-97.70408,38.34015
KSwr_S21331,POD,-97.69407,38.34813
KSwr_S21332,POD,-97.70408,38.33369
KSwr_S21333,POD,-97.70311,38.34743
KSwr_S21334,POD,-97.75008,38.3729
KSwr_S21335,POD,-97.75007,38.37652
KSwr_S21336,POD,-100.0735,38.89303
KSwr_S21337,POD,-100.0623,38.88736
KSwr_S21338,POD,-101.4684,37.43191
KSwr_S21339,POD,-101.4573,37.44247
KSwr_S2134,POD,-101.6172,37.6315
KSwr_S21340,POD,-97.7628,37.90141
KSwr_S21341,POD,-98.23884,38.2277
KSwr_S21342,POD,-99.6357,38.15929
KSwr_S21343,POD,-97.47654,37.77007
KSwr_S21344,POD,-99.589,37.58573
KSwr_S21345,POD,-101.0861,39.47171
KSwr_S21346,POD,-100.786,37.92707
KSwr_S21347,POD,-97.48537,37.75508
KSwr_S21348,POD,-101.7855,37.42404
KSwr_S21349,POD,-99.77497,38.08713
KSwr_S2135,POD,-101.5889,37.60686
KSwr_S21350,POD,-99.50772,38.78826
KSwr_S21350,POD,-99.50772,38.78826
KSwr_S21351,POD,-100.7298,37.74004
KSwr_S21352,POD,-99.01307,38.00062
KSwr_S21353,POD,-99.76534,38.08006
KSwr_S21354,POD,-100.044,39.48447
KSwr_S21355,POD,-100.2385,37.78088
KSwr_S21356,POD,-100.647,37.85874
KSwr_S21357,POD,-100.3953,37.92082
KSwr_S21358,POD,-100.828,37.63036
KSwr_S21359,POD,-99.56721,38.21939
KSwr_S2136,POD,-101.7385,37.96462
KSwr_S21360,POD,-99.04279,39.66352
KSwr_S21361,POD,-101.9217,37.22985
KSwr_S21362,POD,-101.9137,37.22987
KSwr_S21363,POD,-101.9476,37.25836
KSwr_S21364,POD,-100.8098,38.17776
KSwr_S21365,POD,-100.8056,38.18481
KSwr_S21366,POD,-99.75626,37.59971
KSwr_S21367,POD,-100.5998,39.44453
