VariableSpecificUUID,AggregationInterval,AggregationIntervalUnitCV,AggregationStatisticCV,AmountUnitCV,MaximumAmountUnitCV,ReportYearStartMonth,ReportYearTypeCV,VariableCV,VariableSpecificCV
IDos_V1,1,Daily,Average,CFS,CFS,1,CalendarYear,Stream Gage,Stream Gage_Daily_Stage_Surface Water
