MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
WYag_M1,Unspecified,,,,Withdrawal Volume Estimate.,Wyoming Water Uses,,Water use
