MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
KDADWR_Water Rights,Surface Ground Water,,,,Water Information Management and Analysis System (WIMAS).,WIMAS,,Modeled
