PODSiteUUID,POUSiteUUID,StartDate,EndDate
UTwr_S104633,UTwr_S424565,01/01/2021,12/31/2021
UTwr_S104634,UTwr_S424566,01/01/2021,12/31/2021
UTwr_S104635,UTwr_S424567,01/01/2021,12/31/2021
UTwr_S104636,UTwr_S464033,01/01/2021,12/31/2021
UTwr_S104636,UTwr_S424569,01/01/2021,12/31/2021
UTwr_S104636,UTwr_S424568,01/01/2021,12/31/2021
UTwr_S104636,UTwr_S464032,01/01/2021,12/31/2021
UTwr_S104636,UTwr_S464034,01/01/2021,12/31/2021
UTwr_S104636,UTwr_S464035,01/01/2021,12/31/2021
UTwr_S104637,UTwr_S424570,01/01/2021,12/31/2021
UTwr_S104637,UTwr_S424571,01/01/2021,12/31/2021
UTwr_S104640,UTwr_S424572,01/01/2021,12/31/2021
UTwr_S104642,UTwr_S439398,01/01/2021,12/31/2021
UTwr_S104644,UTwr_S424573,01/01/2021,12/31/2021
UTwr_S104644,UTwr_S424574,01/01/2021,12/31/2021
UTwr_S104646,UTwr_S424575,01/01/2021,12/31/2021
UTwr_S104651,UTwr_S424576,01/01/2021,12/31/2021
UTwr_S104651,UTwr_S424578,01/01/2021,12/31/2021
UTwr_S104651,UTwr_S424579,01/01/2021,12/31/2021
UTwr_S104651,UTwr_S424577,01/01/2021,12/31/2021
UTwr_S104652,UTwr_S424584,01/01/2021,12/31/2021
UTwr_S104652,UTwr_S424582,01/01/2021,12/31/2021
UTwr_S104652,UTwr_S424580,01/01/2021,12/31/2021
UTwr_S104652,UTwr_S424585,01/01/2021,12/31/2021
UTwr_S104652,UTwr_S424581,01/01/2021,12/31/2021
UTwr_S104652,UTwr_S424583,01/01/2021,12/31/2021
UTwr_S104653,UTwr_S424586,01/01/2021,12/31/2021
UTwr_S104654,UTwr_S424587,01/01/2021,12/31/2021
UTwr_S104665,UTwr_S424588,01/01/2021,12/31/2021
UTwr_S104680,UTwr_S424589,01/01/2021,12/31/2021
UTwr_S104681,UTwr_S424590,01/01/2021,12/31/2021
UTwr_S104686,UTwr_S424591,01/01/2021,12/31/2021
UTwr_S104701,UTwr_S424593,01/01/2021,12/31/2021
UTwr_S104701,UTwr_S424592,01/01/2021,12/31/2021
UTwr_S104704,UTwr_S424594,01/01/2021,12/31/2021
UTwr_S104705,UTwr_S424595,01/01/2021,12/31/2021
UTwr_S104708,UTwr_S424596,01/01/2021,12/31/2021
UTwr_S104710,UTwr_S424597,01/01/2021,12/31/2021
UTwr_S104745,UTwr_S424632,01/01/2021,12/31/2021
UTwr_S104747,UTwr_S424633,01/01/2021,12/31/2021
UTwr_S104749,UTwr_S424634,01/01/2021,12/31/2021
UTwr_S104750,UTwr_S424635,01/01/2021,12/31/2021
UTwr_S104750,UTwr_S424638,01/01/2021,12/31/2021
UTwr_S104750,UTwr_S424639,01/01/2021,12/31/2021
UTwr_S104750,UTwr_S424636,01/01/2021,12/31/2021
UTwr_S104750,UTwr_S424637,01/01/2021,12/31/2021
UTwr_S104751,UTwr_S424640,01/01/2021,12/31/2021
UTwr_S104754,UTwr_S424642,01/01/2021,12/31/2021
UTwr_S104754,UTwr_S424643,01/01/2021,12/31/2021
UTwr_S104754,UTwr_S424641,01/01/2021,12/31/2021
UTwr_S104752,UTwr_S424642,01/01/2021,12/31/2021
UTwr_S104752,UTwr_S424643,01/01/2021,12/31/2021
UTwr_S104752,UTwr_S424641,01/01/2021,12/31/2021
UTwr_S104753,UTwr_S424642,01/01/2021,12/31/2021
UTwr_S104753,UTwr_S424643,01/01/2021,12/31/2021
UTwr_S104753,UTwr_S424641,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424652,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424647,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424645,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424651,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424653,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424648,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424654,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424655,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424649,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424646,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424644,01/01/2021,12/31/2021
UTwr_S104755,UTwr_S424650,01/01/2021,12/31/2021
UTwr_S104756,UTwr_S424658,01/01/2021,12/31/2021
UTwr_S104756,UTwr_S424656,01/01/2021,12/31/2021
UTwr_S104756,UTwr_S424657,01/01/2021,12/31/2021
UTwr_S104756,UTwr_S424659,01/01/2021,12/31/2021
UTwr_S104756,UTwr_S424661,01/01/2021,12/31/2021
UTwr_S104756,UTwr_S424660,01/01/2021,12/31/2021
UTwr_S104757,UTwr_S424662,01/01/2021,12/31/2021
UTwr_S104758,UTwr_S424664,01/01/2021,12/31/2021
UTwr_S104758,UTwr_S424665,01/01/2021,12/31/2021
UTwr_S104758,UTwr_S424663,01/01/2021,12/31/2021
UTwr_S104765,UTwr_S424669,01/01/2021,12/31/2021
UTwr_S104773,UTwr_S424673,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424776,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424717,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424718,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424744,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424688,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439705,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424677,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424682,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424774,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424759,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424735,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424748,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424730,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424728,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424724,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424743,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424768,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439856,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424769,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424707,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424698,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424674,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424737,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424684,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424731,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424772,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424675,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424751,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424756,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424705,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424761,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424686,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439704,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424765,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424775,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424740,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424714,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424690,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424715,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424767,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424741,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424716,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424750,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424678,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424754,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424697,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424732,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424749,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424710,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424758,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424683,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439703,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424711,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424700,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424695,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424692,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424729,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424726,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424752,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424753,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424764,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424708,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424763,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439401,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424691,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424701,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424736,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424760,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424745,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424703,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424681,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424755,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424766,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424696,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424723,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424762,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439723,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S440022,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424746,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439399,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424712,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424679,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439866,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424702,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424778,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424721,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424720,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439400,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S440023,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424738,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424694,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424676,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424719,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424757,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424739,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424734,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424704,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439724,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424771,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439702,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424777,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424725,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S439725,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424742,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424693,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424687,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424680,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424706,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424747,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424773,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424685,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424722,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424713,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424727,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424689,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424770,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424699,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424709,01/01/2021,12/31/2021
UTwr_S104793,UTwr_S424733,01/01/2021,12/31/2021
UTwr_S104795,UTwr_S439401,01/01/2021,12/31/2021
UTwr_S104800,UTwr_S424779,01/01/2021,12/31/2021
UTwr_S104801,UTwr_S424780,01/01/2021,12/31/2021
UTwr_S104808,UTwr_S424781,01/01/2021,12/31/2021
UTwr_S104811,UTwr_S424782,01/01/2021,12/31/2021
UTwr_S104812,UTwr_S424783,01/01/2021,12/31/2021
UTwr_S104821,UTwr_S439792,01/01/2021,12/31/2021
UTwr_S104823,UTwr_S424785,01/01/2021,12/31/2021
UTwr_S104823,UTwr_S424786,01/01/2021,12/31/2021
UTwr_S104894,UTwr_S424788,01/01/2021,12/31/2021
UTwr_S104899,UTwr_S439747,01/01/2021,12/31/2021
UTwr_S104899,UTwr_S424790,01/01/2021,12/31/2021
UTwr_S104899,UTwr_S424789,01/01/2021,12/31/2021
UTwr_S104902,UTwr_S424791,01/01/2021,12/31/2021
UTwr_S104903,UTwr_S424792,01/01/2021,12/31/2021
UTwr_S104912,UTwr_S424793,01/01/2021,12/31/2021
UTwr_S104912,UTwr_S424794,01/01/2021,12/31/2021
UTwr_S104918,UTwr_S424795,01/01/2021,12/31/2021
UTwr_S104918,UTwr_S424796,01/01/2021,12/31/2021
UTwr_S104928,UTwr_S424797,01/01/2021,12/31/2021
UTwr_S104931,UTwr_S424798,01/01/2021,12/31/2021
UTwr_S104949,UTwr_S424799,01/01/2021,12/31/2021
UTwr_S104950,UTwr_S424800,01/01/2021,12/31/2021
UTwr_S104951,UTwr_S424801,01/01/2021,12/31/2021
UTwr_S104953,UTwr_S424803,01/01/2021,12/31/2021
UTwr_S104953,UTwr_S424804,01/01/2021,12/31/2021
UTwr_S104953,UTwr_S424802,01/01/2021,12/31/2021
UTwr_S104954,UTwr_S424803,01/01/2021,12/31/2021
UTwr_S104954,UTwr_S424804,01/01/2021,12/31/2021
UTwr_S104954,UTwr_S424802,01/01/2021,12/31/2021
UTwr_S104956,UTwr_S424805,01/01/2021,12/31/2021
UTwr_S104961,UTwr_S424810,01/01/2021,12/31/2021
UTwr_S104961,UTwr_S424807,01/01/2021,12/31/2021
UTwr_S104961,UTwr_S424808,01/01/2021,12/31/2021
UTwr_S104961,UTwr_S424806,01/01/2021,12/31/2021
UTwr_S104961,UTwr_S424809,01/01/2021,12/31/2021
UTwr_S104961,UTwr_S424811,01/01/2021,12/31/2021
UTwr_S104959,UTwr_S424810,01/01/2021,12/31/2021
UTwr_S104959,UTwr_S424807,01/01/2021,12/31/2021
UTwr_S104959,UTwr_S424808,01/01/2021,12/31/2021
UTwr_S104959,UTwr_S424806,01/01/2021,12/31/2021
UTwr_S104959,UTwr_S424809,01/01/2021,12/31/2021
UTwr_S104959,UTwr_S424811,01/01/2021,12/31/2021
UTwr_S104960,UTwr_S424810,01/01/2021,12/31/2021
UTwr_S104960,UTwr_S424807,01/01/2021,12/31/2021
UTwr_S104960,UTwr_S424808,01/01/2021,12/31/2021
UTwr_S104960,UTwr_S424806,01/01/2021,12/31/2021
UTwr_S104960,UTwr_S424809,01/01/2021,12/31/2021
UTwr_S104960,UTwr_S424811,01/01/2021,12/31/2021
UTwr_S104958,UTwr_S424810,01/01/2021,12/31/2021
UTwr_S104958,UTwr_S424807,01/01/2021,12/31/2021
UTwr_S104958,UTwr_S424808,01/01/2021,12/31/2021
UTwr_S104958,UTwr_S424806,01/01/2021,12/31/2021
UTwr_S104958,UTwr_S424809,01/01/2021,12/31/2021
UTwr_S104958,UTwr_S424811,01/01/2021,12/31/2021
UTwr_S104962,UTwr_S424810,01/01/2021,12/31/2021
UTwr_S104962,UTwr_S424807,01/01/2021,12/31/2021
UTwr_S104962,UTwr_S424808,01/01/2021,12/31/2021
UTwr_S104962,UTwr_S424806,01/01/2021,12/31/2021
UTwr_S104962,UTwr_S424809,01/01/2021,12/31/2021
UTwr_S104962,UTwr_S424811,01/01/2021,12/31/2021
UTwr_S104957,UTwr_S424810,01/01/2021,12/31/2021
UTwr_S104957,UTwr_S424807,01/01/2021,12/31/2021
UTwr_S104957,UTwr_S424808,01/01/2021,12/31/2021
UTwr_S104957,UTwr_S424806,01/01/2021,12/31/2021
UTwr_S104957,UTwr_S424809,01/01/2021,12/31/2021
UTwr_S104957,UTwr_S424811,01/01/2021,12/31/2021
UTwr_S104963,UTwr_S424812,01/01/2021,12/31/2021
UTwr_S104970,UTwr_S424813,01/01/2021,12/31/2021
UTwr_S104975,UTwr_S424814,01/01/2021,12/31/2021
UTwr_S104977,UTwr_S424815,01/01/2021,12/31/2021
UTwr_S104978,UTwr_S424816,01/01/2021,12/31/2021
UTwr_S104979,UTwr_S424820,01/01/2021,12/31/2021
UTwr_S104979,UTwr_S424817,01/01/2021,12/31/2021
UTwr_S104979,UTwr_S424818,01/01/2021,12/31/2021
UTwr_S104979,UTwr_S424819,01/01/2021,12/31/2021
UTwr_S104980,UTwr_S424821,01/01/2021,12/31/2021
UTwr_S104981,UTwr_S424822,01/01/2021,12/31/2021
UTwr_S104982,UTwr_S424823,01/01/2021,12/31/2021
UTwr_S104984,UTwr_S424824,01/01/2021,12/31/2021
UTwr_S104991,UTwr_S424827,01/01/2021,12/31/2021
UTwr_S104992,UTwr_S424827,01/01/2021,12/31/2021
UTwr_S104993,UTwr_S424828,01/01/2021,12/31/2021
UTwr_S104993,UTwr_S424829,01/01/2021,12/31/2021
UTwr_S104995,UTwr_S424830,01/01/2021,12/31/2021
UTwr_S104996,UTwr_S424831,01/01/2021,12/31/2021
UTwr_S104999,UTwr_S424833,01/01/2021,12/31/2021
UTwr_S104999,UTwr_S424834,01/01/2021,12/31/2021
UTwr_S104999,UTwr_S424832,01/01/2021,12/31/2021
UTwr_S105000,UTwr_S424835,01/01/2021,12/31/2021
UTwr_S105003,UTwr_S424837,01/01/2021,12/31/2021
UTwr_S105003,UTwr_S424836,01/01/2021,12/31/2021
UTwr_S105015,UTwr_S424838,01/01/2021,12/31/2021
UTwr_S105016,UTwr_S424842,01/01/2021,12/31/2021
UTwr_S105016,UTwr_S424839,01/01/2021,12/31/2021
UTwr_S105016,UTwr_S424843,01/01/2021,12/31/2021
UTwr_S105016,UTwr_S424841,01/01/2021,12/31/2021
UTwr_S105016,UTwr_S424840,01/01/2021,12/31/2021
UTwr_S105017,UTwr_S424844,01/01/2021,12/31/2021
UTwr_S105018,UTwr_S424845,01/01/2021,12/31/2021
UTwr_S105019,UTwr_S424846,01/01/2021,12/31/2021
UTwr_S105026,UTwr_S424847,01/01/2021,12/31/2021
UTwr_S105030,UTwr_S424848,01/01/2021,12/31/2021
UTwr_S105035,UTwr_S439402,01/01/2021,12/31/2021
UTwr_S105037,UTwr_S424849,01/01/2021,12/31/2021
UTwr_S105037,UTwr_S424850,01/01/2021,12/31/2021
UTwr_S105038,UTwr_S424851,01/01/2021,12/31/2021
UTwr_S105041,UTwr_S424853,01/01/2021,12/31/2021
UTwr_S105045,UTwr_S424854,01/01/2021,12/31/2021
UTwr_S105053,UTwr_S424855,01/01/2021,12/31/2021
UTwr_S105065,UTwr_S424856,01/01/2021,12/31/2021
UTwr_S105067,UTwr_S424857,01/01/2021,12/31/2021
UTwr_S105069,UTwr_S424858,01/01/2021,12/31/2021
UTwr_S105070,UTwr_S424860,01/01/2021,12/31/2021
UTwr_S105070,UTwr_S424859,01/01/2021,12/31/2021
UTwr_S105073,UTwr_S424861,01/01/2021,12/31/2021
UTwr_S105084,UTwr_S424862,01/01/2021,12/31/2021
UTwr_S105090,UTwr_S424863,01/01/2021,12/31/2021
UTwr_S105092,UTwr_S424864,01/01/2021,12/31/2021
UTwr_S105098,UTwr_S424865,01/01/2021,12/31/2021
UTwr_S105099,UTwr_S424866,01/01/2021,12/31/2021
UTwr_S105102,UTwr_S424867,01/01/2021,12/31/2021
UTwr_S105103,UTwr_S424867,01/01/2021,12/31/2021
UTwr_S105106,UTwr_S424868,01/01/2021,12/31/2021
UTwr_S105107,UTwr_S424869,01/01/2021,12/31/2021
UTwr_S105110,UTwr_S424870,01/01/2021,12/31/2021
UTwr_S105113,UTwr_S424876,01/01/2021,12/31/2021
UTwr_S105115,UTwr_S424877,01/01/2021,12/31/2021
UTwr_S105117,UTwr_S424878,01/01/2021,12/31/2021
UTwr_S105116,UTwr_S424878,01/01/2021,12/31/2021
UTwr_S105118,UTwr_S424879,01/01/2021,12/31/2021
UTwr_S105123,UTwr_S424881,01/01/2021,12/31/2021
UTwr_S105123,UTwr_S424880,01/01/2021,12/31/2021
UTwr_S105129,UTwr_S424882,01/01/2021,12/31/2021
UTwr_S105135,UTwr_S440067,01/01/2021,12/31/2021
UTwr_S105134,UTwr_S440067,01/01/2021,12/31/2021
UTwr_S105137,UTwr_S424883,01/01/2021,12/31/2021
UTwr_S105139,UTwr_S424884,01/01/2021,12/31/2021
UTwr_S105141,UTwr_S424885,01/01/2021,12/31/2021
UTwr_S105144,UTwr_S424887,01/01/2021,12/31/2021
UTwr_S105144,UTwr_S424886,01/01/2021,12/31/2021
UTwr_S105144,UTwr_S424888,01/01/2021,12/31/2021
UTwr_S105145,UTwr_S424889,01/01/2021,12/31/2021
UTwr_S105147,UTwr_S424890,01/01/2021,12/31/2021
UTwr_S105148,UTwr_S424891,01/01/2021,12/31/2021
UTwr_S105153,UTwr_S424892,01/01/2021,12/31/2021
UTwr_S105155,UTwr_S424893,01/01/2021,12/31/2021
UTwr_S105155,UTwr_S424894,01/01/2021,12/31/2021
UTwr_S105157,UTwr_S424895,01/01/2021,12/31/2021
UTwr_S105164,UTwr_S424896,01/01/2021,12/31/2021
UTwr_S105167,UTwr_S424897,01/01/2021,12/31/2021
UTwr_S105174,UTwr_S424898,01/01/2021,12/31/2021
UTwr_S105176,UTwr_S424899,01/01/2021,12/31/2021
UTwr_S105178,UTwr_S424900,01/01/2021,12/31/2021
UTwr_S105179,UTwr_S424901,01/01/2021,12/31/2021
UTwr_S105180,UTwr_S424902,01/01/2021,12/31/2021
UTwr_S105181,UTwr_S424904,01/01/2021,12/31/2021
UTwr_S105181,UTwr_S424903,01/01/2021,12/31/2021
UTwr_S105182,UTwr_S424905,01/01/2021,12/31/2021
UTwr_S105183,UTwr_S424906,01/01/2021,12/31/2021
UTwr_S105185,UTwr_S424907,01/01/2021,12/31/2021
UTwr_S105186,UTwr_S424908,01/01/2021,12/31/2021
UTwr_S105187,UTwr_S424909,01/01/2021,12/31/2021
UTwr_S105189,UTwr_S424910,01/01/2021,12/31/2021
UTwr_S105191,UTwr_S424911,01/01/2021,12/31/2021
UTwr_S105192,UTwr_S424912,01/01/2021,12/31/2021
UTwr_S105192,UTwr_S424913,01/01/2021,12/31/2021
UTwr_S105195,UTwr_S424916,01/01/2021,12/31/2021
UTwr_S105195,UTwr_S424914,01/01/2021,12/31/2021
UTwr_S105195,UTwr_S424915,01/01/2021,12/31/2021
UTwr_S105196,UTwr_S424918,01/01/2021,12/31/2021
UTwr_S105196,UTwr_S424917,01/01/2021,12/31/2021
UTwr_S105197,UTwr_S424919,01/01/2021,12/31/2021
UTwr_S105199,UTwr_S424920,01/01/2021,12/31/2021
UTwr_S105203,UTwr_S424921,01/01/2021,12/31/2021
UTwr_S105207,UTwr_S424924,01/01/2021,12/31/2021
UTwr_S105207,UTwr_S424923,01/01/2021,12/31/2021
UTwr_S105207,UTwr_S424925,01/01/2021,12/31/2021
UTwr_S105207,UTwr_S424926,01/01/2021,12/31/2021
UTwr_S105207,UTwr_S424922,01/01/2021,12/31/2021
UTwr_S105206,UTwr_S424924,01/01/2021,12/31/2021
UTwr_S105206,UTwr_S424923,01/01/2021,12/31/2021
UTwr_S105206,UTwr_S424925,01/01/2021,12/31/2021
UTwr_S105206,UTwr_S424926,01/01/2021,12/31/2021
UTwr_S105206,UTwr_S424922,01/01/2021,12/31/2021
UTwr_S105205,UTwr_S424924,01/01/2021,12/31/2021
UTwr_S105205,UTwr_S424923,01/01/2021,12/31/2021
UTwr_S105205,UTwr_S424925,01/01/2021,12/31/2021
UTwr_S105205,UTwr_S424926,01/01/2021,12/31/2021
UTwr_S105205,UTwr_S424922,01/01/2021,12/31/2021
UTwr_S105208,UTwr_S424927,01/01/2021,12/31/2021
UTwr_S105211,UTwr_S424928,01/01/2021,12/31/2021
UTwr_S105212,UTwr_S424929,01/01/2021,12/31/2021
UTwr_S105214,UTwr_S424930,01/01/2021,12/31/2021
UTwr_S105214,UTwr_S424931,01/01/2021,12/31/2021
UTwr_S105215,UTwr_S424932,01/01/2021,12/31/2021
UTwr_S105216,UTwr_S424933,01/01/2021,12/31/2021
UTwr_S105217,UTwr_S424934,01/01/2021,12/31/2021
UTwr_S105224,UTwr_S424936,01/01/2021,12/31/2021
UTwr_S105225,UTwr_S424937,01/01/2021,12/31/2021
UTwr_S105226,UTwr_S424938,01/01/2021,12/31/2021
UTwr_S105233,UTwr_S424939,01/01/2021,12/31/2021
UTwr_S105236,UTwr_S424941,01/01/2021,12/31/2021
UTwr_S105242,UTwr_S424942,01/01/2021,12/31/2021
UTwr_S105244,UTwr_S424943,01/01/2021,12/31/2021
UTwr_S105245,UTwr_S424944,01/01/2021,12/31/2021
UTwr_S105249,UTwr_S424946,01/01/2021,12/31/2021
UTwr_S105249,UTwr_S424947,01/01/2021,12/31/2021
UTwr_S105260,UTwr_S424950,01/01/2021,12/31/2021
UTwr_S105261,UTwr_S424951,01/01/2021,12/31/2021
UTwr_S105262,UTwr_S424952,01/01/2021,12/31/2021
UTwr_S105263,UTwr_S424953,01/01/2021,12/31/2021
UTwr_S105264,UTwr_S424954,01/01/2021,12/31/2021
UTwr_S105265,UTwr_S424955,01/01/2021,12/31/2021
UTwr_S105266,UTwr_S424956,01/01/2021,12/31/2021
UTwr_S105267,UTwr_S424957,01/01/2021,12/31/2021
UTwr_S105268,UTwr_S424958,01/01/2021,12/31/2021
UTwr_S105270,UTwr_S424960,01/01/2021,12/31/2021
UTwr_S105276,UTwr_S424961,01/01/2021,12/31/2021
UTwr_S105277,UTwr_S424962,01/01/2021,12/31/2021
UTwr_S105278,UTwr_S424963,01/01/2021,12/31/2021
UTwr_S105281,UTwr_S424964,01/01/2021,12/31/2021
UTwr_S105282,UTwr_S424965,01/01/2021,12/31/2021
UTwr_S105283,UTwr_S424966,01/01/2021,12/31/2021
UTwr_S105286,UTwr_S424968,01/01/2021,12/31/2021
UTwr_S105286,UTwr_S424967,01/01/2021,12/31/2021
UTwr_S105288,UTwr_S424968,01/01/2021,12/31/2021
UTwr_S105288,UTwr_S424967,01/01/2021,12/31/2021
UTwr_S105285,UTwr_S424968,01/01/2021,12/31/2021
UTwr_S105285,UTwr_S424967,01/01/2021,12/31/2021
UTwr_S105287,UTwr_S424968,01/01/2021,12/31/2021
UTwr_S105287,UTwr_S424967,01/01/2021,12/31/2021
UTwr_S105290,UTwr_S424970,01/01/2021,12/31/2021
UTwr_S105290,UTwr_S424969,01/01/2021,12/31/2021
UTwr_S105296,UTwr_S424971,01/01/2021,12/31/2021
UTwr_S105300,UTwr_S424975,01/01/2021,12/31/2021
UTwr_S105300,UTwr_S424973,01/01/2021,12/31/2021
