SiteUUID,PODorPOUSite,Longitude,Latitude
OKwr_S1485,POD,-101.50506379,36.65961643
OKwr_S14850,POD,-100.08422443,36.63867517
OKwr_S14851,POD,-100.08462265,36.63867039
OKwr_S14852,POD,-98.75399201,35.81126721
OKwr_S14853,POD,-98.75149419,35.80164211
OKwr_S14854,POD,-98.74586358,35.8005307
OKwr_S14855,POD,-98.75570984,35.79810458
OKwr_S14856,POD,-98.75712431,35.81591821
OKwr_S14857,POD,-98.75400165,35.81578421
OKwr_S14858,POD,-97.9908525,36.05581351
OKwr_S14859,POD,-97.9908525,36.05400651
OKwr_S1486,POD,-101.50936213,36.6541444
OKwr_S14860,POD,-97.9864305,36.05400651
OKwr_S14861,POD,-97.9864305,36.05581351
OKwr_S14862,POD,-100.6340525,36.60279434
OKwr_S14863,POD,-98.35195993,36.44663001
OKwr_S14864,POD,-98.35410236,36.44313846
OKwr_S14865,POD,-98.35420475,36.44435975
OKwr_S14866,POD,-98.3542397,36.44543358
OKwr_S14867,POD,-102.00916666,36.99281851
OKwr_S14868,POD,-99.39392211,36.37226133
OKwr_S14869,POD,-96.44458715,35.46846279
OKwr_S1487,POD,-99.38268019,34.49254938
OKwr_S14870,POD,-96.44319568,35.46656645
OKwr_S14871,POD,-96.44461841,35.46718715
OKwr_S14872,POD,-95.548657,33.9344855
OKwr_S14873,POD,-95.5464715,33.9344855
OKwr_S14874,POD,-95.548657,33.9326785
OKwr_S14875,POD,-95.54647337,33.93267902
OKwr_S14876,POD,-95.548657,33.9362925
OKwr_S14877,POD,-95.54647682,33.93087277
OKwr_S14878,POD,-95.548657,33.929069
OKwr_S14879,POD,-95.546479,33.929066
OKwr_S1488,POD,-101.49349218,36.66865447
OKwr_S14880,POD,-95.5486567,33.93087375
OKwr_S14881,POD,-98.79777376,35.93193627
OKwr_S14882,POD,-98.79584793,35.94213745
OKwr_S14883,POD,-98.75242187,35.92733916
OKwr_S14884,POD,-98.76929121,35.92135281
OKwr_S14885,POD,-98.76931453,35.91980332
OKwr_S14886,POD,-98.7688211,35.91246631
OKwr_S14887,POD,-98.83708079,36.01599638
OKwr_S14888,POD,-98.7486265,35.9900795
OKwr_S14889,POD,-102.8247403,36.61887082
OKwr_S14890,POD,-102.67713771,36.517689
OKwr_S14891,POD,-102.83140337,36.62900116
OKwr_S14892,POD,-98.921886,36.2066865
OKwr_S14892,POD,-98.921886,36.2066865
OKwr_S14893,POD,-99.76827667,34.53591772
OKwr_S14894,POD,-99.77216894,34.5538853
OKwr_S14895,POD,-99.96554887,34.70764469
OKwr_S14896,POD,-99.85780855,34.68645177
OKwr_S14897,POD,-98.59681613,35.17110878
OKwr_S14898,POD,-98.59672624,35.16471135
OKwr_S14899,POD,-98.5974195,35.1689455
OKwr_S149,POD,-102.13003269,36.53667316
OKwr_S1490,POD,-99.720619,34.4766595
OKwr_S14900,POD,-102.96519765,36.54593211
OKwr_S14901,POD,-97.82448,35.2880825
OKwr_S14902,POD,-102.433876,36.7812165
OKwr_S14903,POD,-100.61124722,36.5247827
OKwr_S14904,POD,-100.16247474,36.84231457
OKwr_S14905,POD,-99.5377055,35.399038
OKwr_S14906,POD,-97.980324,35.06318275
OKwr_S14907,POD,-97.982532,35.0631795
OKwr_S14908,POD,-102.83298,36.6272685
OKwr_S14909,POD,-99.73094759,34.50989775
OKwr_S1491,POD,-99.67574201,34.49738668
OKwr_S14910,POD,-99.89543887,35.24723338
OKwr_S14911,POD,-99.89766953,35.24724601
OKwr_S14912,POD,-99.89988652,35.24725162
OKwr_S14913,POD,-98.74527665,35.79945399
OKwr_S14915,POD,-102.583256,36.68097649
OKwr_S14916,POD,-102.5764955,36.6800765
OKwr_S14917,POD,-99.88307353,34.61163121
OKwr_S14918,POD,-99.90275399,34.61568936
OKwr_S14919,POD,-99.88528359,34.60436349
OKwr_S1492,POD,-99.7336055,34.48408175
OKwr_S1492,POD,-99.7336055,34.48408175
OKwr_S14920,POD,-97.12678862,34.45302179
OKwr_S14921,POD,-96.55648746,35.22953282
OKwr_S14922,POD,-97.72896847,35.71770684
OKwr_S14923,POD,-97.83754778,35.8177085
OKwr_S14924,POD,-98.591278,35.5760695
OKwr_S14925,POD,-101.02585185,36.80563056
OKwr_S14926,POD,-101.02089858,36.80588481
OKwr_S14927,POD,-97.09070585,36.61469012
OKwr_S14928,POD,-97.09650158,36.60966328
OKwr_S14929,POD,-97.08868672,36.61750856
OKwr_S1493,POD,-101.4980925,36.6650405
OKwr_S1493,POD,-101.4980925,36.6650405
OKwr_S14930,POD,-97.09166924,36.61849858
OKwr_S14931,POD,-97.09383516,36.60982928
OKwr_S14932,POD,-97.09316512,36.61299358
OKwr_S14933,POD,-97.08984003,36.61616707
OKwr_S14934,POD,-97.0906945,36.6128875
OKwr_S14935,POD,-97.09516827,36.6111596
OKwr_S14936,POD,-97.09216935,36.61515968
OKwr_S14937,POD,-97.09199668,36.61599369
OKwr_S14938,POD,-97.09183237,36.61933037
OKwr_S14939,POD,-97.08841975,36.6165015
OKwr_S1494,POD,-99.3741547,34.4925505
OKwr_S14940,POD,-97.12680333,34.45121809
OKwr_S14941,POD,-97.83731838,35.79764522
OKwr_S14942,POD,-98.60988792,35.3332033
OKwr_S14943,POD,-98.613566,35.3314425
OKwr_S14944,POD,-99.73391429,35.18931746
OKwr_S14945,POD,-99.73866194,35.18497411
OKwr_S14946,POD,-99.70810021,35.18589007
OKwr_S14947,POD,-99.75238218,35.19986384
OKwr_S14948,POD,-102.94333331,36.54119217
OKwr_S14949,POD,-102.94714325,36.54058459
OKwr_S1495,POD,-99.37293842,34.48983831
OKwr_S14950,POD,-99.41674523,34.70593759
OKwr_S14951,POD,-99.18392076,34.50537987
OKwr_S14952,POD,-99.18390763,34.50176585
OKwr_S14953,POD,-99.18391426,34.50357288
OKwr_S14954,POD,-100.03574321,36.80831481
OKwr_S14955,POD,-100.16319644,36.84765294
OKwr_S14956,POD,-99.63229432,34.69719177
OKwr_S14957,POD,-99.63236874,34.70026779
OKwr_S14958,POD,-99.64175269,34.70929189
OKwr_S14958,POD,-99.64175269,34.70929189
OKwr_S14958,POD,-99.64175269,34.70929189
OKwr_S14959,POD,-102.46245848,36.67457438
OKwr_S14959,POD,-102.46245848,36.67457438
OKwr_S1496,POD,-99.3762214,34.49254795
OKwr_S14960,POD,-102.45992886,36.67676099
OKwr_S14961,POD,-98.5146987,35.466966
OKwr_S14962,POD,-102.04194962,36.97965115
OKwr_S14963,POD,-102.03740693,36.97285238
OKwr_S14964,POD,-102.03313055,36.9797799
OKwr_S14965,POD,-102.03744595,36.97972352
OKwr_S14966,POD,-98.7022193,35.8858885
OKwr_S14967,POD,-97.48988496,36.65557129
OKwr_S14968,POD,-97.4899706,36.65189979
OKwr_S14969,POD,-97.48993618,36.65352901
OKwr_S1497,POD,-101.45564801,36.6649074
OKwr_S1497,POD,-101.45564801,36.6649074
OKwr_S14970,POD,-98.15264312,36.1552816
OKwr_S14971,POD,-98.15302308,36.15828708
OKwr_S14972,POD,-98.15267219,36.15633991
OKwr_S14973,POD,-98.15264891,36.15764772
OKwr_S14974,POD,-98.15295085,36.15453696
OKwr_S14975,POD,-98.15294332,36.15680369
OKwr_S14976,POD,-94.6353728,36.2550314
OKwr_S14977,POD,-99.8722141,34.67103676
OKwr_S14978,POD,-99.875799,34.67349125
OKwr_S14979,POD,-100.50769038,36.87760782
OKwr_S1498,POD,-96.74514474,34.60857761
OKwr_S14980,POD,-102.693867,36.5787195
OKwr_S14981,POD,-102.69394767,36.581552
OKwr_S14982,POD,-102.68011604,36.58213642
OKwr_S14983,POD,-102.68794774,36.58116565
OKwr_S14984,POD,-102.70165752,36.5488264
OKwr_S14985,POD,-102.70433246,36.54846791
OKwr_S14986,POD,-102.70280225,36.55143875
OKwr_S14987,POD,-98.30403683,36.31545969
OKwr_S14988,POD,-99.87737674,34.66672706
OKwr_S14989,POD,-100.12298782,36.66324231
OKwr_S1499,POD,-96.74075693,34.59943073
OKwr_S14990,POD,-100.24833047,36.51859918
OKwr_S14991,POD,-100.24183912,36.51826013
OKwr_S14992,POD,-100.24633667,36.51824444
OKwr_S14993,POD,-100.24443624,36.51616142
OKwr_S14994,POD,-98.73109984,34.16946639
OKwr_S14995,POD,-98.73109603,34.17311147
OKwr_S14996,POD,-98.73070282,34.17127963
OKwr_S14996,POD,-98.73070282,34.17127963
OKwr_S14997,POD,-99.4526906,35.10049445
OKwr_S14998,POD,-100.21151337,36.50840354
OKwr_S14999,POD,-98.58529397,35.496079
OKwr_S150,POD,-102.71401506,36.55513117
OKwr_S1500,POD,-96.74075735,34.60123257
OKwr_S15000,POD,-100.1757625,36.5971165
OKwr_S15001,POD,-101.42860936,36.93204248
OKwr_S15002,POD,-100.60735047,36.64442931
OKwr_S15002,POD,-100.60735047,36.64442931
OKwr_S15003,POD,-98.626842,35.6032645
OKwr_S15004,POD,-98.62776354,35.60594513
OKwr_S15005,POD,-98.42124287,34.76541362
OKwr_S15006,POD,-98.40701671,34.76270594
OKwr_S15007,POD,-98.43113025,34.7609324
OKwr_S15008,POD,-99.17359481,35.29594526
OKwr_S15009,POD,-99.17358434,35.29775023
OKwr_S1501,POD,-102.552188,36.67097414
OKwr_S15010,POD,-102.04891726,36.61439702
OKwr_S15010,POD,-102.04891726,36.61439702
OKwr_S15011,POD,-98.39425826,35.15715698
OKwr_S15012,POD,-101.70977303,36.58719916
OKwr_S15013,POD,-100.53770296,36.6607882
OKwr_S15014,POD,-100.54689895,36.65900344
OKwr_S15015,POD,-100.5331915,36.6552305
OKwr_S15016,POD,-100.5309405,36.6552305
OKwr_S15017,POD,-101.71653388,36.56001077
OKwr_S15018,POD,-98.00526007,34.6680564
OKwr_S15019,POD,-99.17359809,35.29414092
OKwr_S1502,POD,-102.25124812,36.64369494
OKwr_S15020,POD,-100.71496198,36.57382998
OKwr_S15021,POD,-100.5222385,36.64978084
OKwr_S15022,POD,-100.96400454,36.91439114
OKwr_S15023,POD,-100.8005085,36.7949125
OKwr_S15024,POD,-102.58212621,36.68820651
OKwr_S15025,POD,-98.57214339,35.56461278
OKwr_S15026,POD,-98.57571644,35.56465032
OKwr_S15027,POD,-98.5713185,35.5616205
OKwr_S15028,POD,-94.9937354,36.26653725
OKwr_S15029,POD,-94.9937355,36.2683435
OKwr_S1503,POD,-99.13351812,34.44552654
OKwr_S15030,POD,-99.97874889,36.99095709
OKwr_S15031,POD,-100.00271121,36.99757974
OKwr_S15032,POD,-99.99898726,36.98541007
OKwr_S15033,POD,-99.984242,36.9848885
OKwr_S15034,POD,-100.0189928,36.9932501
OKwr_S15035,POD,-100.0131185,36.997702
OKwr_S15036,POD,-96.48441555,33.91013736
OKwr_S15037,POD,-99.10226439,34.32534183
OKwr_S15038,POD,-96.5543801,33.89675124
OKwr_S15039,POD,-99.10188111,34.32506986
OKwr_S1504,POD,-99.13352162,34.44371947
OKwr_S15040,POD,-97.83241352,36.46672518
OKwr_S15041,POD,-98.51229901,35.90585716
OKwr_S15042,POD,-98.51300532,35.90522683
OKwr_S15043,POD,-99.68484995,36.47966146
OKwr_S15044,POD,-99.6781075,36.47961429
OKwr_S15045,POD,-99.729253,34.50553494
OKwr_S15046,POD,-99.74021425,34.5021145
OKwr_S15047,POD,-99.74243488,34.50212145
OKwr_S15047,POD,-99.74243488,34.50212145
OKwr_S15048,POD,-99.759654,34.48773997
OKwr_S15048,POD,-99.759654,34.48773997
OKwr_S15049,POD,-99.7424025,34.48409917
OKwr_S1505,POD,-101.69432642,36.6453162
OKwr_S1505,POD,-101.69432642,36.6453162
OKwr_S1505,POD,-101.69432642,36.6453162
OKwr_S15050,POD,-98.47180015,35.35556512
OKwr_S15051,POD,-98.4707068,35.36205025
OKwr_S15053,POD,-99.96866278,35.51379709
OKwr_S15054,POD,-99.95962959,35.53463539
OKwr_S15055,POD,-99.95172765,35.5134456
OKwr_S15056,POD,-99.96328383,35.51043755
OKwr_S15057,POD,-98.07337641,36.10752655
OKwr_S15058,POD,-98.07782918,36.10536579
OKwr_S15059,POD,-98.07787016,36.10720956
OKwr_S1506,POD,-101.69209163,36.64532291
OKwr_S15060,POD,-98.07336315,36.10683549
OKwr_S15061,POD,-101.70255465,36.56652614
OKwr_S15062,POD,-101.70598427,36.55941288
OKwr_S15063,POD,-101.70076785,36.55624118
OKwr_S15064,POD,-101.68212252,36.51594411
OKwr_S15065,POD,-98.4352435,35.4163275
OKwr_S15066,POD,-97.75909595,36.69166943
OKwr_S15067,POD,-97.75177018,36.68840024
OKwr_S15068,POD,-97.75321766,36.68844657
OKwr_S15069,POD,-97.75910355,36.69100317
OKwr_S1507,POD,-102.20157221,36.61636906
OKwr_S15070,POD,-98.23923961,36.30507474
OKwr_S15071,POD,-98.2391932,36.30441124
OKwr_S15072,POD,-98.23922393,36.30867055
OKwr_S15073,POD,-98.23919496,36.30795487
OKwr_S15074,POD,-98.24011158,36.30765329
OKwr_S15075,POD,-98.24009383,36.30705516
OKwr_S15076,POD,-98.23921,36.30706255
OKwr_S15077,POD,-98.24013842,36.30687417
OKwr_S15078,POD,-98.39911132,35.51882479
OKwr_S15079,POD,-98.44066206,35.482467
OKwr_S1508,POD,-102.19257283,36.6236206
OKwr_S15080,POD,-98.03295824,36.83459239
OKwr_S15081,POD,-96.67967632,35.61100646
OKwr_S15082,POD,-99.04026156,34.62140171
OKwr_S15083,POD,-99.0381221,34.61995416
OKwr_S15084,POD,-99.04033437,34.62331026
OKwr_S15085,POD,-98.74336347,35.61637487
OKwr_S15086,POD,-98.74190925,35.61934838
OKwr_S15087,POD,-98.17534402,36.57528909
OKwr_S15088,POD,-96.96047089,35.35678641
OKwr_S15089,POD,-98.61071985,35.20784222
OKwr_S15090,POD,-99.77251012,34.50033954
OKwr_S15091,POD,-99.78443607,34.50684401
OKwr_S15092,POD,-102.79663375,36.5751205
OKwr_S15093,POD,-102.77014686,36.56599234
OKwr_S15094,POD,-102.77464525,36.5677945
OKwr_S15095,POD,-98.59199462,35.51976713
OKwr_S15095,POD,-98.59199462,35.51976713
OKwr_S15096,POD,-101.3623045,36.9910845
OKwr_S15097,POD,-98.559949,36.11665475
OKwr_S15097,POD,-98.559949,36.11665475
OKwr_S15098,POD,-94.94438758,36.0690213
OKwr_S15099,POD,-94.94434837,36.06955345
OKwr_S151,POD,-101.76593125,36.50580557
OKwr_S1510,POD,-101.47810025,36.6667841
OKwr_S15100,POD,-94.94422841,36.06893094
OKwr_S15101,POD,-94.94443509,36.06886605
OKwr_S15102,POD,-101.703111,36.5672395
OKwr_S15103,POD,-101.70535825,36.5599875
OKwr_S15103,POD,-101.70535825,36.5599875
OKwr_S15104,POD,-101.700851,36.5563065
OKwr_S15105,POD,-101.68285238,36.51658629
OKwr_S15105,POD,-101.68285238,36.51658629
OKwr_S15106,POD,-98.43420161,35.32345136
OKwr_S15107,POD,-101.6014472,36.59110135
OKwr_S15108,POD,-101.61844735,36.58955804
OKwr_S15109,POD,-101.61186402,36.60018028
OKwr_S1511,POD,-101.48262125,36.66138874
OKwr_S15110,POD,-101.60873103,36.59442196
OKwr_S15110,POD,-101.60873103,36.59442196
OKwr_S15111,POD,-101.60142256,36.59109497
OKwr_S15112,POD,-101.61845596,36.58953784
OKwr_S15113,POD,-101.61188391,36.60016
OKwr_S15114,POD,-99.73126308,35.18870385
OKwr_S15115,POD,-99.529946,35.39722482
OKwr_S15116,POD,-99.53105459,35.39903214
OKwr_S15117,POD,-97.98417544,36.04766092
OKwr_S15117,POD,-97.98417544,36.04766092
OKwr_S15118,POD,-99.52143019,34.66571352
OKwr_S15118,POD,-99.52143019,34.66571352
OKwr_S15119,POD,-99.55049342,35.14990908
OKwr_S1512,POD,-97.74565449,34.66157006
OKwr_S15120,POD,-99.55300987,35.15051451
OKwr_S15121,POD,-99.550918,35.1505095
OKwr_S15122,POD,-99.54583865,35.13758696
OKwr_S15123,POD,-98.69300711,35.14998663
OKwr_S15124,POD,-99.86247024,34.71258171
OKwr_S15125,POD,-99.85263748,34.70969863
OKwr_S15126,POD,-96.9425193,36.53696348
OKwr_S15127,POD,-96.93106961,36.54100844
OKwr_S15128,POD,-97.46784772,35.16378584
OKwr_S15129,POD,-100.09489426,36.66061364
OKwr_S1513,POD,-99.1357205,34.4419288
OKwr_S15130,POD,-100.09715123,36.6606018
OKwr_S15131,POD,-100.0926262,36.65874414
OKwr_S15132,POD,-100.09484875,36.65873626
OKwr_S15133,POD,-100.09708023,36.65873111
OKwr_S15134,POD,-100.09593299,36.65601909
OKwr_S15135,POD,-100.17723441,36.82338068
OKwr_S15136,POD,-98.10262309,35.59946518
OKwr_S15137,POD,-98.13946886,35.56618628
OKwr_S15138,POD,-98.13192122,35.56219128
OKwr_S15139,POD,-94.87472458,36.61718116
OKwr_S1514,POD,-101.644497,36.6071835
OKwr_S15140,POD,-94.8785683,36.62060712
OKwr_S15141,POD,-101.15717453,36.73919921
OKwr_S15142,POD,-97.29466769,36.63699888
OKwr_S15143,POD,-98.03773809,36.0757414
OKwr_S15144,POD,-98.03678613,36.07376617
OKwr_S15145,POD,-98.03671623,36.07492904
OKwr_S15146,POD,-98.99696989,34.64164789
OKwr_S15147,POD,-99.00792268,34.62711782
OKwr_S15148,POD,-99.01231182,34.62709402
OKwr_S1515,POD,-102.255715,36.60916897
OKwr_S15150,POD,-96.42492347,34.86086467
OKwr_S15151,POD,-101.06346898,36.88530006
OKwr_S15152,POD,-101.07133768,36.89128975
OKwr_S15153,POD,-99.87858684,36.248249
OKwr_S15154,POD,-102.9292125,36.53516229
OKwr_S15154,POD,-102.9292125,36.53516229
OKwr_S15155,POD,-102.92355691,36.53786562
OKwr_S15156,POD,-98.55122135,35.56640655
OKwr_S15157,POD,-98.54765214,35.56946611
OKwr_S15158,POD,-98.5454802,35.56647419
OKwr_S15159,POD,-98.54860567,35.56646731
OKwr_S1516,POD,-101.53891833,36.60149532
OKwr_S15160,POD,-95.43114297,33.87667795
OKwr_S15161,POD,-95.43331488,33.87665135
OKwr_S15162,POD,-99.36784153,35.33209037
OKwr_S15163,POD,-99.36569061,35.32715943
OKwr_S15164,POD,-99.36508291,35.32790327
OKwr_S15165,POD,-99.96040872,35.38610428
OKwr_S15166,POD,-102.83185734,36.61379923
OKwr_S15167,POD,-102.83154461,36.61402414
OKwr_S15168,POD,-98.7930315,36.1778745
OKwr_S15169,POD,-98.790793,36.1778745
OKwr_S1517,POD,-98.59011961,34.63714871
OKwr_S15170,POD,-101.35082315,36.65988395
OKwr_S15171,POD,-101.35844547,36.64844439
OKwr_S15172,POD,-101.3664344,36.6592438
OKwr_S15172,POD,-101.3664344,36.6592438
OKwr_S15173,POD,-101.35849774,36.64973913
OKwr_S15174,POD,-101.35846053,36.65481097
OKwr_S15175,POD,-98.66330563,35.64951159
OKwr_S15176,POD,-98.6655334,35.64945568
OKwr_S15177,POD,-98.19688079,36.24542965
OKwr_S15178,POD,-98.11130234,34.62675213
OKwr_S15179,POD,-98.01720873,34.7089004
OKwr_S1518,POD,-99.72921638,34.48046788
OKwr_S15180,POD,-98.02167886,34.69974728
OKwr_S15181,POD,-98.02388165,34.69974272
OKwr_S15182,POD,-97.97632631,34.66346197
OKwr_S15183,POD,-97.97477944,34.66346335
OKwr_S15184,POD,-99.970575,36.8947155
OKwr_S15185,POD,-99.4956195,35.1123465
OKwr_S15186,POD,-99.4934105,35.1123465
OKwr_S15187,POD,-102.05114013,36.58191422
OKwr_S15188,POD,-98.70867645,35.55426088
OKwr_S15188,POD,-98.70867645,35.55426088
OKwr_S15189,POD,-98.70423339,35.5578645
OKwr_S1519,POD,-99.2077645,34.4401345
OKwr_S15190,POD,-98.70642444,35.55245384
OKwr_S15191,POD,-99.59915795,35.2180394
OKwr_S15192,POD,-99.59717278,35.21803438
OKwr_S15193,POD,-99.05250466,34.6171081
OKwr_S15194,POD,-99.58480772,35.23416055
OKwr_S15195,POD,-99.23282897,34.74311547
OKwr_S15196,POD,-101.8740915,36.9768245
OKwr_S15197,POD,-98.25064817,35.74023478
OKwr_S15198,POD,-98.24900801,35.74566028
OKwr_S15199,POD,-98.24864196,35.7430258
OKwr_S152,POD,-101.60194991,36.57438919
OKwr_S1520,POD,-101.71653201,36.59440124
OKwr_S15200,POD,-99.86972461,36.29920037
OKwr_S15201,POD,-99.86973175,36.29921221
OKwr_S15202,POD,-99.73211105,36.2708702
OKwr_S15203,POD,-99.88999418,34.64888145
OKwr_S15204,POD,-98.620684,35.2305495
OKwr_S15205,POD,-98.59462766,35.24370938
OKwr_S15206,POD,-98.5833344,35.23475398
OKwr_S15207,POD,-98.58367036,35.23681835
OKwr_S15208,POD,-99.06997528,34.609035
OKwr_S15209,POD,-99.0678402,34.6116615
OKwr_S1521,POD,-101.68078282,36.6453802
OKwr_S15210,POD,-99.72155704,36.15931079
OKwr_S15211,POD,-99.72154945,36.15930139
OKwr_S15212,POD,-96.41550249,34.86324681
OKwr_S15213,POD,-99.05382412,34.61997973
OKwr_S15214,POD,-99.05600431,34.61999713
OKwr_S15215,POD,-96.58062893,33.87440742
OKwr_S15216,POD,-96.58100778,33.87439514
OKwr_S15217,POD,-96.58029071,33.87414957
OKwr_S15218,POD,-98.53558615,35.45978549
OKwr_S15219,POD,-98.53528921,35.40972745
OKwr_S1522,POD,-101.5185735,36.6122705
OKwr_S15220,POD,-98.57538225,36.81638108
OKwr_S15221,POD,-95.69978995,35.36136759
OKwr_S15222,POD,-98.49723,35.3710445
OKwr_S15223,POD,-98.50369186,35.37365034
OKwr_S15224,POD,-98.5230825,35.3626164
OKwr_S15225,POD,-98.52312605,35.35904887
OKwr_S15226,POD,-98.53121656,35.34399713
OKwr_S15227,POD,-98.58555515,35.29396205
OKwr_S15228,POD,-98.50083469,35.3808749
OKwr_S15229,POD,-98.48315046,35.38672342
OKwr_S1523,POD,-96.55484584,34.67180735
OKwr_S15230,POD,-98.52320018,35.3801295
OKwr_S15231,POD,-98.484024,35.38193625
OKwr_S15232,POD,-99.04947511,34.61465901
OKwr_S15233,POD,-99.05337414,34.6182378
OKwr_S15234,POD,-102.6396165,36.6692235
OKwr_S15234,POD,-102.6396165,36.6692235
OKwr_S15235,POD,-102.64183775,36.66922598
OKwr_S15235,POD,-102.64183775,36.66922598
OKwr_S15236,POD,-95.69967746,35.36137271
OKwr_S15237,POD,-98.59335693,36.8254092
OKwr_S15238,POD,-98.58895615,36.81270997
OKwr_S15239,POD,-98.58141411,36.82663331
OKwr_S1524,POD,-96.55267042,34.67181352
OKwr_S15240,POD,-95.99134297,36.11346818
OKwr_S15241,POD,-99.68888223,35.20634198
OKwr_S15242,POD,-98.97917236,35.53669882
OKwr_S15243,POD,-98.96838178,35.52955925
OKwr_S15244,POD,-98.32420948,35.46288708
OKwr_S15245,POD,-98.32424593,35.46045333
OKwr_S15246,POD,-98.32424267,35.45708682
OKwr_S15247,POD,-100.07069987,36.65042397
OKwr_S15248,POD,-100.07071006,36.65402473
OKwr_S15249,POD,-98.584419,36.816358
OKwr_S1525,POD,-102.20163552,36.62001526
OKwr_S15250,POD,-99.674718,35.5925455
OKwr_S15253,POD,-99.19303901,34.45633058
OKwr_S15254,POD,-99.19304824,34.45509933
OKwr_S15256,POD,-101.38183263,36.72945219
OKwr_S15257,POD,-98.0435106,36.81398375
OKwr_S15258,POD,-98.04803745,36.81217288
OKwr_S15259,POD,-98.04351655,36.81217538
OKwr_S1526,POD,-102.83297911,36.62366038
OKwr_S15260,POD,-98.0480735,36.80119525
OKwr_S15261,POD,-98.0480735,36.8048365
OKwr_S15262,POD,-101.44326053,36.92749
OKwr_S15263,POD,-98.40769205,35.87109813
OKwr_S15264,POD,-101.43969052,36.8137655
OKwr_S15265,POD,-101.46254665,36.6176456
OKwr_S15266,POD,-99.58842586,35.23602334
OKwr_S15267,POD,-98.0344705,36.7286345
OKwr_S15268,POD,-98.032216,36.7286345
OKwr_S15269,POD,-99.33695586,35.3957045
OKwr_S1527,POD,-102.82734539,36.6209487
OKwr_S15270,POD,-99.00018362,34.63708415
OKwr_S15270,POD,-99.00018362,34.63708415
OKwr_S15271,POD,-101.53160432,36.96048179
OKwr_S15272,POD,-99.15799061,35.044391
OKwr_S15273,POD,-99.17853341,35.05218448
OKwr_S15274,POD,-99.13518556,35.01092996
OKwr_S15275,POD,-98.05334875,34.80201671
OKwr_S15276,POD,-102.80023665,36.63951215
OKwr_S15277,POD,-99.75629795,35.23642082
OKwr_S15278,POD,-99.76072344,35.23822899
OKwr_S15279,POD,-101.34194812,36.98743536
OKwr_S1528,POD,-99.3729928,34.46807967
OKwr_S15280,POD,-101.9773534,36.50384098
OKwr_S15281,POD,-99.6082719,35.21802906
OKwr_S15282,POD,-99.6083,35.2162385
OKwr_S15283,POD,-98.5933095,35.760555
OKwr_S15284,POD,-98.3855518,35.14449671
OKwr_S15285,POD,-98.382366,35.1417895
OKwr_S15286,POD,-98.871382,35.88840689
OKwr_S15287,POD,-98.87816594,35.88655775
OKwr_S15288,POD,-103.00129363,36.52416441
OKwr_S15289,POD,-99.78362847,34.50690355
OKwr_S1529,POD,-99.37180438,34.45995248
OKwr_S15290,POD,-98.62906569,35.59777041
OKwr_S15291,POD,-98.620173,35.5923325
OKwr_S15292,POD,-98.18781926,35.47252362
OKwr_S15293,POD,-98.18559075,35.47254825
OKwr_S15295,POD,-98.24571403,34.81707841
OKwr_S15296,POD,-101.19249762,36.85503997
OKwr_S15297,POD,-101.1924981,36.86229074
OKwr_S15298,POD,-101.18798278,36.85502398
OKwr_S15299,POD,-98.20752267,35.47920103
OKwr_S153,POD,-102.83957659,36.56780226
OKwr_S1530,POD,-102.01358495,36.62345334
OKwr_S15300,POD,-100.75449044,36.86286723
OKwr_S15301,POD,-98.5850527,36.81977775
OKwr_S15302,POD,-98.58504261,36.82223319
OKwr_S15303,POD,-99.77910903,35.34152834
OKwr_S15304,POD,-99.77868416,35.33945881
OKwr_S15305,POD,-99.67320217,35.20436466
OKwr_S15306,POD,-99.67247189,35.204363
OKwr_S15307,POD,-101.66364717,36.65312705
OKwr_S15308,POD,-101.65836893,36.65847793
OKwr_S15309,POD,-100.95891167,36.82306611
OKwr_S1531,POD,-99.74242262,34.49131538
OKwr_S15310,POD,-100.96277388,36.81747376
OKwr_S15311,POD,-100.9709445,36.81701975
OKwr_S15312,POD,-96.39267475,35.81272529
OKwr_S15313,POD,-101.18345424,36.99271022
OKwr_S15314,POD,-101.18875129,36.98595517
OKwr_S15315,POD,-102.17409458,36.63687232
OKwr_S15316,POD,-101.95642946,36.51946243
OKwr_S15317,POD,-102.92584261,36.53787981
OKwr_S15318,POD,-99.05686416,34.61352627
OKwr_S15319,POD,-99.426805,35.6578355
OKwr_S1532,POD,-101.40155769,36.6737801
OKwr_S15320,POD,-99.42568394,35.6542313
OKwr_S15321,POD,-99.3065028,35.66809909
OKwr_S15322,POD,-99.30685161,35.66692926
OKwr_S15323,POD,-101.60519539,36.64716824
OKwr_S15324,POD,-97.99863607,34.6708804
OKwr_S15325,POD,-98.69396152,35.25997751
OKwr_S15326,POD,-98.68111316,35.23823658
OKwr_S15327,POD,-98.67450504,35.24123769
OKwr_S15328,POD,-98.67449793,35.2394428
OKwr_S15329,POD,-98.6734565,35.2430315
OKwr_S1533,POD,-102.32769335,36.66733875
OKwr_S15330,POD,-98.6809922,35.22938573
OKwr_S15331,POD,-102.01955736,36.98604657
OKwr_S15332,POD,-102.01910337,36.98530664
OKwr_S15336,POD,-98.49294904,35.46700113
OKwr_S15337,POD,-101.3574385,36.6501665
OKwr_S15338,POD,-99.63231225,36.2420703
OKwr_S15339,POD,-99.63567216,36.23133881
OKwr_S1534,POD,-101.8873937,36.58914618
OKwr_S15340,POD,-98.85806535,36.00896808
