MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
COwr_M1,Surface Ground Water,,,,Methodology used for tracking diversions in the state of Colorado.,DiversionTracking,,Water Withdrawals
