WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
CO_121,,,Unspecified,SOUTH LONE PINE CREEK,170255.0,Surface Water
CO_122,,,Unspecified,CRANE DRAW,30003.0,Surface Water
CO_123,,,Unspecified,LEWSTONE CREEK,177169.0,Surface Water
CO_124,,,Unspecified,RIST CREEK,177168.0,Surface Water
CO_125,,,Unspecified,LE BOW CREEK,177406.0,Surface Water
CO_126,,,Unspecified,KILLPECKER CREEK,170250.0,Surface Water
CO_127,,,Unspecified,HORSETOOTH CREEK,177413.0,Surface Water
CO_128,,,Unspecified,COOPER SLOUGH,177419.0,Surface Water
CO_129,,,Unspecified,BOXELDER CREEK,180469.0,Surface Water
CO_130,,,Unspecified,RED CANYON CREEK,30005.0,Surface Water
CO_131,,,Unspecified,INDIAN CREEK,171083.0,Surface Water
CO_132,,,Unspecified,MAIL CREEK,177417.0,Surface Water
CO_133,,,Unspecified,BLACK HOLLOW CREEK,180463.0,Surface Water
CO_134,,,Unspecified,DIXON CREEK,177377.0,Surface Water
CO_135,,,Unspecified,SWAMP CREEK,170241.0,Surface Water
CO_136,,,Unspecified,BENNETT CREEK,177114.0,Surface Water
CO_137,,,Unspecified,NEOTA CREEK,177268.0,Surface Water
CO_138,,,Unspecified,CORRAL CREEK,177260.0,Surface Water
CO_139,,,Unspecified,GEORGE CREEK,170093.0,Surface Water
CO_140,,,Unspecified,NORTH FORK RABBIT CREEK,170211.0,Surface Water
CO_141,,,Unspecified,CORNELIUS CREEK,170094.0,Surface Water
CO_142,,,Unspecified,ACME CREEK,170101.0,Surface Water
CO_143,,,Unspecified,SOUTH FORK PANHANDLE CREEK,170263.0,Surface Water
CO_144,,,Unspecified,ROARING CREEK,170262.0,Surface Water
CO_145,,,Unspecified,SAWMILL CREEK,177237.0,Surface Water
CO_146,,,Unspecified,JOE WRIGHT CREEK,177096.0,Surface Water
CO_147,,,Unspecified,EAST FORK SHEEP CREEK,177103.0,Surface Water
CO_148,,,Unspecified,TRAP CREEK,177269.0,Surface Water
CO_149,,,Unspecified,NORTH FORK JOE WRIGHT CREEK,177236.0,Surface Water
CO_150,,,Unspecified,RAWHIDE CREEK,171106.0,reservoir
CO_151,,,Unspecified,SOLDIER CANYON,30007.0,reservoir
CO_152,,,Unspecified,LA POUDRE PASS CREEK,177263.0,reservoir
CO_153,,,Unspecified,BARNES MEADOW CREEK,30001.0,reservoir
CO_154,,,Unspecified,PARK CREEK,170192.0,reservoir
CO_155,,,Unspecified,ROULLARD DRAW,30006.0,reservoir
CO_156,,,Unspecified,GROUNDWATER: BIG THOMPSON RIVER,205019.0,groundwater/well
