SiteUUID,Longitude,Latitude
CAwr_S11947,-121.0504589,38.27662863
CAwr_S11948,-122.68659906,39.04022968
CAwr_S11949,-122.06010102,38.88462297
CAwr_S1195,-121.574,40.3501
CAwr_S11950,-122.32628117,39.47121236
CAwr_S11951,-121.60572092,36.95419937
CAwr_S11952,-117.5618691,33.49002985
CAwr_S11953,-117.60134949,33.47641536
CAwr_S11954,-118.04985725,34.65320778
CAwr_S11955,-118.64000961,34.43795378
CAwr_S11956,-118.4221,34.0284
CAwr_S11957,-117.7572,34.0843
CAwr_S11958,-117.81203056,34.044175
CAwr_S1196,-121.5875,40.333
CAwr_S11960,-119.03380462,34.35662418
CAwr_S11961,-118.9822721,34.37050604
CAwr_S11962,-119.01571677,34.23833479
CAwr_S11963,-118.94021585,34.36527006
CAwr_S11964,-118.85870303,34.38625122
CAwr_S11965,-120.01938292,37.99123269
CAwr_S11966,-122.33428732,38.24519303
CAwr_S11967,-121.94714555,38.19417535
CAwr_S11968,-122.40243392,38.50726339
CAwr_S11969,-120.2145,39.6819
CAwr_S1197,-121.25005597,40.00340971
CAwr_S11970,-121.87658674,36.3997613
CAwr_S11971,-121.33589585,38.99582055
CAwr_S11972,-121.34841088,41.0168514
CAwr_S11973,-121.03873302,35.65628692
CAwr_S11974,-122.26428523,38.85605747
CAwr_S11975,-121.72073978,37.7773263
CAwr_S11976,-120.37841111,35.20226348
CAwr_S11977,-121.11023654,38.37184208
CAwr_S11978,-121.08916662,37.11312281
CAwr_S11979,-120.02493728,37.34104914
CAwr_S1198,-123.60712711,40.42272392
CAwr_S11980,-118.15843259,34.45918461
CAwr_S11981,-118.21067526,34.74028371
CAwr_S11982,-117.81821102,34.62392352
CAwr_S11983,-118.37022155,34.81195822
CAwr_S11984,-118.19307104,34.4449597
CAwr_S11985,-118.15672226,34.68211381
CAwr_S11986,-118.37013523,34.79736258
CAwr_S11987,-118.13878439,34.65298369
CAwr_S11988,-117.98648569,34.08601901
CAwr_S11989,-118.42583689,34.42192628
CAwr_S1199,-121.53230207,39.81006565
CAwr_S11990,-118.19242186,34.66747411
CAwr_S11991,-118.93431803,34.40354662
CAwr_S11992,-119.09008576,34.28937539
CAwr_S11993,-118.91051656,34.50471026
CAwr_S11994,-123.18895411,39.13902954
CAwr_S11995,-123.12783881,39.02065882
CAwr_S11996,-123.12525543,39.01841
CAwr_S11999,-123.1293,39.0321
CAwr_S12,-116.9815799,33.32879449
CAwr_S120,-121.50919414,37.53927632
CAwr_S1200,-121.56629536,39.89639567
CAwr_S12000,-123.1431,39.0377
CAwr_S12001,-120.02080534,38.83756745
CAwr_S12002,-122.98138191,41.54016016
CAwr_S12003,-122.53954349,38.50006167
CAwr_S12004,-122.52711668,40.30512264
CAwr_S12005,-122.54253436,40.30505065
CAwr_S12006,-122.55255794,40.3030811
CAwr_S12007,-120.01605775,37.49097017
CAwr_S12008,-123.77172652,40.6488745
CAwr_S12009,-118.55962688,37.19512768
CAwr_S1201,-121.38703687,40.01369906
CAwr_S12010,-118.55842375,37.19539787
CAwr_S12011,-122.93282667,38.51266826
CAwr_S12012,-121.89371312,37.51639979
CAwr_S12013,-121.9058502,37.5016979
CAwr_S12014,-121.43516739,35.86801665
CAwr_S12015,-121.13647442,37.83720769
CAwr_S12016,-121.13958664,37.83669654
CAwr_S12017,-118.96806893,37.0047843
CAwr_S12018,-122.92770933,41.42532452
CAwr_S12019,-119.74619534,37.48762357
CAwr_S1202,-121.58666699,40.12056195
CAwr_S12020,-121.86008447,40.86954699
CAwr_S12021,-120.969307,38.88033454
CAwr_S12022,-120.9701895,38.89215024
CAwr_S12023,-121.89609088,39.08805283
CAwr_S12024,-123.53698557,41.27914235
CAwr_S12025,-123.54109594,41.28375458
CAwr_S12026,-121.14238377,37.71982169
CAwr_S12027,-119.9139941,37.53939115
CAwr_S12028,-120.70156785,39.8638203
CAwr_S12029,-120.69303548,39.86289904
CAwr_S1203,-121.59100619,40.08324321
CAwr_S12030,-120.6866,39.8628
CAwr_S12031,-123.56373666,40.88731142
CAwr_S12032,-122.03960083,39.92420516
CAwr_S12033,-122.03888377,39.91734264
CAwr_S12034,-121.08486696,40.15443024
CAwr_S12035,-121.40853931,41.24417846
CAwr_S12036,-121.32578332,39.70542748
CAwr_S12037,-119.9790347,37.70915075
CAwr_S12038,-123.11305848,39.00378714
CAwr_S12039,-120.0852254,38.44032624
CAwr_S1204,-121.7035684,40.288931
CAwr_S12040,-120.08907189,38.4392413
CAwr_S12041,-121.07423542,40.23793887
CAwr_S12042,-120.73487061,38.7283544
CAwr_S12043,-120.31384146,35.29968617
CAwr_S12044,-120.34545948,35.29166573
CAwr_S12045,-123.69348246,39.15079892
CAwr_S12046,-123.39272148,41.80713792
CAwr_S12047,-121.42831911,37.13839039
CAwr_S12048,-119.88963603,37.52333762
CAwr_S12049,-120.39063762,38.02141129
CAwr_S1205,-121.64786723,40.24677134
CAwr_S12050,-117.82760602,35.4765889
CAwr_S12051,-121.85229473,40.30761289
CAwr_S12052,-122.35569612,40.30029301
CAwr_S12053,-120.09304043,38.80224767
CAwr_S12054,-120.14594553,38.79239385
CAwr_S12055,-120.27310844,38.7754037
CAwr_S12056,-118.91314211,36.81852805
CAwr_S12057,-121.43020564,38.14688643
CAwr_S12058,-123.08474072,41.79365906
CAwr_S12059,-121.04486051,39.23149902
CAwr_S1206,-121.12827709,40.2555213
CAwr_S12060,-121.50915298,36.00633474
CAwr_S12061,-120.36270866,41.23180489
CAwr_S12062,-121.88329497,39.15654648
CAwr_S12063,-119.99716408,38.39331524
CAwr_S12064,-122.86071665,38.53244815
CAwr_S12065,-116.79206687,33.86675731
CAwr_S12066,-121.7402484,36.96603256
CAwr_S12067,-122.7521,38.6425
CAwr_S12068,-121.55124982,38.24122583
CAwr_S12069,-120.87883537,38.75839509
CAwr_S1207,-121.68618929,40.24907942
CAwr_S12070,-121.15720022,38.76706781
CAwr_S12071,-121.16663147,36.70304796
CAwr_S12072,-121.19467439,38.43150091
CAwr_S12073,-121.31012339,36.89172127
CAwr_S12074,-121.29130032,36.89716595
CAwr_S12075,-121.0233564,36.82422892
CAwr_S12076,-121.02283535,36.82299533
CAwr_S12077,-121.25248914,36.83910889
CAwr_S12078,-121.28265006,36.85337288
CAwr_S12079,-121.28963092,36.8697239
CAwr_S1208,-121.72392993,40.39357307
CAwr_S12080,-121.28991568,36.86779526
CAwr_S12081,-121.23880137,36.87398285
CAwr_S12082,-121.20260256,36.78591349
CAwr_S12083,-121.24290248,36.83269519
CAwr_S12084,-121.23876691,36.82562937
CAwr_S12085,-121.2561495,36.8590959
CAwr_S12086,-121.25030525,36.86387657
CAwr_S12087,-121.28265006,36.85337288
CAwr_S12088,-121.2869862,36.87279665
CAwr_S12089,-121.30195933,36.87031147
CAwr_S1209,-121.66906866,40.37915258
CAwr_S12090,-121.81029918,36.96883774
CAwr_S12091,-121.81715834,36.98908625
CAwr_S12092,-119.8781,37.3512
CAwr_S12093,-121.74037192,36.96314723
CAwr_S12094,-118.28920963,34.57797187
CAwr_S12095,-122.75645313,38.82177688
CAwr_S12096,-118.66979416,37.52576108
CAwr_S12097,-118.24421283,34.251664
CAwr_S12098,-118.24421283,34.251664
CAwr_S12099,-122.26174043,37.94298579
CAwr_S121,-121.18221367,37.2378588
CAwr_S1210,-121.63192777,40.40978514
CAwr_S12100,-116.89988219,34.03961935
CAwr_S12101,-118.1501443,34.44582163
CAwr_S12102,-118.13839124,34.43659895
CAwr_S12103,-122.44588659,38.66672452
CAwr_S12104,-116.79887354,33.95383734
CAwr_S12105,-120.68025787,40.8991532
CAwr_S12106,-121.78651412,38.85643193
CAwr_S12107,-121.72420366,38.80522772
CAwr_S12108,-117.99838007,37.41229949
CAwr_S12109,-122.02254564,39.55787241
CAwr_S1211,-119.12636707,36.63583167
CAwr_S12110,-119.36844351,34.6029958
CAwr_S12111,-116.69103263,33.75531018
CAwr_S12112,-121.79863061,36.27878043
CAwr_S12113,-123.40475918,40.79381841
CAwr_S12114,-118.7346963,37.45133266
CAwr_S12115,-122.06926367,41.38701534
CAwr_S12116,-116.66689757,33.31678234
CAwr_S12117,-121.75032839,39.70956724
CAwr_S12118,-123.84185468,41.87682072
CAwr_S12119,-124.07662938,41.81045291
CAwr_S1212,-119.14067308,36.63087144
CAwr_S12120,-120.0766914,38.84866891
CAwr_S12121,-117.36252837,33.21502227
CAwr_S12122,-117.30109954,33.24487297
CAwr_S12123,-117.28744758,33.25213379
CAwr_S12124,-117.28746059,33.25323307
CAwr_S12125,-117.28844512,33.25349968
CAwr_S12126,-117.33906839,33.22063391
CAwr_S12127,-117.34068272,33.21897065
CAwr_S12128,-117.35595979,33.21168936
CAwr_S12129,-117.36351412,33.21437028
CAwr_S1213,-122.28716404,37.31412065
CAwr_S12130,-117.35370237,33.2141831
CAwr_S12131,-117.30242426,33.24623597
CAwr_S12132,-117.07592931,36.23322
CAwr_S12133,-120.71635911,40.15390473
CAwr_S12134,-124.0390341,41.53949503
CAwr_S12135,-120.66563836,37.42511566
CAwr_S12136,-122.9801909,40.41689415
CAwr_S12137,-122.98342713,40.41714096
CAwr_S12138,-121.15780997,38.70820115
CAwr_S12139,-122.43764512,41.70676378
CAwr_S1214,-119.86274727,36.34489046
CAwr_S12140,-117.33118237,33.45624316
CAwr_S12141,-122.82374,38.415725
CAwr_S12142,-122.95302285,38.40211305
CAwr_S12143,-122.3573,38.275
CAwr_S12144,-123.25507539,41.81198979
CAwr_S12145,-123.2087447,39.20363044
CAwr_S12146,-121.63484002,38.37167615
CAwr_S12147,-120.99485239,39.43372079
CAwr_S12148,-122.81658935,41.31582014
CAwr_S12149,-123.41311545,39.06335297
CAwr_S1215,-118.31212549,35.71311519
CAwr_S12150,-122.69742802,38.58244787
CAwr_S12152,-117.22603471,34.12856469
CAwr_S12153,-122.51804317,38.22807697
CAwr_S12154,-122.51469236,38.22695638
CAwr_S12155,-121.51365294,39.72763069
CAwr_S12156,-122.93334859,39.14148712
CAwr_S12157,-116.8858293,34.24875905
CAwr_S12158,-118.28107718,35.69533453
CAwr_S12159,-123.10536951,38.97976185
CAwr_S1216,-119.52177782,38.56538198
CAwr_S12160,-122.11580955,39.22450483
CAwr_S12161,-120.56884846,41.0238368
CAwr_S12163,-121.8586326,36.53078708
CAwr_S12164,-121.8702145,36.53457557
CAwr_S12165,-120.71243716,39.89167207
CAwr_S12166,-117.99853211,34.66244558
CAwr_S12167,-117.94977727,34.67356628
CAwr_S12168,-121.59809931,39.88168469
CAwr_S12169,-120.93746755,37.9146519
CAwr_S1217,-123.00602402,38.77155925
CAwr_S12170,-122.35826387,38.23551063
CAwr_S12171,-120.64852371,35.29291608
CAwr_S12172,-122.35988071,39.9781345
CAwr_S12173,-122.3500218,39.9692435
CAwr_S12174,-120.71354247,35.37394624
CAwr_S12175,-122.15759522,38.3295908
CAwr_S12176,-122.14764537,38.32232724
CAwr_S12177,-119.86812513,34.56087809
CAwr_S12178,-120.23315582,35.02498769
CAwr_S12179,-120.28313532,34.72026807
CAwr_S1218,-120.92424776,37.36157177
CAwr_S12181,-121.49794301,39.50420488
CAwr_S12182,-121.4777118,41.02711478
CAwr_S12184,-121.482367,41.03440986
CAwr_S12186,-118.36690805,34.28431058
CAwr_S12187,-118.36690805,34.28431058
CAwr_S12189,-123.0924,38.969
CAwr_S1219,-122.67061533,38.68994856
CAwr_S12190,-123.1019,38.9986
CAwr_S12191,-123.098,38.985
CAwr_S12192,-123.09956914,38.96869569
CAwr_S12193,-123.1085,39.0019
CAwr_S12194,-123.1032,38.9967
CAwr_S12195,-123.0996,38.9683
CAwr_S12196,-123.23214635,38.62075757
CAwr_S12197,-118.71219619,35.04374743
CAwr_S12198,-118.73296169,35.04765273
CAwr_S12199,-121.7986708,36.45919519
CAwr_S122,-121.20412829,37.08447294
CAwr_S1220,-120.09527702,39.20354013
CAwr_S12200,-123.43187378,39.08523043
CAwr_S12201,-121.57250181,39.72648699
CAwr_S12202,-121.426865,38.36121885
CAwr_S12203,-121.44184145,38.36376365
CAwr_S12204,-122.09049736,38.33432968
CAwr_S12205,-123.25519181,39.27521703
CAwr_S12206,-120.93746755,37.9146519
CAwr_S12207,-120.86893305,38.36350543
CAwr_S12208,-120.3562912,39.5606504
CAwr_S12209,-123.19497622,39.17307532
CAwr_S1221,-120.13435144,39.17409883
CAwr_S12210,-121.93105455,38.82298922
CAwr_S12211,-121.93265212,38.82248769
CAwr_S12212,-121.50315432,38.44902999
CAwr_S12213,-121.55639294,38.36645818
CAwr_S12214,-120.13251292,38.6323988
CAwr_S12215,-118.08389994,36.56615077
CAwr_S12216,-122.2868,39.0595
CAwr_S12217,-122.65260251,38.63595541
CAwr_S12218,-119.69257411,37.36746934
CAwr_S12219,-123.4398045,40.57594867
CAwr_S1222,-120.14664544,39.07515134
CAwr_S12220,-120.50109341,35.88400254
CAwr_S12221,-120.50051892,35.8716471
CAwr_S12222,-120.56764603,35.87778064
CAwr_S12223,-120.51952186,35.86810736
CAwr_S12224,-120.4832435,35.82392547
CAwr_S12225,-120.57257605,35.75353694
CAwr_S12226,-120.51646843,35.64498062
CAwr_S12227,-120.52242331,38.155609
CAwr_S12228,-123.14483009,39.05923597
CAwr_S12229,-120.50434101,35.17570606
CAwr_S1223,-121.19764686,38.47765402
CAwr_S12232,-116.24013213,33.64778364
CAwr_S12233,-116.28174516,33.67455543
CAwr_S12234,-122.23333931,38.1997221
CAwr_S12236,-122.89570806,38.64641873
CAwr_S12237,-123.51525327,39.07099754
CAwr_S12238,-121.75631211,37.83463055
CAwr_S12239,-121.77485156,37.84541805
CAwr_S1224,-122.39808754,40.85878686
CAwr_S12240,-120.18314388,34.82004173
CAwr_S12241,-120.60284303,41.18251293
CAwr_S12242,-122.75281637,38.61077312
CAwr_S12243,-117.23178593,34.24240453
CAwr_S12244,-123.25515311,39.2752127
CAwr_S12246,-116.69204348,33.76800008
CAwr_S12247,-116.68784242,33.77167273
CAwr_S12248,-122.9890734,41.62490038
CAwr_S12249,-122.19895409,41.97633414
CAwr_S1225,-121.52409613,37.06727886
CAwr_S12250,-121.14317706,35.62247129
CAwr_S12251,-123.1938588,39.03920318
CAwr_S12252,-121.85860712,36.28355058
CAwr_S12253,-123.20877875,39.31157028
CAwr_S12254,-121.78354525,36.25082928
CAwr_S12255,-120.88645379,35.44366024
CAwr_S12257,-120.77741128,38.12590589
CAwr_S12258,-122.14937036,38.98613805
CAwr_S12259,-122.1711961,38.99159964
CAwr_S1226,-119.91743406,34.45541712
CAwr_S12260,-122.16115868,38.98722067
CAwr_S12261,-121.85360425,37.59597225
CAwr_S12262,-120.39259576,37.42512703
CAwr_S12263,-120.54201893,38.061275
CAwr_S12264,-122.70442263,38.70732321
CAwr_S12265,-123.482351,39.1316962
CAwr_S12266,-122.758,38.6063
CAwr_S12267,-122.75635139,38.6068316
CAwr_S12268,-122.7573,38.6071
CAwr_S12269,-121.57683259,37.88762563
CAwr_S1227,-123.21043725,41.84813633
CAwr_S12270,-120.64909519,38.45455284
CAwr_S12271,-122.7725,38.615
CAwr_S12272,-118.93576406,34.42069927
CAwr_S12273,-122.97907408,38.51726559
CAwr_S12274,-122.97783003,38.51754246
CAwr_S12275,-122.97523606,38.51853642
CAwr_S12276,-120.96166,35.69258
CAwr_S12277,-120.96166,35.69258
CAwr_S12278,-122.40134439,38.65576601
CAwr_S12279,-121.92119012,40.87399705
CAwr_S1228,-120.54472151,38.49488999
CAwr_S12280,-121.41809904,40.75698884
CAwr_S12281,-114.46898605,32.88357651
CAwr_S12282,-114.46898605,32.88357651
CAwr_S12283,-122.9757,38.5625
CAwr_S12284,-121.57359956,36.59659148
CAwr_S12285,-121.54982949,36.58363825
CAwr_S12286,-121.67450297,36.68134008
CAwr_S12287,-120.30834732,41.0135795
CAwr_S12288,-120.31338068,41.0578239
CAwr_S12289,-122.30780224,39.74141339
CAwr_S1229,-120.84028544,41.67000078
CAwr_S12290,-122.291365,39.77066291
CAwr_S12291,-122.72886532,38.92428582
CAwr_S12292,-122.7484656,38.93688328
CAwr_S12293,-119.70640428,37.17744128
CAwr_S12294,-122.11878688,39.4207887
CAwr_S12295,-122.41675772,38.27790846
CAwr_S12296,-122.40355699,38.26580755
CAwr_S12297,-122.40005641,38.26700868
CAwr_S12298,-122.39545615,38.26460815
CAwr_S12299,-120.31035473,38.77032358
CAwr_S123,-121.21189527,37.07206659
CAwr_S1230,-115.16801552,34.55871885
CAwr_S12300,-123.48338804,39.105458
CAwr_S12301,-121.47790329,38.32082193
CAwr_S12302,-121.46378529,38.32103167
CAwr_S12304,-119.78160483,38.801594
CAwr_S12305,-120.55244485,38.31459311
CAwr_S12306,-122.36392468,39.42085847
CAwr_S12307,-122.25821505,38.58560236
CAwr_S12308,-115.56821869,33.16224171
CAwr_S12309,-115.59735683,33.1986779
CAwr_S1231,-121.80857302,37.0073112
CAwr_S12310,-122.51186007,39.44062364
CAwr_S12311,-122.50367318,39.75633245
CAwr_S12312,-122.49771624,39.79401236
CAwr_S12313,-122.87909117,38.93761611
CAwr_S12314,-123.22209791,41.83374474
CAwr_S12315,-123.35954751,39.06447204
CAwr_S12318,-119.01688156,36.28552219
CAwr_S12319,-116.53644841,33.92478304
CAwr_S1232,-120.98443704,35.51525191
CAwr_S12320,-122.76189748,38.67455853
CAwr_S12321,-122.77443764,38.65195844
CAwr_S12322,-121.87510915,36.40117116
CAwr_S12324,-120.08532322,35.53542826
CAwr_S12325,-122.43791778,38.82381964
CAwr_S12326,-117.84460062,34.55023861
CAwr_S12327,-118.2817581,34.82731711
CAwr_S12328,-120.0563874,37.46692794
CAwr_S12329,-122.80146818,38.61019776
CAwr_S1233,-122.5381912,41.70908777
CAwr_S12330,-121.16614405,39.16898005
CAwr_S12331,-123.1649,39.1089
CAwr_S12332,-123.09563259,38.96433926
CAwr_S12333,-122.3564,37.2179
CAwr_S12334,-122.37625928,38.44743568
CAwr_S12335,-121.58400398,36.4518804
CAwr_S12336,-120.64561201,38.20159904
CAwr_S12337,-122.89710314,38.53464391
CAwr_S12338,-121.22124688,39.14907737
CAwr_S12339,-121.21944863,39.13817804
CAwr_S1234,-123.78091202,39.97601111
CAwr_S12340,-121.19444653,39.12017907
CAwr_S12341,-121.20795897,39.12261115
CAwr_S12342,-121.21444542,39.10097914
CAwr_S12343,-120.40169886,34.56429887
CAwr_S12344,-122.2494,38.6718
CAwr_S12345,-121.75828177,38.38120021
CAwr_S12346,-120.48778253,35.1871744
CAwr_S12347,-121.82117336,40.27956779
CAwr_S12348,-120.42674343,34.54579748
CAwr_S12349,-120.39556994,34.51879263
CAwr_S1235,-120.93949469,40.89852968
CAwr_S12350,-119.89512209,34.99506065
CAwr_S12351,-123.37088133,39.43026604
CAwr_S12352,-123.16868567,39.55590873
CAwr_S12353,-119.08848066,36.29139731
CAwr_S12354,-119.07762345,36.29264093
CAwr_S12355,-119.09610939,36.28644686
CAwr_S12356,-121.15807396,39.16743108
CAwr_S12357,-122.5122,38.2356
CAwr_S12358,-119.09788827,37.75990815
CAwr_S12359,-122.43002787,38.6030668
CAwr_S1236,-120.44124801,41.33239811
CAwr_S12360,-122.43301688,38.60180675
CAwr_S12361,-122.4114,37.3987
CAwr_S12362,-124.17735147,41.93214493
CAwr_S12363,-122.40555694,37.25073428
CAwr_S12364,-122.40510694,37.2501148
CAwr_S12365,-122.40491141,37.24960446
CAwr_S12366,-116.86612567,34.22869245
CAwr_S12367,-122.92623404,38.38146074
CAwr_S12368,-121.9075,40.8519
CAwr_S12369,-120.57943678,35.22760366
CAwr_S1237,-122.7635724,38.63473049
CAwr_S12370,-122.90248312,38.37093896
CAwr_S12371,-121.80692923,36.51822227
CAwr_S12372,-119.65586333,38.70112147
CAwr_S12373,-116.80034582,33.95598413
CAwr_S12374,-121.90910638,40.85175327
CAwr_S12375,-117.16520372,33.93919157
CAwr_S12376,-122.40898608,40.30736235
CAwr_S12377,-120.23452888,40.10766169
CAwr_S12378,-122.2386,38.7675
CAwr_S12379,-123.12298651,38.80344014
CAwr_S1238,-116.65936469,34.25840931
CAwr_S12380,-123.12617926,38.80560606
CAwr_S12381,-123.1158,38.8015
CAwr_S12382,-123.115761,38.8014502
CAwr_S12383,-123.10834764,38.7986378
CAwr_S12384,-120.89954429,38.30425644
CAwr_S12385,-119.85702928,37.10486824
CAwr_S12386,-120.57870944,38.18240088
CAwr_S12387,-123.37659182,39.2413186
CAwr_S12388,-122.55640027,38.7804786
CAwr_S12389,-122.55570615,38.78144297
CAwr_S1239,-116.65970633,34.23711521
CAwr_S12390,-122.3224,40.2691
CAwr_S12391,-122.3746046,39.93087067
CAwr_S12392,-120.3087006,34.64333598
CAwr_S12393,-120.6800073,36.12666267
CAwr_S12394,-123.16260968,39.14519827
CAwr_S12395,-121.87143625,36.39837436
CAwr_S12396,-122.52121857,38.55080781
CAwr_S12397,-122.54588779,38.78203847
CAwr_S12398,-122.54853784,38.78449735
CAwr_S12399,-121.61869777,39.6582821
CAwr_S124,-119.63064204,36.90782544
CAwr_S1240,-114.68873014,33.02082579
CAwr_S12400,-123.0878,39.3838
CAwr_S12405,-119.96726527,38.6776137
CAwr_S12406,-115.47670848,35.09435119
CAwr_S12407,-122.3995,37.3597
CAwr_S12408,-119.22047559,34.46204304
CAwr_S12409,-118.96457742,34.37180341
CAwr_S1241,-118.91551057,36.52543929
CAwr_S12410,-119.08090318,34.31945953
CAwr_S12411,-117.37197528,34.23054628
CAwr_S12412,-122.42810864,38.8248223
CAwr_S12413,-122.42810288,38.82386127
CAwr_S12414,-122.35675812,38.24773442
CAwr_S12415,-121.86442879,36.38349714
CAwr_S12416,-121.17239307,37.17721745
CAwr_S12417,-121.27161563,37.17962675
CAwr_S12418,-120.97334201,41.10801384
CAwr_S12419,-116.81617143,33.21587695
CAwr_S1242,-118.04198833,35.69372283
CAwr_S12420,-116.71826352,33.06622334
CAwr_S12421,-121.19899908,37.08587697
CAwr_S12422,-123.04753105,40.74943928
CAwr_S12423,-122.84281665,39.7264473
CAwr_S12424,-121.20254249,38.23193538
CAwr_S12425,-120.13544618,37.74764059
CAwr_S12426,-122.15388136,39.68653383
CAwr_S12427,-122.1750644,39.63173375
CAwr_S12428,-122.15565679,39.68598243
CAwr_S12429,-120.9221045,38.72667629
CAwr_S1243,-119.06072688,36.38261461
CAwr_S12430,-122.50440913,39.86078043
CAwr_S12431,-121.96757951,37.11694071
CAwr_S12432,-116.92268431,34.35859546
CAwr_S12433,-122.55672318,38.52991125
CAwr_S12434,-120.09552209,37.90157899
CAwr_S12435,-122.94502582,41.08111296
CAwr_S12436,-124.06160432,41.55433392
CAwr_S12437,-122.29756359,38.37352544
CAwr_S12438,-120.39377856,38.49234991
CAwr_S12439,-120.07434104,37.72766107
CAwr_S1244,-119.01113165,36.41476859
CAwr_S12440,-123.32661189,40.37085464
CAwr_S12441,-116.45833333,33.5739908
CAwr_S12442,-120.66378906,38.74238643
CAwr_S12443,-120.15076297,38.78258339
CAwr_S12444,-118.59623666,36.13909783
CAwr_S12445,-124.20054049,41.98221671
CAwr_S12446,-116.89233374,32.85546098
CAwr_S12447,-118.08538691,36.58442991
CAwr_S12448,-120.88726006,38.75792699
CAwr_S12449,-122.74442487,41.85833982
CAwr_S1245,-118.67656256,35.50864262
CAwr_S12450,-121.09867512,37.7447693
CAwr_S12451,-121.08969836,37.74673696
CAwr_S12452,-121.72030165,39.08350518
CAwr_S12453,-122.58383672,38.44685068
CAwr_S12454,-122.5904526,38.44462042
CAwr_S12455,-120.10684734,38.79780469
CAwr_S12456,-122.9403585,39.43028488
CAwr_S12457,-121.93909836,37.04477934
CAwr_S12458,-122.24461932,38.39534157
CAwr_S12459,-121.19816124,38.80497811
CAwr_S1246,-118.84869831,35.600708
CAwr_S12460,-122.90280623,38.6539154
CAwr_S12461,-120.58503559,38.62940661
CAwr_S12462,-120.8605,41.313
CAwr_S12463,-120.41237531,41.22302427
CAwr_S12464,-123.16052048,40.3559106
CAwr_S12465,-123.61260096,40.91821118
CAwr_S12466,-122.38965484,40.2826134
CAwr_S12467,-121.79540034,36.42505798
CAwr_S12468,-120.16125683,38.78384882
CAwr_S12469,-119.3760313,38.14931032
CAwr_S1247,-118.84152418,35.63921763
CAwr_S12470,-118.9275023,36.80645211
CAwr_S12471,-120.71788826,38.62024377
CAwr_S12472,-120.195505,38.78933034
CAwr_S12473,-123.96576484,41.84502829
CAwr_S12474,-121.51970468,40.33415057
CAwr_S12475,-120.46562358,38.5493424
CAwr_S12476,-121.57384367,38.80312326
CAwr_S12477,-124.09945934,41.03394173
CAwr_S12478,-124.10163369,41.03390225
CAwr_S12479,-123.7862058,40.67130193
CAwr_S1248,-118.81476981,35.6561549
CAwr_S12480,-120.9399,41.3992
CAwr_S12481,-120.28218316,38.77471655
CAwr_S12482,-118.36766956,34.31818764
CAwr_S12483,-122.4551726,39.1344422
CAwr_S12484,-122.19278744,40.02548144
CAwr_S12485,-122.19195818,40.02767895
CAwr_S12486,-122.18478039,39.94959182
CAwr_S12487,-123.10629434,38.971378
CAwr_S12488,-123.63150707,40.95116479
CAwr_S12489,-121.12787706,37.55785816
CAwr_S1249,-118.80199868,35.65816163
CAwr_S12490,-119.07387286,37.78543836
CAwr_S12491,-120.51592611,38.88806427
CAwr_S12492,-123.69944687,38.94364706
CAwr_S12493,-123.70823564,38.94351863
CAwr_S12494,-122.84317522,38.26044855
CAwr_S12495,-121.32288302,36.88378141
CAwr_S12496,-123.3133,41.2512
CAwr_S12497,-118.92666039,36.6125242
CAwr_S12498,-118.92018738,36.61169583
CAwr_S12499,-119.80298895,37.45913671
CAwr_S125,-120.52149659,38.4014983
CAwr_S1250,-118.88154759,35.63701483
CAwr_S12500,-124.35088665,40.55706952
CAwr_S12501,-118.28920963,34.57797187
CAwr_S12502,-117.42376443,34.20483665
CAwr_S12503,-120.65795077,35.50213131
CAwr_S12504,-120.65025244,35.49267887
CAwr_S12505,-120.675187,35.52058242
CAwr_S12506,-120.66064638,35.50234783
CAwr_S12507,-120.65024359,35.49240424
CAwr_S12508,-119.70722438,37.00259775
CAwr_S12509,-118.98087505,38.2539327
CAwr_S1251,-118.87444318,35.63349414
CAwr_S12510,-120.33764017,41.86731021
CAwr_S12511,-120.33641129,41.86509715
CAwr_S12512,-120.33555649,41.86261493
CAwr_S12513,-119.83345723,36.17862463
CAwr_S12514,-119.83070162,36.14265671
CAwr_S12515,-119.66744637,36.41812036
CAwr_S12516,-119.83514542,36.17806335
CAwr_S12517,-119.83379017,36.17807287
CAwr_S12518,-119.83379017,36.17807287
CAwr_S12519,-119.83278254,36.17890408
CAwr_S1252,-120.13475935,38.85758101
CAwr_S12520,-119.85140666,36.23975804
CAwr_S12521,-119.86199734,36.24682422
CAwr_S12522,-119.86199734,36.24682422
CAwr_S12523,-119.85947889,36.26442398
CAwr_S12524,-119.86828723,36.29375405
CAwr_S12525,-119.85947889,36.26442398
CAwr_S12526,-119.86828723,36.29375405
CAwr_S12527,-119.7221601,36.41725129
CAwr_S12528,-119.67406145,36.43621361
CAwr_S12529,-119.67406145,36.43621361
CAwr_S1253,-120.84173835,41.32829532
CAwr_S12530,-119.67406145,36.43621361
CAwr_S12531,-119.67406145,36.43621361
CAwr_S12532,-119.67170085,36.43842461
CAwr_S12533,-119.5387999,36.4853373
CAwr_S12534,-119.53874857,36.4841522
CAwr_S12535,-120.76726032,41.55301777
CAwr_S12536,-122.02254564,39.55787241
CAwr_S12537,-120.7828,41.3759
CAwr_S12538,-121.82225515,39.02783
CAwr_S12539,-121.69651003,38.7982936
CAwr_S1254,-123.4374008,39.7569341
CAwr_S12540,-121.75345546,38.87036973
CAwr_S12541,-121.82015974,39.02123684
