MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
CAos_M1,Surface Water,,,,Stream gage and Reservoir level data.,Unspecified,,Unspecified
