WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
OR_317,,,Fresh,SARDINE CREEK,Unspecified,surface water
OR_318,,,Fresh,HUMBUG CREEK,Unspecified,surface water
OR_319,,,Fresh,L FORK HUMBUG CREEK,Unspecified,surface water
OR_320,,,Fresh,CARBERRY CREEK,Unspecified,surface water
OR_321,,,Fresh,BRASS NAIL GULCH,Unspecified,surface water
OR_322,,,Fresh,EASTMAN GULCH,Unspecified,surface water
OR_323,,,Fresh,REUBEN CREEK,Unspecified,surface water
OR_324,,,Fresh,MCKNABE CREEK,Unspecified,surface water
OR_325,,,Fresh,COYOTE CREEK,Unspecified,surface water
OR_326,,,Fresh,APPLEGATE GULCH,Unspecified,surface water
OR_327,,,Fresh,ROCKY GULCH,Unspecified,surface water
OR_328,,,Fresh,BISHOP CREEK,Unspecified,surface water
OR_329,,,Fresh,SNOW CREEK,Unspecified,surface water
OR_330,,,Fresh,LITTLE BOULDER CREEK,Unspecified,surface water
OR_331,,,Fresh,TIN CAN GULCH,Unspecified,surface water
OR_332,,,Fresh,NORTH UNN STREAM,Unspecified,surface water
OR_333,,,Fresh,SPRING CAN,Unspecified,surface water
OR_334,,,Fresh,JOHN DAY RIVER,Unspecified,surface water
OR_335,,,Fresh,BEEMAN CREEK,Unspecified,surface water
OR_336,,,Fresh,JUNKENS CREEK,Unspecified,surface water
OR_337,,,Fresh,PALMER CREEK,Unspecified,surface water
OR_338,,,Fresh,GEM SPRING,Unspecified,surface water
OR_339,,,Fresh,VINEGAR CREEK,Unspecified,surface water
OR_340,,,Fresh,EAST CREEK,Unspecified,surface water
OR_341,,,Fresh,BRETZ MINE WELL #1,Unspecified,groundwater
OR_342,,,Fresh,FIVE FINGER GULCH,Unspecified,surface water
OR_343,,,Fresh,MYRTLE CREEK,Unspecified,surface water
OR_344,,,Fresh,KHOEERY CREEK,Unspecified,surface water
OR_345,,,Fresh,SQUAW CREEK,Unspecified,surface water
OR_346,,,Fresh,PIT WELL,Unspecified,groundwater
OR_347,,,Fresh,DAVIS CREEK,Unspecified,surface water
OR_348,,,Fresh,MINE CREEK,Unspecified,surface water
OR_349,,,Fresh,SCHOLEY GULCH,Unspecified,surface water
OR_350,,,Fresh,UNION CREEK,Unspecified,surface water
OR_351,,,Fresh,HIBBARD GULCH,Unspecified,surface water
OR_352,,,Fresh,CLARKS CREEK,Unspecified,surface water
OR_353,,,Fresh,CONNOR CREEK,Unspecified,surface water
OR_354,,,Fresh,SLIDE CREEK,Unspecified,surface water
OR_355,,,Fresh,GRAYBACK CREEK,Unspecified,surface water
OR_356,,,Fresh,SPRING AREA,Unspecified,surface water
OR_357,,,Fresh,EMIGRANT CR/RESERVOIR 1,Unspecified,storage
OR_358,,,Fresh,EMIGRANT CR/RESERVOIR 2,Unspecified,storage
OR_359,,,Fresh,BASIN CR/RESERVOIR 3,Unspecified,storage
OR_360,,,Fresh,BASIN CR/RESERVOIR 4,Unspecified,storage
OR_361,,,Fresh,COARSE GOLD CR/RESERVOIR,Unspecified,storage
OR_362,,,Fresh,BUSHNELL CR/RESERVOIR,Unspecified,storage
OR_363,,,Fresh,LETITIA CREEK,Unspecified,surface water
OR_364,,,Fresh,BENNETT CREEK,Unspecified,surface water
OR_365,,,Fresh,NORTH FORK BENNETT CREEK,Unspecified,surface water
OR_366,,,Fresh,SOUTH FORK BENNETT CREEK,Unspecified,surface water
OR_367,,,Fresh,L FORK SARDINE CREEK,Unspecified,surface water
OR_368,,,Fresh,SILVER SPRING,Unspecified,surface water
OR_369,,,Fresh,QUICKSAND CREEK,Unspecified,surface water
OR_370,,,Fresh,CRYSTAL CREEK,Unspecified,surface water
OR_371,,,Fresh,SOUTH TRAIL CREEK,Unspecified,surface water
OR_372,,,Fresh,NORTH DIXIE CREEK,Unspecified,surface water
OR_373,,,Fresh,WASTE WATER,Unspecified,surface water
OR_374,,,Fresh,UNNAMED STREAM,Unspecified,groundwater
OR_375,,,Fresh,A SUMP,Unspecified,surface water
OR_376,,,Fresh,LOST CREEK RESERVOIR,Unspecified,surface water
OR_377,,,Fresh,A SUMP,Unspecified,groundwater
OR_378,,,Fresh,WEST FORK BIRCH CREEK,Unspecified,surface water
OR_379,,,Fresh,FIRST CREEK,Unspecified,surface water
OR_380,,,Fresh,SECOND CREEK,Unspecified,surface water
OR_381,,,Fresh,FIR TREE CREEK,Unspecified,surface water
OR_382,,,Fresh,LITTLE BUTTE CREEK,Unspecified,surface water
OR_383,,,Fresh,WILLAMETTE RIVER,Unspecified,surface water
OR_384,,,Fresh,MIDDLE FORK WILLAMETTE RIVER,Unspecified,surface water
OR_385,,,Fresh,MILL RACE,Unspecified,surface water
OR_386,,,Fresh,EAST FORK ILLINOIS RIVER,Unspecified,surface water
OR_387,,,Fresh,A RESERVOIR,Unspecified,groundwater
OR_388,,,Fresh,WILLIAMS CREEK,Unspecified,surface water
OR_389,,,Fresh,MINE,Unspecified,groundwater
OR_390,,,Fresh,SUMP 1,Unspecified,groundwater
OR_391,,,Fresh,SUMP 2,Unspecified,groundwater
OR_392,,,Fresh,WELLS,Unspecified,groundwater
OR_393,,,Fresh,SUMP 3,Unspecified,groundwater
OR_394,,,Fresh,SUMP,Unspecified,groundwater
OR_395,,,Fresh,WELL A,Unspecified,groundwater
OR_396,,,Fresh,WELL B,Unspecified,groundwater
OR_397,,,Fresh,WELL C,Unspecified,groundwater
OR_398,,,Fresh,SUMP WELL,Unspecified,groundwater
OR_399,,,Fresh,SUMP WELL 1,Unspecified,groundwater
OR_400,,,Fresh,SUMP WELL 2,Unspecified,groundwater
OR_401,,,Fresh,SUMP WELL 3,Unspecified,groundwater
OR_402,,,Fresh,RUFFING WELL,Unspecified,groundwater
OR_403,,,Fresh,WELL 5,Unspecified,groundwater
OR_404,,,Fresh,A DRAIN,Unspecified,groundwater
OR_405,,,Fresh,WELL 6,Unspecified,groundwater
OR_406,,,Fresh,CROOKED CREEK/RESERVOIR 1,Unspecified,storage
OR_407,,,Fresh,CROOKED CREEK/RESERVOIR 2,Unspecified,storage
OR_408,,,Fresh,NORTH FORK CROOKED CREEK,Unspecified,storage
OR_409,,,Fresh,UNNAMED STREAM/RESERVOIR 1,Unspecified,storage
OR_410,,,Fresh,UNNAMED STREAM/RESERVOIR 2,Unspecified,storage
OR_411,,,Fresh,SOUTH FORK LITTLE BUTTE CREEK,Unspecified,storage
OR_412,,,Fresh,MILL CREEK,Unspecified,storage
OR_413,,,Fresh,CUT CREEK,Unspecified,storage
OR_414,,,Fresh,SEEPAGE/EASTSIDE RESERVOIR,Unspecified,storage
