MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
OWRD_Water Rights,Surface Ground Storage,,,,Water Rights,Oregon Water Rights,https://www.oregon.gov/OWRD/access_Data/Pages/Data.aspx,Adjudicated
