System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
Redmond Town (Culinary),1283,Public,Active,1997,3/10/1998,Sevier,,,,,,,,,21012,850,0,0,0,,212.2495004,255,2,0,,263,,,,,,,
Redmond Town (Culinary),1283,Public,Active,1998,2/22/1999,Sevier,,,,,,,,,21012,850,0,0,0,,212.3814715,257,2,0,,265,,,,,,,
Redmond Town (Culinary),1283,Public,Active,1999,2/9/2000,Sevier,,,,,,,,,21012,850,173.0970375,30.69096409,0,,224.9647668,269,2,0,,281,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2000,1/26/2001,Sevier,,,,,,,,,21012,850,157.1377361,11.96947599,0,,249.8244477,271,2,0,,284,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2001,3/26/2002,Sevier,,,,,,,,,21012,850,165.424296,7.365831,0,,210.233104,274,2,0,,287,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2002,2/3/2003,Sevier,,,,,,,,,21012,850,157.444645,7.365831,0,,200.105084,278,2,0,,291,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2003,2/19/2004,Sevier,,,,,,,,,21012,850,122.7638564,9.207289227,0,,186.907971,282,2,0,,295,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2004,2/22/2005,Sevier,,,,,,,,,21012,825,151.306452,6.138192818,0,,199.1843548,284,2,0,,297,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2005,3/29/2006,Sevier,,,,,,,,,21012,835,162.6508137,3.375771,0,0,192.1120916,285,2,0,0,298,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2006,4/4/2007,Sevier,,,,,,,,,21012,835,171.243686,3.682659,0,0,201.932519,289,2,0,0,302,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2007,2/21/2008,Sevier,,,,,,,,,21012,835,165.7196962,5.8308782,0,0,198.2498588,293,2,0,0,306,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2008,2/4/2009,Sevier,,,,,,,,,21012,835,138.8055906,14.7920174,0.460332492,0,184.7467733,294,2,1,0,308,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2009,3/22/2010,Sevier,,,,,,,,,21012,835,129.2613631,11.60037874,0,0,195.4878639,296,5,0,0,309,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2010,1/20/2011,Sevier,,,,,,,,,21012,835,122.9394635,4.523533931,0,0,187.0300216,297,5,0,0,310,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2011,1/12/2012,Sevier,,,,,,,,,21012,835,127.6655438,10.58764726,0,0,185.4833045,301,5,0,0,314,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2012,1/16/2013,Sevier,,,,,,,,,21012,835,149.7646,6.1685,0,0,228.6585,301,5,0,0,314,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2013,1/16/2014,Sevier,,,,,,,,,21012,835,120.6684905,11.60037879,0,0,199.9991232,302,5,0,0,315,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2014,1/16/2015,Sevier,,,,,,,,,21012,785,121.5277778,8.19391835,0,0,199.1705247,302,5,0,0,315,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2015,2/18/2016,Sevier,,,,,,,,,21012,770,130.2127175,8.531495511,0,4.971590909,143.7158039,293,4,0,0,297,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2016,1/19/2017,Sevier,,,,,,,,,21012,800,137.1790825,8.285984848,0,5.217101571,150.6821689,298,4,0,3,306,,,,,,,
Redmond Town (Culinary),1283,Public,Active,2017,5/31/2018,Sevier,,,,,,,,,21012,825,133.4043561,10.25007015,0,7.64151936,151.2959456,292,4,0,3,299,7/1/2017,1.841329966,acre feet,Indoor and Outdoor,Metered,,
Redmond Town (Culinary),1283,Public,Active,2018,6/24/2019,Sevier,,,,,,,,,21012,825,151.0197461,13.19619809,0,6.843609708,171.0595539,294,4,0,3,301,7/4/2018,2.363040123,acre feet,Indoor and Outdoor,,,
Redmond Town (Culinary),1283,Public,Active,2019,1/15/2020,Sevier,,,,,,,,,21012,825,137.7621703,0.88997615,9.452160494,8.777006173,156.8813131,293,3,4,3,303,7/23/2019,2.212664843,acre feet,Indoor and Outdoor,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2007,6/9/2008,Utah,,,,,,,,,25143,18,0.276199495,0,0,0,17.47851782,5,1,0,0,6,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2008,2/26/2009,Utah,,,,,,,,,25143,18,0.276199495,0,0,0,17.47851782,5,1,0,0,6,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2009,4/1/2010,Utah,,,,,,,,,25143,18,0.276199495,0,0,0,17.47729149,5,0,0,0,5,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2010,8/18/2011,Utah,,,,,,,,,25143,18,0.276199495,0.276199495,0,0,17.75348976,5,1,0,0,6,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2011,2/7/2012,Utah,,,,,,,,,25143,50,94.51567544,0,0,0,94.6691196,20,0,0,0,20,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2012,3/25/2013,Utah,,,,,,,,,25143,55,0.292222645,0,0,0,0.292693547,20,0,0,0,20,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2013,2/12/2014,Utah,,,,,,,,,25143,55,0.451125842,0,0,0,3.769202441,17,0,0,0,27,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2014,3/3/2015,Utah,,,,,,,,,25143,2,1.362584175,0.019303276,0.019303276,0,1.401190727,31,1,1,0,33,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2015,1/7/2016,Utah,,,,,,,,,25143,2,0.34678381,0,0,0,0.34678381,35,1,0,0,36,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2016,3/24/2017,Utah,,,,,,,,,25143,2,1.015800365,0,0,0,1.015800365,38,0,0,0,38,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2017,5/29/2018,Utah,,,,,,,,,25143,2,1.040351431,0,0,0,1.040351431,42,0,0,0,42,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2018,5/6/2019,Utah,,,,,,,,,25143,2,6.908976922,0,0,0,6.908976922,45,0,0,0,45,,,,,,,
Utah County/Soldier Summit S.S.D.,1284,Public,Active,2019,2/23/2020,Utah,,,,,,,,,25143,2,0.693567621,0,0.460332492,0,1.153900112,55,0,1,0,56,,,,,,,
Weber Basin WCD North,1285,Public,Active,2016,1/9/2017,Weber,,,,,,,,,29109,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Weber Basin WCD North,1285,Public,Active,2017,2/16/2018,Weber,,,,,,,,,29109,0,0,0,0,0,0,0,0,0,0,0,7/4/2017,9.206649832,acre feet,Indoor and Outdoor,Estimated,,
Weber Basin WCD North,1285,Public,Active,2018,2/11/2019,Weber,,,,,,,,,29109,0,0,0,0,0,0,0,0,0,0,0,7/24/2018,9.513538159,acre feet,Indoor and Outdoor,Metered,9.513538159,acre feet
Weber Basin WCD North,1285,Public,Active,2019,1/20/2020,Weber,,,,,,,,,29109,0,0,0,0,0,0,0,0,0,0,0,7/10/2019,9284722.222,acre feet,Indoor and Outdoor,,9284722.222,acre feet
Taylor-West Weber Water Improvement District,1286,Public,Active,1979,12/31/1979,Weber,,,,,,,,,29019,0,0,0,0,,637.2855929,0,0,0,,784,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1980,6/8/1981,Weber,,,,,,,,,29019,2821,0,0,0,,528.2283211,806,6,0,,812,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1981,1/25/1982,Weber,,,,,,,,,29019,0,0,0,0,,597.8078058,837,7,0,,844,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1982,2/18/1983,Weber,,,,,,,,,29019,0,0,0,0,,595.904966,0,0,0,,0,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1983,2/22/1984,Weber,,,,,,,,,29019,0,0,0,0,,490.5889228,0,0,0,,0,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1984,1/18/1985,Weber,,,,,,,,,29019,0,0,0,0,,477.1984551,0,0,0,,890,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1985,1/22/1986,Weber,,,,,,,,,29019,3189,0,0,0,,594.8584042,0,0,0,,911,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1986,2/19/1987,Weber,,,,,,,,,29019,3200,0,0,0,,548.6132595,0,0,0,,945,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1987,12/31/1987,Weber,,,,,,,,,29019,0,0,0,0,,511.3268072,0,0,0,,968,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1988,2/6/1989,Weber,,,,,,,,,29019,0,0,0,0,,511.3268072,900,9,0,,909,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1989,1/16/1990,Weber,,,,,,,,,29019,0,639.166949,6.457378844,0,,645.6243279,1014,9,0,,1023,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1990,3/11/1991,Weber,,,,,,,,,29019,0,0,0,0,,814.0010951,1046,10,0,,1056,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1991,1/29/1992,Weber,,,,,,,,,29019,0,0,0,0,,689.7763488,1064,9,0,,1073,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1992,3/4/1993,Weber,,,,,,,,,29019,0,0,0,0,,859.4298601,1114,9,0,,1123,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1993,1/26/1994,Weber,,,,,,,,,29019,3750,890.593465,8.995521575,0,,899.5889866,1144,8,0,,1152,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1994,2/7/1995,Weber,,,,,,,,,29019,3800,743.3228739,82.59245346,0,,825.9153273,1184,8,0,,1192,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1995,2/5/1996,Weber,,,,,,,,,29019,3800,0,0,0,,922.1345688,1216,10,0,,1226,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1996,1/21/1997,Weber,,,,,,,,,29019,3800,1019.857668,10.29988755,0,,1030.157555,1243,10,0,,1253,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1997,1/15/1998,Weber,,,,,,,,,29019,3800,970.4544227,9.80269393,0,,980.2571166,1279,10,0,,1289,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1998,1/20/1999,Weber,,,,,,,,,29019,3800,933.2661815,9.428264168,0,,942.6944457,1300,10,0,,1310,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,1999,1/11/2000,Weber,,,,,,,,,29019,0,1131.118551,11.42624593,0,,1142.544797,1328,10,0,,1338,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2000,1/18/2001,Weber,,,,,,,,,29019,0,1228.66978,12.41142588,0,,1241.081206,1360,10,0,,1370,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2001,1/25/2002,Weber,,,,,,,,,29019,5588,1010.665724,2.630215622,112.0066734,33.78154417,1159.084157,1347,2,41,7,1397,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2002,2/11/2003,Weber,,,,,,,,,29019,6116,911.4418369,0.979041754,91.21047618,26.25918887,1029.890544,1477,2,42,8,1529,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2003,3/3/2004,Weber,,,,,,,,,29019,5390,882.6844036,1.064976454,90.29895454,27.93798461,1001.986319,1486,2,44,8,1540,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2004,2/14/2005,Weber,,,,,,,,,29019,5232,766.4385453,1.773822311,84.02332362,22.73131809,852.2356913,1438,2,47,8,1495,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2005,1/17/2006,Weber,,,,,,,,,29019,5306,758.5330674,1.724719963,80.653675,30.00767224,870.9191346,1549,2,45,8,1604,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2006,1/11/2007,Weber,,,,,,,,,29019,5723,847.281841,1.592750413,89.8783839,28.55902764,967.312002,1630,2,49,10,1691,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2007,1/4/2008,Weber,,,,,,,,,29019,6125,939.501784,2.1635627,103.498088,33.6165472,1078.779982,1709,4,47,13,1773,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2008,1/12/2009,Weber,,,,,,,,,29019,6244,933.6095287,2.909301334,111.885346,33.71168265,1082.115859,1734,4,50,11,1799,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2009,1/12/2010,Weber,,,,,,,,,29019,6279,917.356723,2.393728946,120.4720814,30.42797756,1070.650511,1758,4,49,11,1822,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2010,1/11/2011,Weber,,,,,,,,,29019,6489,829.7063481,2.378384529,141.3312809,38.05722135,1011.473235,1807,4,52,12,1875,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2011,1/23/2012,Weber,,,,,,,,,29019,6500,750.9618724,1.875087674,121.3098865,34.04925981,908.1961064,1822,4,50,12,1888,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2012,1/11/2013,Weber,,,,,,,,,29019,6534,931.2066,2.7712,89.2462,29.6516,1052.8756,1834,6,50,12,1902,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2013,1/14/2014,Weber,,,,,,,,,29019,6636,846.0481552,5.27234147,88.1966365,30.43718434,969.9543175,1877,8,46,12,1943,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2014,1/16/2015,Weber,,,,,,,,,29019,6811,813.7450898,5.803258277,80.97862304,14.48512907,915.0121002,1929,8,42,11,1990,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2015,2/2/2016,Weber,,,,,,,,,29019,6948,807.7607674,5.505576599,79.81244739,19.69916176,912.7779531,1970,8,41,12,2031,,,,,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2016,1/18/2017,Weber,,,,,,,,,29019,7273,856.6787668,4.057063692,76.3231271,22.45195006,959.5109077,2017,8,37,16,2078,8/31/2016,13.63718127,acre feet,Indoor and Outdoor,Metered,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2017,1/17/2018,Weber,,,,,,,,,29019,7395,927.9750631,6.331106201,70.27435816,25.09732744,1029.677855,2113,7,36,14,2170,7/24/2017,12.11020009,acre feet,Indoor and Outdoor,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2018,1/29/2019,Weber,,,,,,,,,29019,7791,1001.720328,5.210963805,71.88552189,26.56425365,1105.381068,2226,7,37,12,2282,8/20/2018,14.12597459,acre feet,Indoor and Outdoor,,,
Taylor-West Weber Water Improvement District,1286,Public,Active,2019,1/22/2020,Weber,,,,,,,,,29019,8228,887.4320462,5.09434624,64.03531846,22.45501894,979.0167298,2341,6,37,12,2396,8/18/2019,7.429680485,acre feet,Indoor and Outdoor,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1988,3/1/1989,Iron,,,,,,,,,11010,2000,233.631895,22.59161867,0,,256.2235137,831,54,0,916,1801,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1989,2/6/1990,Iron,,,,,,,,,11010,1865,0,0,0,,507.278669,759,129,0,837,1725,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1990,3/13/1991,Iron,,,,,,,,,11010,1995,653.0668867,0,0,,653.0668867,800,93,0,,893,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1991,1/23/1992,Iron,,,,,,,,,11010,1873,264.0128804,79.98372151,0,1.304365974,345.3009679,837,93,0,933,1863,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1992,1/28/1993,Iron,,,,,,,,,11010,1873,0,0,0,1151.957715,1762.520686,860,85,0,,945,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1993,3/7/1994,Iron,,,,,,,,,11010,1873,347.0994584,40.66552742,0,1597.879009,2007.842769,851,96,0,40,987,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1994,1/31/1995,Iron,,,,,,,,,11010,1910,322.2980903,70.91147253,0,1530.843805,1927.601243,0,0,0,,1025,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1995,2/9/1996,Iron,,,,,,,,,11010,2000,314.7266294,59.89341642,15.84267566,1659.21797,2049.680691,0,0,0,,1077,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1996,3/6/1997,Iron,,,,,,,,,11010,2204,249.2566648,63.71751055,0,7.930545121,337.1832079,989,81,0,2,1082,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1997,3/3/1998,Iron,,,,,,,,,11010,2200,333.0245822,0,0,,333.0245822,1116,0,0,,1116,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1998,3/1/1999,Iron,,,,,,,,,11010,2200,261.9136184,58.30976267,0,,328.8813021,13148,344,0,,13600,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,1999,3/9/2000,Iron,,,,,,,,,11010,2250,0,0,0,,377.3515417,0,0,0,,1170,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2000,3/9/2001,Iron,,,,,,,,,11010,2000,297.3647511,55.47698669,0,,378.1495067,1149,20,0,,1169,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2001,7/1/2002,Iron,,,,,,,,,11010,2175,241.4212617,82.58017707,0,,329.2158336,1462,28,0,,1500,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2002,4/2/2003,Iron,,,,,,,,,11010,2500,986.9446777,51.1955972,0,,1058.034158,1475,66,0,,1553,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2003,3/16/2004,Iron,,,,,,,,,11010,2500,1269.03,190.13,0,,1474.21,1283,124,0,,1416,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2004,2/3/2005,Iron,,,,,,,,,11010,2500,1660.78,154,0,0,1814.78,1606,138,0,0,1744,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2005,1/9/2006,Iron,,,,,,,,,11010,2500,0.384124597,0.065950591,0,0,0.454985423,1258,48,0,0,1316,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2006,3/15/2007,Iron,,,,,,,,,11010,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2007,2/4/2008,Iron,,,,,,,,,11010,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2009,1/14/2010,Iron,,,,,,,,,11010,2500,249.5002093,124.5935916,0,0,412.5561149,1616,47,0,0,1680,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2010,5/18/2011,Iron,,,,,,,,,11010,3000,303.3,83.1,4.2,24.9,415.5,1253,35,5,7,1300,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2013,1/6/2014,Iron,,,,,,,,,11010,2800,318.2033004,39.40446128,0,0,357.6077616,1270,107,0,0,1377,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2014,3/5/2015,Iron,,,,,,,,,11010,0,0.348428732,0.0525178,0,0,0.400946531,1323,33,0,0,1356,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2015,1/20/2016,Iron,,,,,,,,,11010,3120,290.6876929,11.29349046,0,0,301.9811834,1309,91,1,0,1401,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2016,5/31/2017,Iron,,,,,,,,,11010,3000,318.1971626,53.81286827,0.098204265,0,372.1082351,1331,92,2,0,1425,,,,,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2017,1/23/2018,Iron,,,,,,,,,11010,3230,334.0448758,88.472836,5.769500561,9.056274551,437.343487,1363,93,3,13,1472,8/24/2017,2.534897587,acre feet,Indoor and Outdoor,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2018,5/2/2019,Iron,,,,,,,,,11010,3280,470.0700582,60.05190797,0,70.39404461,600.5160108,1379,79,0,53,1511,6/20/2018,5.275410354,acre feet,Indoor and Outdoor,,,
Parowan Municipal Water System (Culinary),1287,Public,Active,2019,5/4/2020,Iron,,,,,,,,,11010,3300,299.492319,55.71864478,1.868949916,84.86076038,441.9406741,1411,79,5,53,1548,7/23/2019,2.943059063,acre feet,Indoor and Outdoor,,,
Summit Water Distribution Company,1288,Public,Active,1983,8/5/1985,Summit,,,,,,,,,22059,700,0,0,0,,56.51127218,0,0,0,,0,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1984,8/5/1985,Summit,,,,,,,,,22059,700,0,0,0,,215.2572148,0,0,0,,391,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1985,2/28/1986,Summit,,,,,,,,,22059,1375,294.5473206,18.40230207,0,,312.9496226,451,7,0,,458,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1986,4/1/1987,Summit,,,,,,,,,22059,1375,333.0859642,60.63306865,0,,393.7190328,95,11,0,,106,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1987,7/28/1988,Summit,,,,,,,,,22059,1258,0,0,0,,287.7554102,374,10,0,,384,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1988,3/20/1989,Summit,,,,,,,,,22059,1300,0,0,0,,337.9320674,390,10,0,,400,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1989,4/10/1990,Summit,,,,,,,,,22059,1010,334.5714068,63.72978693,0,,398.3011938,405,115,0,,520,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1990,4/19/1991,Summit,,,,,,,,,22059,0,0,0,0,,399.3876539,433,117,0,,550,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1991,3/16/1992,Summit,,,,,,,,,22059,0,0,0,0,,386.6232819,480,124,0,,604,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1992,6/9/1993,Summit,,,,,,,,,22059,0,0,0,0,,658.1554485,0,0,0,,680,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1993,3/11/1994,Summit,,,,,,,,,22059,2350,591.0036191,93.82227722,0,,684.8258963,720,40,0,,760,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1994,4/4/1995,Summit,,,,,,,,,22059,2942,682.9476093,108.4158306,0,,791.3634399,889,40,0,,929,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1995,1/16/1996,Summit,,,,,,,,,22059,3300,709.7070609,112.6634601,0,,822.370521,997,45,0,,1042,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1996,1/23/1997,Summit,,,,,,,,,22059,3528,1063.067476,168.7604042,0,,1231.82788,1062,149,0,,1211,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1997,1/30/1998,Summit,,,,,,,,,22059,4158,854.6052405,135.6663377,0,,990.2715782,0,0,0,,1495,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1998,3/8/1999,Summit,,,,,,,,,22059,4654,967.4037409,153.5745152,0,,1120.978256,0,0,0,,0,,,,,,,
Summit Water Distribution Company,1288,Public,Active,1999,3/20/2000,Summit,,,,,,,,,22059,4182,0,0,0,,0,932,646,0,,1578,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2000,3/14/2001,Summit,,,,,,,,,22059,0,0,0,0,,1605.668376,1044,732,0,,1776,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2001,4/15/2002,Summit,,,,,,,,,22059,5200,909.0058061,881.6261132,0,34.68094441,1825.312864,1378,1334,0,52,2764,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2002,4/3/2003,Summit,,,,,,,,,22059,5400,1034.775855,878.1045567,0,38.64449981,1951.524911,1394,0,0,,2629,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2003,4/27/2004,Summit,,,,,,,,,22059,5400,1028.509447,766.0587378,0,34.00251902,1828.570704,0,0,0,,0,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2004,3/21/2005,Summit,,,,,,,,,22059,5400,1142.778156,658.9737482,0,26.82522018,1828.577124,1731,998,0,41,2770,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2005,2/7/2006,Summit,,,,,,,,,22059,6000,1257.685174,852.6679147,0,21.31669787,2131.669787,1869,1265,0,43,3177,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2006,1/16/2007,Summit,,,,,,,,,22059,6000,1332.691935,981.983531,0,23.38056027,2338.056027,1912,1400,0,53,3365,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2007,1/22/2008,Summit,,,,,,,,,22059,6000,1400.325756,1120.260605,0,25.46046829,2546.046829,1982,1583,0,54,3619,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2008,3/3/2009,Summit,,,,,,,,,22059,6000,1414.456266,1200.953431,0,53.37570868,2668.785406,1986,1699,0,70,3755,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2009,2/17/2010,Summit,,,,,,,,,22059,6000,736.5319833,1825.985542,0,55.23989875,2617.757424,1982,1826,0,55,3863,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2010,2/8/2011,Summit,,,,,,,,,22059,6300,1294.278165,1122.321835,0,54.47191685,2471.071918,2110,1830,0,89,4029,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2011,3/7/2012,Summit,,,,,,,,,22059,6400,1274.448911,1131.205715,0,45.96266464,2451.617291,2122,1884,0,76,4082,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2012,3/20/2013,Summit,,,,,,,,,22059,6400,1473.8374,1283.7603,85.6609,0,2843.2586,2132,1857,124,0,4113,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2013,3/5/2014,Summit,,,,,,,,,22059,6500,1512.416263,1032.645465,0,96.61765222,2641.679381,2398,1638,0,153,4189,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2014,1/8/2015,Summit,,,,,,,,,22059,6522,1206.950925,1252.839427,0,77.02043876,2536.81079,2423,1722,0,155,4300,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2015,1/13/2016,Summit,,,,,,,,,22059,6450,1252.475856,1434.357689,92.56229175,0,2779.395837,2440,1754,180,0,4374,,,,,,,
Summit Water Distribution Company,1288,Public,Active,2016,2/13/2017,Summit,,,,,,,,,22059,6557,997.3299808,1303.318288,0,20.76443866,2321.412707,2484,1785,0,180,4449,8/3/2016,14.98710938,acre feet,Indoor and Outdoor,Metered,,
Summit Water Distribution Company,1288,Public,Active,2017,3/1/2018,Summit,,,,,,,,,22059,6632,1085.813684,972.8753113,0,162.2189144,2220.907909,2512,1841,0,224,4577,7/13/2017,14.41243643,acre feet,Indoor and Outdoor,Metered,,
Summit Water Distribution Company,1288,Public,Active,2018,2/28/2019,Summit,,,,,,,,,22059,6680,1176.764275,683.8892804,651.9920718,135.2460297,2647.891657,2532,1471,1403,291,5697,8/15/2018,13.3806257,acre feet,Indoor and Outdoor,Metered,0.319163861,acre feet
