MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
USBR_Natural Flow Model,Surface Water,,,,Summary of simulated annual and monthly water consumptive use data throughout the river tributary.,USBR Natural Flow Model,https://www.usbr.gov/lc/region/g4000/NaturalFlow/current.html,Modeled
