MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
CO_Water Use Data,Surface Ground Water,,,,Water use gauge station data.,Water Use Data,,Water Use
