SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUIDs,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
COss_S1,,COss_WS1,,Unspecified,ELBERT,4326,,195017.0,,,39.491687,-103.731685,,,POD,MIDDLEMIST DITCH 2,WaDECO_S1,,DITCH,CO,
COss_S2,,COss_WS4,,Unspecified,WELD,4326,,180906.0,,,40.038835,-104.237442,,,POD,CAROLINE EPPLE DITCH 2,WaDECO_S10,,DITCH,CO,
COss_S3,,COss_WS11,,Unspecified,WELD,4326,,201759.0,,,40.334251,-104.658766,,,POD,REXFORD DITCH,WaDECO_S100,,DITCH,CO,
COss_S4,,COss_WS147,,Unspecified,PARK,4326,,78956.0,,,38.841109,-105.34700500000001,,,POD,STONE STOCK WELL NO 2,WaDECO_S1000,,WELL,CO,
COss_S5,,COss_WS147,,Unspecified,PARK,4326,,78956.0,,,38.841029,-105.343594,,,POD,STONE STOCK WELL NO 3,WaDECO_S1001,,WELL,CO,
COss_S6,,COss_WS151,,Unspecified,CUSTER,4326,,78956.0,,,38.048706,-105.499306,,,POD,HUMBOLDT POND E,WaDECO_S1004,,RESERVOIR,CO,
COss_S7,,COss_WS151,,Unspecified,CUSTER,4326,,78956.0,,,38.17915,-105.52723200000001,,,POD,AMELIA PONDS,WaDECO_S1005,,RESERVOIR,CO,
COss_S8,,COss_WS156,,Unspecified,CUSTER,4326,,192110.0,,,38.184783,-105.531052,,,POD,BECKWITH HABITAT POND A,WaDECO_S1006,,RESERVOIR,CO,
COss_S9,,COss_WS156,,Unspecified,CUSTER,4326,,192110.0,,,38.184965999999996,-105.53058500000002,,,POD,BECKWITH HABITAT POND B,WaDECO_S1007,,RESERVOIR,CO,
COss_S10,,COss_WS156,,Unspecified,CUSTER,4326,,192110.0,,,38.175759,-105.525586,,,POD,BECKWITH HABITAT POND C,WaDECO_S1008,,RESERVOIR,CO,
COss_S11,,COss_WS156,,Unspecified,CUSTER,4326,,192110.0,,,38.174807,-105.528993,,,POD,BECKWITH HABITAT POND D,WaDECO_S1009,,RESERVOIR,CO,
COss_S12,,COss_WS11,,Unspecified,WELD,4326,,201759.0,,,40.305581,-104.810914,,,POD,KNUTSON WEST DITCH,WaDECO_S101,,DITCH,CO,
COss_S13,,COss_WS156,,Unspecified,CUSTER,4326,,192110.0,,,38.18619,-105.53283200000001,,,POD,BECKWITH HABITAT POND E,WaDECO_S1010,,RESERVOIR,CO,
COss_S14,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.205706,-105.55146599999999,,,POD,HOOK WELL NO 2,WaDECO_S1012,,WELL,CO,
COss_S15,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.205595,-105.55226499999999,,,POD,HOOK WELL NO 3,WaDECO_S1013,,WELL,CO,
COss_S16,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.20395,-105.564439,,,POD,HOOK WELL NO 4,WaDECO_S1014,,WELL,CO,
COss_S17,,COss_WS157,,Unspecified,FREMONT,4326,,191787.0,,,38.331427000000005,-105.59971599999999,,,POD,EDEN WEST RANCH WELL NO.1,WaDECO_S1015,,WELL,CO,
COss_S18,,COss_WS157,,Unspecified,FREMONT,4326,,191787.0,,,38.33104,-105.601372,,,POD,EDEN WEST RANCH WELL NO. 2,WaDECO_S1016,,WELL,CO,
COss_S19,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.146269000000004,-105.490407,,,POD,WELL NO 15001R,WaDECO_S1017,,WELL,CO,
COss_S20,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.194165999999996,-105.399014,,,POD,BARNES SPRING SUMP NO 1,WaDECO_S1018,,WELL,CO,
COss_S21,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.192815,-105.39868700000001,,,POD,BARNES SPRING SUMP NO 2,WaDECO_S1019,,WELL,CO,
COss_S22,,COss_WS33,,Unspecified,JEFFERSON,4326,,181231.0,,,39.884859999999996,-105.076136,,,POD,WALNUT CR DIVR,WaDECO_S102,,DITCH,CO,
COss_S23,,COss_WS151,,Unspecified,CUSTER,4326,,78956.0,,,38.191032,-105.39291000000001,,,POD,BARNES SPRING SUMP NO 3,WaDECO_S1020,,SPRING,CO,
COss_S24,,COss_WS151,,Unspecified,CUSTER,4326,,78956.0,,,38.196705,-105.402294,,,POD,BARNES SPRING SUMP NO 4,WaDECO_S1021,,SPRING,CO,
COss_S25,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.050470000000004,-105.297182,,,POD,EASTCLIFFE AP WG,WaDECO_S1022,,WELL GROUP,CO,
COss_S26,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.150706,-105.468876,,,POD,BLUMENAU #3 SUB AP WG,WaDECO_S1023,,WELL GROUP,CO,
COss_S27,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.150706,-105.468876,,,POD,BLUMENAU AP WG,WaDECO_S1024,,WELL GROUP,CO,
COss_S28,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.150706,-105.468876,,,POD,CUERNO VERDE PINES AP WG,WaDECO_S1025,,WELL GROUP,CO,
COss_S29,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.148967999999996,-105.47121200000001,,,POD,SAINT ANDREWS DOM AP WG,WaDECO_S1026,,WELL GROUP,CO,
COss_S30,,COss_WS147,,Unspecified,FREMONT,4326,,78956.0,,,38.301132,-105.66095,,,POD,WELL NO 9508F,WaDECO_S1027,,WELL,CO,
COss_S31,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.130683000000005,-105.522547,,,POD,WELL NO 4254F,WaDECO_S1028,,WELL,CO,
COss_S32,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.043271999999995,-105.307101,,,POD,SILVER CLIFFE RANCH AP WG,WaDECO_S1029,,WELL GROUP,CO,
COss_S33,,COss_WS11,,Unspecified,WELD,4326,,201759.0,,,40.075902,-104.81661700000001,,,POD,ALLSEBROOK PUMP PLANT,WaDECO_S103,,PUMP,CO,
COss_S34,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.148967999999996,-105.47121200000001,,,POD,CRISTO VISTA SUBD AP WG,WaDECO_S1030,,WELL GROUP,CO,
COss_S35,,COss_WS147,,Unspecified,CUSTER,4326,,78956.0,,,38.148967999999996,-105.47121200000001,,,POD,RANGE VIEW PARK AP WG,WaDECO_S1031,,WELL GROUP,CO,
COss_S36,,COss_WS158,,Unspecified,PUEBLO,4326,,193757.0,,,38.267202000000005,-104.30041899999999,,,POD,ILA DITCH,WaDECO_S1032,,DITCH,CO,
COss_S37,,COss_WS159,,Unspecified,PUEBLO,4326,,201778.0,,,38.104972,-104.369401,,,POD,WELTON PIPELINE,WaDECO_S1033,,PIPELINE,CO,
COss_S38,,COss_WS160,,Unspecified,PUEBLO,4326,,193807.0,,,38.233698,-104.397074,,,POD,FENCE LINE POND,WaDECO_S1034,,RESERVOIR,CO,
COss_S39,,COss_WS161,,Unspecified,PUEBLO,4326,,193993.0,,,38.089794,-104.246863,,,POD,CHICOSA RESERVOIR NO 5,WaDECO_S1035,,RESERVOIR,CO,
COss_S40,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.250178000000005,-104.57948,,,POD,BARNHART PIT,WaDECO_S1036,,WELL,CO,
COss_S41,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.255595,-104.32523,,,POD,MIDWEST WHOLESALE WELL,WaDECO_S1037,,WELL,CO,
COss_S42,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.240015,-104.588802,,,POD,CLEAR SPRINGS DITCH WELL,WaDECO_S1038,,WELL,CO,
COss_S43,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.238778,-104.54181,,,POD,GUARDOMONDO WELL 6836,WaDECO_S1039,,WELL,CO,
COss_S44,,COss_WS34,,Unspecified,WELD,4326,,180836.0,,,40.071483,-104.90311899999999,,,POD,DOYLE SEEPAGE DITCH,WaDECO_S104,,DITCH,CO,
COss_S45,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.23875,-104.541719,,,POD,GUARDOMONDO WELL 6836,WaDECO_S1040,,WELL,CO,
COss_S46,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.237821999999994,-104.541771,,,POD,WELL NO 15909,WaDECO_S1041,,WELL,CO,
COss_S47,,COss_WS151,,Unspecified,PUEBLO,4326,,78956.0,,,38.272484000000006,-104.66118,,,POD,RIMROCK DEVELOPMENT WELL,WaDECO_S1042,,DITCH,CO,
COss_S48,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.261814,-104.708506,,,POD,WELL NO 48746F,WaDECO_S1043,,WELL GROUP,CO,
COss_S49,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.343340999999995,-104.93247099999999,,,POD,HOBSON WELL NO 6952,WaDECO_S1044,,WELL,CO,
COss_S50,,COss_WS118,,Unspecified,PUEBLO,4326,,,,,38.24455,-104.702736,,,POD,WELL NO 1518R,WaDECO_S1045,,WELL,CO,
COss_S51,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.244558000000005,-104.55663,,,POD,WELL NO 50699F,WaDECO_S1046,,WELL,CO,
COss_S52,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.241979,-104.54213299999999,,,POD,WELL NO 53339F,WaDECO_S1047,,WELL,CO,
COss_S53,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.244097,-104.34946,,,POD,AVONDALE WELL NO 2,WaDECO_S1048,,WELL,CO,
COss_S54,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.224264,-104.963131,,,POD,MAYTON WELL #1,WaDECO_S1049,,WELL,CO,
COss_S55,,COss_WS11,,Unspecified,WELD,4326,,201759.0,,,40.218134,-104.853432,,,POD,SOUTH CENTER SLOUGH,WaDECO_S105,,SEEP,CO,
COss_S56,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.174572,-104.31723199999999,,,POD,WELTON LAND WELL 5690-F BATT #1,WaDECO_S1050,,WELL,CO,
COss_S57,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.174125,-104.313195,,,POD,WELTON LAND WELL 5689-F BATT #1,WaDECO_S1051,,WELL,CO,
COss_S58,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.17471,-104.3115,,,POD,WELTON LAND WELL 5070-F BATT #1,WaDECO_S1052,,WELL,CO,
COss_S59,,COss_WS147,,Unspecified,PUEBLO,4326,,78956.0,,,38.173453,-104.312311,,,POD,WELTON LAND WELL 5070-F BATT #2,WaDECO_S1053,,WELL,CO,
COss_S60,,COss_WS162,,Unspecified,PUEBLO,4326,,193752.0,,,37.937096999999994,-104.90550800000001,,,POD,BEAR WALLOW SPRING NO 1,WaDECO_S1054,,SPRING,CO,
COss_S61,,COss_WS162,,Unspecified,PUEBLO,4326,,193752.0,,,37.937096999999994,-104.90550800000001,,,POD,BEAR WALLOW SPRING NO 2,WaDECO_S1055,,SPRING,CO,
COss_S62,,COss_WS162,,Unspecified,PUEBLO,4326,,193752.0,,,37.937567,-104.96054699999999,,,POD,BAXTER SPRING NO 3,WaDECO_S1056,,SPRING,CO,
COss_S63,,COss_WS162,,Unspecified,PUEBLO,4326,,193752.0,,,38.014761,-105.04298100000001,,,POD,CASTRO SPRING,WaDECO_S1057,,SPRING,CO,
COss_S64,,COss_WS162,,Unspecified,CUSTER,4326,,193752.0,,,38.066998,-105.094167,,,POD,MEADOW SPRING,WaDECO_S1058,,SPRING,CO,
COss_S65,,COss_WS162,,Unspecified,PUEBLO,4326,,193752.0,,,37.93571,-104.923423,,,POD,DIAMOND DOUBLE S SPRING NO 1,WaDECO_S1059,,SPRING,CO,
COss_S66,,COss_WS11,,Unspecified,WELD,4326,,201759.0,,,40.220898,-104.852109,,,POD,SOUTHEAST SLOUGH,WaDECO_S106,,SEEP,CO,
COss_S67,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.063843,-104.986524,,,POD,BEULAH WELL NO 1,WaDECO_S1061,,WELL,CO,
COss_S68,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.01768,-105.04739199999999,,,POD,CASTRO WELL,WaDECO_S1062,,WELL,CO,
COss_S69,,COss_WS118,,Unspecified,PUEBLO,4326,,,,,38.018578000000005,-104.892554,,,POD,HOLLYROOD WELL NO 4A,WaDECO_S1063,,WELL,CO,
COss_S70,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.253659000000006,-104.48561099999999,,,POD,WELL NO 15025R,WaDECO_S1064,,WELL,CO,
COss_S71,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.243671,-104.485098,,,POD,WELL NO 2227F,WaDECO_S1065,,WELL,CO,
COss_S72,,COss_WS118,,Unspecified,PUEBLO,4326,,,,,37.966206,-104.826736,,,POD,COLORADO CITY WELL NO 5,WaDECO_S1066,,WELL,CO,
COss_S73,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.217908,-104.51792900000001,,,POD,WELL NO 6675R,WaDECO_S1067,,WELL,CO,
COss_S74,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.213491999999995,-104.529015,,,POD,HATTON WELL NO 1,WaDECO_S1068,,WELL,CO,
COss_S75,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.176122,-104.590406,,,POD,WELL NO 15216R,WaDECO_S1069,,WELL,CO,
COss_S76,,COss_WS11,,Unspecified,WELD,4326,,201759.0,,,40.219345000000004,-104.85620300000001,,,POD,SOUTHWEST SLOUGH,WaDECO_S107,,SEEP,CO,
COss_S77,,COss_WS118,,Unspecified,PUEBLO,4326,,,,,37.940474,-104.90564099999999,,,POD,JACKSON WELL NO 12217-F,WaDECO_S1070,,WELL,CO,
COss_S78,,COss_WS118,,Unspecified,PUEBLO,4326,,,,,37.967872,-104.884271,,,POD,FOSSCECO WELL NO 6,WaDECO_S1071,,WELL,CO,
COss_S79,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.251053000000006,-104.491504,,,POD,WELL NO 15322R,WaDECO_S1072,,WELL,CO,
COss_S80,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.093505,-104.687679,,,POD,WELL NO 5111F,WaDECO_S1073,,WELL,CO,
COss_S81,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.250828000000006,-104.491528,,,POD,LOPEZ WELL NO 15322,WaDECO_S1074,,WELL,CO,
COss_S82,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.224137,-104.545215,,,POD,WELL NO 15307R,WaDECO_S1075,,WELL,CO,
COss_S83,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.037959,-104.999132,,,POD,WELL NO 2365F,WaDECO_S1076,,WELL,CO,
COss_S84,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,37.920716,-104.974205,,,POD,WELL NO 12256R,WaDECO_S1077,,WELL,CO,
COss_S85,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.032565999999996,-104.737996,,,POD,WELL NO 13629R,WaDECO_S1078,,WELL,CO,
COss_S86,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,37.917508000000005,-104.97723300000001,,,POD,WELL NO 12258R,WaDECO_S1079,,WELL,CO,
COss_S87,,COss_WS11,,Unspecified,WELD,4326,,201759.0,,,40.375667,-104.713371,,,POD,HOUSE SEEPAGE DITCH,WaDECO_S108,,DITCH,CO,
COss_S88,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.243857,-104.482366,,,POD,WELL NO 2173F,WaDECO_S1080,,WELL,CO,
COss_S89,,COss_WS163,,Unspecified,PUEBLO,4326,,193752.0,,,38.235537,-104.49430799999999,,,POD,WELL NO 16158R,WaDECO_S1081,,WELL,CO,
COss_S90,,COss_WS164,,Unspecified,HUERFANO,4326,,192791.0,,,37.546863,-105.16779199999999,,,POD,CASCHETTE PIPELINE,WaDECO_S1082,,PIPELINE,CO,
COss_S91,,COss_WS165,,Unspecified,HUERFANO,4326,,192808.0,,,37.464414,-105.025498,,,POD,LA VETA PIPELINE NO 2,WaDECO_S1083,,PIPELINE,CO,
COss_S92,,COss_WS82,,Unspecified,HUERFANO,4326,,194399.0,,,37.538123,-104.788617,,,POD,MARCHIORI SPRING DITCH 2,WaDECO_S1084,,DITCH,CO,
COss_S93,,COss_WS165,,Unspecified,HUERFANO,4326,,192808.0,,,37.583940000000005,-105.17734399999999,,,POD,RIGGINS DIVERSION,WaDECO_S1085,,SPRING,CO,
COss_S94,,COss_WS166,,Unspecified,HUERFANO,4326,,192910.0,,,37.4087,-105.02603300000001,,,POD,ECHO CANYON RANCH POND 1,WaDECO_S1086,,RESERVOIR,CO,
COss_S95,,COss_WS166,,Unspecified,HUERFANO,4326,,192910.0,,,37.409133000000004,-105.026101,,,POD,ECHO CANYON RANCH POND 2,WaDECO_S1087,,RESERVOIR,CO,
COss_S96,,COss_WS166,,Unspecified,HUERFANO,4326,,192910.0,,,37.411367999999996,-105.025401,,,POD,ECHO CANYON RANCH POND 3,WaDECO_S1088,,RESERVOIR,CO,
COss_S97,,COss_WS166,,Unspecified,HUERFANO,4326,,192910.0,,,37.411521,-105.025571,,,POD,ECHO CANYON RANCH POND 4,WaDECO_S1089,,RESERVOIR,CO,
COss_S98,,COss_WS11,,Unspecified,WELD,4326,,201759.0,,,40.373855999999996,-104.715815,,,POD,MCMURPHY INLET DITCH,WaDECO_S109,,DITCH,CO,
COss_S99,,COss_WS164,,Unspecified,HUERFANO,4326,,192791.0,,,37.547129,-105.164679,,,POD,RAINBOW POND,WaDECO_S1090,,RESERVOIR,CO,
COss_S100,,COss_WS86,,Unspecified,HUERFANO,4326,,160002.0,,,37.477810999999996,-104.99575700000001,,,POD,PETRIE POND,WaDECO_S1091,,RESERVOIR,CO,
COss_S101,,COss_WS165,,Unspecified,HUERFANO,4326,,192808.0,,,37.485299,-104.88440200000001,,,POD,ANDREATTA RESERVOIR NO 1,WaDECO_S1092,,RESERVOIR,CO,
COss_S102,,COss_WS165,,Unspecified,HUERFANO,4326,,192808.0,,,37.748985,-104.59885600000001,,,POD,CUCHARAS VALLEY RES,WaDECO_S1094,,RESERVOIR,CO,
COss_S103,,COss_WS165,,Unspecified,HUERFANO,4326,,192808.0,,,37.468724,-105.02296899999999,,,POD,VORIES RESERVOIR,WaDECO_S1095,,RESERVOIR,CO,
COss_S104,,COss_WS166,,Unspecified,HUERFANO,4326,,192910.0,,,37.455438,-105.015455,,,POD,MCDONALD RESERVOIR,WaDECO_S1096,,RESERVOIR,CO,
COss_S105,,COss_WS165,,Unspecified,HUERFANO,4326,,192808.0,,,37.447489000000004,-104.88637800000001,,,POD,BRESSAN RESERVOIR NO 1,WaDECO_S1097,,RESERVOIR,CO,
COss_S106,,COss_WS168,,Unspecified,HUERFANO,4326,,192779.0,,,37.533334,-105.04868,,,POD,OWENS RESERVOIR NO 1,WaDECO_S1098,,RESERVOIR,CO,
COss_S107,,COss_WS168,,Unspecified,HUERFANO,4326,,192779.0,,,37.530904,-105.04064199999999,,,POD,OWENS RESERVOIR NO 2,WaDECO_S1099,,RESERVOIR,CO,
COss_S108,,COss_WS5,,Unspecified,ELBERT,4326,,193208.0,,,39.203511,-104.54984300000001,,,POD,ALEX BRAZELTON DITCH,WaDECO_S11,,DITCH,CO,
COss_S109,,COss_WS11,,Unspecified,WELD,4326,,201759.0,,,40.005873,-104.82702900000001,,,POD,HUETT SEEPAGE DITCH,WaDECO_S110,,DITCH,CO,
COss_S110,,COss_WS169,,Unspecified,HUERFANO,4326,,192906.0,,,37.446515999999995,-105.00625,,,POD,STEVENS RESERVOIR,WaDECO_S1100,,RESERVOIR,CO,
COss_S111,,COss_WS82,,Unspecified,HUERFANO,4326,,194399.0,,,37.470638,-104.898602,,,POD,A M TRUJILLO RESERVOIR,WaDECO_S1101,,RESERVOIR,CO,
COss_S112,,COss_WS165,,Unspecified,HUERFANO,4326,,192808.0,,,37.468724,-105.02296899999999,,,POD,GOEMMER RESERVOIR,WaDECO_S1102,,RESERVOIR,CO,
COss_S113,,COss_WS170,,Unspecified,HUERFANO,4326,,192808.0,,,37.633941,-104.85892700000001,,,POD,RIO SOUTH WELL NO 2,WaDECO_S1103,,WELL,CO,
COss_S114,,COss_WS170,,Unspecified,HUERFANO,4326,,192808.0,,,37.619145,-104.783907,,,POD,WELL NO 14297R,WaDECO_S1104,,WELL,CO,
COss_S115,,COss_WS170,,Unspecified,HUERFANO,4326,,192808.0,,,37.604073,-104.820702,,,POD,WELL NO 16093R,WaDECO_S1105,,WELL,CO,
COss_S116,,COss_WS170,,Unspecified,HUERFANO,4326,,192808.0,,,37.641781,-104.736642,,,POD,WELL NO 49436F,WaDECO_S1106,,WELL,CO,
COss_S117,,COss_WS151,,Unspecified,CROWLEY,4326,,78956.0,,,38.25597,-103.719976,,,POD,LAKE HENRY,WaDECO_S1107,,RESERVOIR,CO,
COss_S118,,COss_WS147,,Unspecified,CROWLEY,4326,,78956.0,,,38.237435999999995,-103.644123,,,POD,65 OP GERINGER NO 2,WaDECO_S1109,,WELL,CO,
COss_S119,,COss_WS11,,Unspecified,WELD,4326,,201759.0,,,40.096396999999996,-104.784587,,,POD,BREICKLER SEEP DITCH,WaDECO_S111,,DITCH,CO,
COss_S120,,COss_WS147,,Unspecified,CROWLEY,4326,,78956.0,,,38.237778999999996,-103.673265,,,POD,WELL NO 10078F,WaDECO_S1110,,WELL,CO,
COss_S121,,COss_WS118,,Unspecified,CROWLEY,4326,,,,,38.220103,-103.729206,,,POD,WELL NO 16310F,WaDECO_S1111,,WELL,CO,
COss_S122,,COss_WS118,,Unspecified,CROWLEY,4326,,,,,38.221171000000005,-103.719649,,,POD,WELL NO 16311F,WaDECO_S1112,,WELL,CO,
COss_S123,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.004020000000004,-103.570801,,,POD,WELL NO 2649F,WaDECO_S1113,,WELL,CO,
COss_S124,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.007967,-103.575998,,,POD,WELL NO 14763R,WaDECO_S1114,,WELL,CO,
COss_S125,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.049818,-103.720828,,,POD,WELL NO 15622R,WaDECO_S1115,,WELL,CO,
COss_S126,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.051731,-103.718595,,,POD,WELL NO 14438R,WaDECO_S1116,,WELL,CO,
COss_S127,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.051726,-103.718162,,,POD,WELL NO 14437R,WaDECO_S1117,,WELL,CO,
COss_S128,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.04052,-103.728625,,,POD,CLUTE WELL NO 4055-F,WaDECO_S1118,,WELL,CO,
COss_S129,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.048162,-103.729347,,,POD,WELL NO 585RR,WaDECO_S1119,,WELL,CO,
COss_S130,,COss_WS11,,Unspecified,ADAMS,4326,,201759.0,,,39.912378000000004,-104.91008000000001,,,POD,RULLO DITCH 1,WaDECO_S112,,DITCH,CO,
COss_S131,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,37.976209000000004,-103.555424,,,POD,WELL NO 15091R,WaDECO_S1120,,WELL,CO,
COss_S132,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,37.977740000000004,-103.55462,,,POD,WELL NO 15093R,WaDECO_S1121,,WELL,CO,
COss_S133,,COss_WS118,,Unspecified,OTERO,4326,,,,,38.014327,-103.61654200000001,,,POD,WELL NO 13518F,WaDECO_S1122,,WELL,CO,
COss_S134,,COss_WS147,,Unspecified,BENT,4326,,78956.0,,,38.080227,-103.316404,,,POD,WELL NO 6923F,WaDECO_S1123,,WELL,CO,
COss_S135,,COss_WS147,,Unspecified,BENT,4326,,78956.0,,,38.077479,-103.30825899999999,,,POD,IL CROSS 5 NO 2,WaDECO_S1124,,WELL,CO,
COss_S136,,COss_WS147,,Unspecified,BENT,4326,,78956.0,,,38.0763,-103.305858,,,POD,IL CROSS 5 NO 4,WaDECO_S1125,,WELL,CO,
COss_S137,,COss_WS147,,Unspecified,BENT,4326,,78956.0,,,38.076694,-103.31074,,,POD,IL OP CROSS 5 NO 2,WaDECO_S1126,,WELL,CO,
COss_S138,,COss_WS147,,Unspecified,BENT,4326,,78956.0,,,38.076197,-103.31066,,,POD,WELL NO 9123F,WaDECO_S1127,,WELL,CO,
COss_S139,,COss_WS147,,Unspecified,BENT,4326,,78956.0,,,38.075215,-103.32068100000001,,,POD,IL OP CROSS 5 NO 4,WaDECO_S1128,,WELL,CO,
COss_S140,,COss_WS147,,Unspecified,BENT,4326,,78956.0,,,38.080402,-103.312285,,,POD,WELL NO 6925F,WaDECO_S1129,,WELL,CO,
COss_S141,,COss_WS11,,Unspecified,ADAMS,4326,,201759.0,,,39.90883,-104.910133,,,POD,RULLO DITCH 2,WaDECO_S113,,DITCH,CO,
COss_S142,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.066103999999996,-103.75191600000001,,,POD,WELL NO 5880F,WaDECO_S1130,,WELL,CO,
COss_S143,,COss_WS118,,Unspecified,OTERO,4326,,,,,38.0067,-103.549051,,,POD,WELL NO 17534FR,WaDECO_S1131,,WELL,CO,
COss_S144,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.030981,-103.460624,,,POD,WELL NO 14208R,WaDECO_S1132,,WELL,CO,
COss_S145,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,37.999939000000005,-103.520655,,,POD,WELL NO 14306R,WaDECO_S1133,,WELL,CO,
COss_S146,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.048633,-103.727117,,,POD,WELL NO 13580R,WaDECO_S1134,,WELL,CO,
COss_S147,,COss_WS147,,Unspecified,BENT,4326,,78956.0,,,38.101487,-103.362401,,,POD,WELL NO 3184F,WaDECO_S1135,,WELL,CO,
COss_S148,,COss_WS147,,Unspecified,BENT,4326,,78956.0,,,38.084688,-103.31638199999999,,,POD,WELL NO 2701F,WaDECO_S1136,,WELL,CO,
COss_S149,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.003135,-103.564065,,,POD,WELL NO 14818R,WaDECO_S1137,,WELL,CO,
COss_S150,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,37.998958,-103.553372,,,POD,WELL NO 2603F,WaDECO_S1138,,WELL,CO,
COss_S151,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.001554999999996,-103.549813,,,POD,WELL NO 10813R,WaDECO_S1139,,WELL,CO,
COss_S152,,COss_WS11,,Unspecified,ADAMS,4326,,201759.0,,,39.898129,-104.907855,,,POD,IRITANI DRAIN,WaDECO_S114,,SEEP,CO,
COss_S153,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.114388,-104.00448,,,POD,CORSENTINO WELL NO 4,WaDECO_S1140,,WELL,CO,
COss_S154,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,38.056352000000004,-103.787221,,,POD,WELL NO 25729F,WaDECO_S1141,,WELL,CO,
COss_S155,,COss_WS147,,Unspecified,OTERO,4326,,78956.0,,,37.963322999999995,-103.708135,,,POD,WELL NO 4547F,WaDECO_S1142,,WELL,CO,
