MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart,ReasonRemoved,index
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,19.84329491,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-17,2020-04-17,Bad SiteUUID,272300.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,20.19396705,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-18,2020-04-18,Bad SiteUUID,272301.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,20.22679256,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-19,2020-04-19,Bad SiteUUID,272302.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,20.43292907,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-20,2020-04-20,Bad SiteUUID,272303.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,20.49696437,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-21,2020-04-21,Bad SiteUUID,272304.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,20.22042727,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-22,2020-04-22,Bad SiteUUID,272305.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,19.88271598,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-23,2020-04-23,Bad SiteUUID,272306.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,19.1842829,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-24,2020-04-24,Bad SiteUUID,272307.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,18.74294808,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-25,2020-04-25,Bad SiteUUID,272308.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,18.69460389,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-26,2020-04-26,Bad SiteUUID,272309.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,18.02858595,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-27,2020-04-27,Bad SiteUUID,272310.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,22.94899638,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-28,2020-04-28,Bad SiteUUID,272311.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,35.62430422,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-29,2020-04-29,Bad SiteUUID,272312.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,45.54496282,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-04-30,2020-04-30,Bad SiteUUID,272313.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,107.21202432,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-01,2020-05-01,Bad SiteUUID,272314.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,181.52832947,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-02,2020-05-02,Bad SiteUUID,272315.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,178.58621295,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-03,2020-05-03,Bad SiteUUID,272316.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,90.50248368,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-04,2020-05-04,Bad SiteUUID,272317.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,64.10399575,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-05,2020-05-05,Bad SiteUUID,272318.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,120.14424343,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-06,2020-05-06,Bad SiteUUID,272319.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,162.81141709999997,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-07,2020-05-07,Bad SiteUUID,272320.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,164.01791685,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-08,2020-05-08,Bad SiteUUID,272321.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,164.02146306,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-09,2020-05-09,Bad SiteUUID,272322.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,164.43648311,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-10,2020-05-10,Bad SiteUUID,272323.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,156.73452047,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-11,2020-05-11,Bad SiteUUID,272324.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,146.44460526,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-12,2020-05-12,Bad SiteUUID,272325.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,136.65528808,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-13,2020-05-13,Bad SiteUUID,272326.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,124.53221549,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-14,2020-05-14,Bad SiteUUID,272327.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,115.0504466,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-15,2020-05-15,Bad SiteUUID,272328.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,105.98373141,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-16,2020-05-16,Bad SiteUUID,272329.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,113.09150670000001,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-17,2020-05-17,Bad SiteUUID,272330.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,136.08050425,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-18,2020-05-18,Bad SiteUUID,272331.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,176.86699759,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-19,2020-05-19,Bad SiteUUID,272332.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,297.60839426,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-20,2020-05-20,Bad SiteUUID,272333.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,387.54764315,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-21,2020-05-21,Bad SiteUUID,272334.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,333.03184099,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-22,2020-05-22,Bad SiteUUID,272335.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,248.73500981,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-23,2020-05-23,Bad SiteUUID,272336.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,278.75951445,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-24,2020-05-24,Bad SiteUUID,272337.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,246.17314004,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-25,2020-05-25,Bad SiteUUID,272338.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,241.95076218,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-26,2020-05-26,Bad SiteUUID,272339.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,227.81873914,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-27,2020-05-27,Bad SiteUUID,272340.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,217.37356407,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-28,2020-05-28,Bad SiteUUID,272341.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,217.50082153,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-29,2020-05-29,Bad SiteUUID,272342.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,248.2892761,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-30,2020-05-30,Bad SiteUUID,272343.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,327.28655836,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-05-31,2020-05-31,Bad SiteUUID,272344.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,344.87093488,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-01,2020-06-01,Bad SiteUUID,272345.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,248.84943671,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-02,2020-06-02,Bad SiteUUID,272346.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,154.07341099,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-03,2020-06-03,Bad SiteUUID,272347.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,95.25067193,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-04,2020-06-04,Bad SiteUUID,272348.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,56.23182401,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-05,2020-06-05,Bad SiteUUID,272349.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,44.98583789999999,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-06,2020-06-06,Bad SiteUUID,272350.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,108.39915693,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-07,2020-06-07,Bad SiteUUID,272351.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,209.81822023,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-08,2020-06-08,Bad SiteUUID,272352.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,243.86882349,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-09,2020-06-09,Bad SiteUUID,272353.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,229.49429733,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-10,2020-06-10,Bad SiteUUID,272354.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,186.37970135,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-11,2020-06-11,Bad SiteUUID,272355.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,144.49064531,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-12,2020-06-12,Bad SiteUUID,272356.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,107.42772955,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-13,2020-06-13,Bad SiteUUID,272357.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,116.95600326,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-14,2020-06-14,Bad SiteUUID,272358.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,103.73132571,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-15,2020-06-15,Bad SiteUUID,272359.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,74.14881993999998,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-16,2020-06-16,Bad SiteUUID,272360.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,58.35261285,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-17,2020-06-17,Bad SiteUUID,272361.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,55.20751074,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-18,2020-06-18,Bad SiteUUID,272362.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,52.67003177,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-19,2020-06-19,Bad SiteUUID,272363.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,48.37880351,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-20,2020-06-20,Bad SiteUUID,272364.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,36.48698267,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-21,2020-06-21,Bad SiteUUID,272365.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,32.18027471,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-22,2020-06-22,Bad SiteUUID,272366.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,30.04740439,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-23,2020-06-23,Bad SiteUUID,272367.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,28.94807223,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-24,2020-06-24,Bad SiteUUID,272368.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,30.73785733,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-25,2020-06-25,Bad SiteUUID,272369.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,28.55177409,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-26,2020-06-26,Bad SiteUUID,272370.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,27.41772871,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-27,2020-06-27,Bad SiteUUID,272371.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,26.738169199999998,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-28,2020-06-28,Bad SiteUUID,272372.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,49.95585741,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-29,2020-06-29,Bad SiteUUID,272373.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,265.32678722,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-06-30,2020-06-30,Bad SiteUUID,272374.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,389.64072173,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-02,2020-07-02,Bad SiteUUID,272375.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,364.94096028,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-03,2020-07-03,Bad SiteUUID,272376.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,330.03845628,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-04,2020-07-04,Bad SiteUUID,272377.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,280.09383863,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-05,2020-07-05,Bad SiteUUID,272378.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,230.81753741,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-06,2020-07-06,Bad SiteUUID,272379.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,122.00532829,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-07,2020-07-07,Bad SiteUUID,272380.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,94.95532382,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-08,2020-07-08,Bad SiteUUID,272381.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,62.06135809,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-09,2020-07-09,Bad SiteUUID,272382.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,30.22825996,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-10,2020-07-10,Bad SiteUUID,272383.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,27.11178263,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-11,2020-07-11,Bad SiteUUID,272384.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,25.82323489,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-12,2020-07-12,Bad SiteUUID,272385.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,24.88955626,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-13,2020-07-13,Bad SiteUUID,272386.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,23.43473834,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-14,2020-07-14,Bad SiteUUID,272387.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,22.26286678,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-15,2020-07-15,Bad SiteUUID,272388.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,21.99966449,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-16,2020-07-16,Bad SiteUUID,272389.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,21.87753955,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-17,2020-07-17,Bad SiteUUID,272390.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,21.32595521,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-18,2020-07-18,Bad SiteUUID,272391.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,20.6803228,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-19,2020-07-19,Bad SiteUUID,272392.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,17.86347241,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-20,2020-07-20,Bad SiteUUID,272393.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,18.15293185,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-21,2020-07-21,Bad SiteUUID,272394.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,18.85958465,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-22,2020-07-22,Bad SiteUUID,272395.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,18.89611743,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-23,2020-07-23,Bad SiteUUID,272396.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,16.25411581,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-24,2020-07-24,Bad SiteUUID,272397.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,15.93504562,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-25,2020-07-25,Bad SiteUUID,272398.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,14.30574694,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-26,2020-07-26,Bad SiteUUID,272399.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,14.14611742,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-27,2020-07-27,Bad SiteUUID,272400.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,13.68285979,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-28,2020-07-28,Bad SiteUUID,272401.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,14.874243300000002,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-29,2020-07-29,Bad SiteUUID,272402.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,15.00725691,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-30,2020-07-30,Bad SiteUUID,272403.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,16.08212379,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-07-31,2020-07-31,Bad SiteUUID,272404.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,15.82455047,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-01,2020-08-01,Bad SiteUUID,272405.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,14.63816164,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-02,2020-08-02,Bad SiteUUID,272406.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,14.09546486,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-03,2020-08-03,Bad SiteUUID,272407.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,14.02056309,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-04,2020-08-04,Bad SiteUUID,272408.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,13.93436225,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-05,2020-08-05,Bad SiteUUID,272409.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,13.54963846,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-06,2020-08-06,Bad SiteUUID,272410.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,12.79527316,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-07,2020-08-07,Bad SiteUUID,272411.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,11.97370089,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-08,2020-08-08,Bad SiteUUID,272412.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,12.32885256,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-09,2020-08-09,Bad SiteUUID,272413.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,12.21834356,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-10,2020-08-10,Bad SiteUUID,272414.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,11.54043325,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-11,2020-08-11,Bad SiteUUID,272415.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,11.39343452,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-12,2020-08-12,Bad SiteUUID,272416.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,11.42985508,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-13,2020-08-13,Bad SiteUUID,272417.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,10.58057841,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-14,2020-08-14,Bad SiteUUID,272418.0
MDNRC_Streamgage,MDNRC,,MDNRC_Reservoirs and Gages,MTss_WS1,10.22809345,,,Unspecified,,,,09/16/2021,,,,,,,,Unspecified,2020,,2020-08-15,2020-08-15,Bad SiteUUID,272419.0
