OrganizationUUID,OrganizationContactEmail,OrganizationContactName,OrganizationDataMappingURL,OrganizationName,OrganizationPhoneNumber,OrganizationPurview,OrganizationWebsite,State
AKDNR,asdf,asdf,https://github.com/WSWCWaterDataExchange/MappingStatesDataToWaDE2.0/tree/master/Alaska,Alaska Department of Natural Resources,asdf,"The Department of Natural Resources' mission is to develop, conserve and maximize the use of Alaska's natural resources consistent with the public interest.",https://dnr.alaska.gov/,AK
