SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
NEwr_S5331,,Unspecified,Cherry,EPSG:4326,,,101500040404,,42.810936521206,-101.21449536257134,,,POD,Unspecified,7602,,Unknown,NE,
NEwr_S5332,,Unspecified,Cherry,EPSG:4326,,,101500040407,,42.79496292099711,-100.98460523337029,,,POD,Unspecified,7603,,Unknown,NE,
NEwr_S5333,,Unspecified,Cherry,EPSG:4326,,,101500040404,,42.810936521206,-101.21449536257134,,,POD,Unspecified,7605,,Unknown,NE,
NEwr_S5334,,Unspecified,Cherry,EPSG:4326,,,101500040407,,42.7895908005069,-100.94649049352587,,,POD,Unspecified,8583,,Unknown,NE,
NEwr_S5335,,Unspecified,Blaine,EPSG:4326,,,102100030306,,41.75078072758114,-99.77358476623535,,,POD,Unspecified,17411,,Unknown,NE,
NEwr_S5336,,Unspecified,Blaine,EPSG:4326,,,102100030306,,41.75078072758114,-99.77358476623535,,,POD,Unspecified,17413,,Unknown,NE,
NEwr_S5337,,Unspecified,Blaine,EPSG:4326,,,102100030306,,41.75078072758114,-99.77358476623535,,,POD,Unspecified,17414,,Unknown,NE,
NEwr_S5338,,Unspecified,Blaine,EPSG:4326,,,102100030306,,41.75078072758114,-99.77358476623535,,,POD,Unspecified,17415,,Unknown,NE,
NEwr_S5339,,Unspecified,Blaine,EPSG:4326,,,102100030306,,41.75078072758114,-99.77358476623535,,,POD,Unspecified,17416,,Unknown,NE,
NEwr_S5340,,Unspecified,Blaine,EPSG:4326,,,102100030306,,41.75078072758114,-99.77358476623535,,,POD,Unspecified,17412,,Unknown,NE,
NEwr_S5341,,Unspecified,Blaine,EPSG:4326,,,102100030306,,41.75078072758114,-99.77358476623535,,,POD,Unspecified,17409,,Unknown,NE,
NEwr_S5342,,Unspecified,Sherman,EPSG:4326,,,102100030601,,41.303470459704535,-98.87953637075304,,,POD,Unspecified,12432,,Unknown,NE,
NEwr_S5343,,Unspecified,Sherman,EPSG:4326,,,102100030601,,41.303470459704535,-98.87953637075304,,,POD,Unspecified,12582,,Unknown,NE,
NEwr_S5344,,Unspecified,Sherman,EPSG:4326,,,102100030601,,41.303470459704535,-98.87953637075304,,,POD,Unspecified,12581,,Unknown,NE,
NEwr_S5345,,Unspecified,Jefferson,EPSG:4326,,,102702040206,,40.339326857912994,-97.09678164452222,,,POD,Unspecified,16216,,Unknown,NE,
NEwr_S5346,,Unspecified,Adams,EPSG:4326,,,102702060306,,40.49827849758335,-98.54458684151976,,,POD,Unspecified,10333,,Unknown,NE,
NEwr_S5347,,Unspecified,Thayer,EPSG:4326,,,102702070206,,40.06078763255843,-97.41581400737684,,,POD,Unspecified,16226,,Unknown,NE,
