WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
NEwr_WS71,,,Fresh,Turkey Creek,WaDENE_WS71,Surface Water
NEwr_WS72,,,Fresh,Tara Reservoir,WaDENE_WS72,Surface Water
NEwr_WS73,,,Fresh,Haba Reservoir,WaDENE_WS73,Surface Water
NEwr_WS74,,,Fresh,"Verdigre Creek, South Branch",WaDENE_WS74,Surface Water
NEwr_WS75,,,Fresh,"Ash Creek, Trib. To",WaDENE_WS75,Surface Water
NEwr_WS76,,,Fresh,Munson Creek,WaDENE_WS76,Surface Water
NEwr_WS77,,,Fresh,Korgan Reservoir,WaDENE_WS77,Surface Water
NEwr_WS78,,,Fresh,Ternes Reservoir,WaDENE_WS78,Surface Water
NEwr_WS79,,,Fresh,"Nemaha River, Little, Trib. To",WaDENE_WS79,Surface Water
NEwr_WS80,,,Fresh,Wahoo Creek,WaDENE_WS80,Surface Water
NEwr_WS81,,,Fresh,"Oak Creek, Trib. To",WaDENE_WS81,Surface Water
NEwr_WS82,,,Fresh,"Salt Creek, Trib. To",WaDENE_WS82,Surface Water
NEwr_WS83,,,Fresh,"Mud Creek, Trib. To",WaDENE_WS83,Surface Water
NEwr_WS84,,,Fresh,"Muddy Creek, Trib. To",WaDENE_WS84,Surface Water
NEwr_WS85,,,Fresh,"Sampson Branch, Trib. To",WaDENE_WS85,Surface Water
NEwr_WS86,,,Fresh,Antelope Creek,WaDENE_WS86,Surface Water
NEwr_WS87,,,Fresh,Whitney Reservoir,WaDENE_WS87,Surface Water
NEwr_WS88,,,Fresh,"Warm Slough, Lower",WaDENE_WS88,Surface Water
NEwr_WS89,,,Fresh,Wood River,WaDENE_WS89,Surface Water
NEwr_WS90,,,Fresh,"Warm Slough, Upper",WaDENE_WS90,Surface Water
NEwr_WS91,,,Fresh,"Sandall, Wesley, Reservoir",WaDENE_WS91,Surface Water
NEwr_WS92,,,Fresh,Soldier Creek,WaDENE_WS92,Surface Water
NEwr_WS93,,,Fresh,"Salt Creek, Little, Trib. To",WaDENE_WS93,Surface Water
