System ID,System Name,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units,Sec Domestic Percent,Sec Industrial Percent,Sec Commercial Percent,Sec Institutional Percent,Sec Agriculture Percent
1000,Leeds Domestic Water Users Association,Public,Active,1960,12/31/1960,Washington,,,,,,,,,27010,0,0,0,0,,18301270.92,0,0,0,,52,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1962,12/31/1962,Washington,,,,,,,,,27010,0,0,0,0,,16009111.74,0,0,0,,54,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1963,12/31/1963,Washington,,,,,,,,,27010,0,0,0,0,,17778234.6,0,0,0,,52,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1964,12/31/1964,Washington,,,,,,,,,27010,0,0,0,0,,18543287.73,0,0,0,,55,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1965,12/31/1965,Washington,,,,,,,,,27010,0,0,0,0,,20089395.1,0,0,0,,57,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1966,12/31/1966,Washington,,,,,,,,,27010,0,0,0,0,,18826307.38,0,0,0,,59,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1967,12/31/1967,Washington,,,,,,,,,27010,0,0,0,0,,18708299.19,0,0,0,,52,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1968,12/31/1968,Washington,,,,,,,,,27010,0,0,0,0,,18751302.17,0,0,0,,60,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1969,12/31/1969,Washington,,,,,,,,,27010,0,0,0,0,,20275408.01,0,0,0,,62,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1971,12/31/1971,Washington,,,,,,,,,27010,0,0,0,0,,21972525.87,0,0,0,,72,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1972,12/31/1972,Washington,,,,,,,,,27010,0,0,0,0,,23966664.35,0,0,0,,82,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1973,12/31/1973,Washington,,,,,,,,,27010,0,0,0,0,,40802833.53,0,0,0,,85,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1976,12/31/1976,Washington,,,,,,,,,27010,0,0,0,0,,0,0,0,0,,85,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1977,12/31/1977,Washington,,,,,,,,,27010,0,0,0,0,,23675644.14,0,0,0,,94,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1978,12/31/1978,Washington,,,,,,,,,27010,0,0,0,0,,27465907.35,0,0,0,,89,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1979,3/10/1980,Washington,,,,,,,,,27010,255,0,0,0,,29024015.56,0,0,0,,101,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1980,3/9/1981,Washington,,,,,,,,,27010,269,0,0,0,,33298312.38,95,7,0,,102,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1981,1/25/1982,Washington,,,,,,,,,27010,269,0,0,0,,28814000.97,103,6,0,,109,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1982,3/24/1983,Washington,,,,,,,,,27010,218,0,0,0,,26140815.33,0,0,0,,90,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1983,2/21/1984,Washington,,,,,,,,,27010,250,0,0,0,,22713577.33,0,0,0,,99,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1984,3/13/1985,Washington,,,,,,,,,27010,0,0,0,0,,26246822.7,0,0,0,,0,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1985,2/18/1986,Washington,,,,,,,,,27010,297,54438780.47,350024.3072,0,,54788804.78,100,1,0,,101,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1986,3/24/1987,Washington,,,,,,,,,27010,280,26698854.09,335023.2655,0,,27033877.35,106,2,0,,108,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1987,4/18/1988,Washington,,,,,,,,,27010,225,26239822.21,1178081.811,0,,27417904.02,102,6,0,,108,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1988,3/1/1989,Washington,,,,,,,,,27010,0,27413903.74,1015070.491,0,,28428974.23,109,6,0,,115,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1989,3/12/1990,Washington,,,,,,,,,27010,360,28210959.09,833057.8512,0,2258156.816,31302173.76,108,5,0,,113,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1990,4/15/1991,Washington,,,,,,,,,27010,275,0,0,0,,34364386.42,104,6,0,,110,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1991,3/2/1992,Washington,,,,,,,,,27010,290,33166303.22,3851267.449,0,,37017570.66,114,6,0,,120,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1992,1/29/1993,Washington,,,,,,,,,27010,340,0,0,0,,40924842,0,0,0,,340,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1993,2/2/1994,Washington,,,,,,,,,27010,360,0,0,0,,41447878.32,0,0,0,,146,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1994,3/16/1995,Washington,,,,,,,,,27010,400,42683964.16,4242294.604,0,,46926258.77,0,0,0,,150,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1995,2/5/1996,Washington,,,,,,,,,27010,425,43767039.38,4863337.732,0,,48630377.11,0,0,0,,155,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1996,2/24/1997,Washington,,,,,,,,,27010,425,45467157.44,6061420.932,0,,60621209.81,0,0,0,,0,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1997,3/2/1998,Washington,,,,,,,,,27010,450,46613237.03,2578179.04,0,3024210.015,54915813.6,151,13,0,1,165,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1998,3/3/1999,Washington,,,,,,,,,27010,475,55003819.71,6000416.696,0,,61004236.41,0,0,0,,172,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,1999,3/1/2000,Washington,,,,,,,,,27010,480,50439502.74,4398305.438,0,3964275.297,72359024.93,161,13,0,1,175,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2000,2/20/2001,Washington,,,,,,,,,27010,380,55893881.52,5263365.511,0,3099215.223,64635488.58,171,13,0,1,185,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2001,3/5/2002,Washington,,,,,,,,,27010,380,53413901.3,9695413.293,0,3862568.234,66971882.83,176,13,0,1,190,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2002,3/7/2003,Washington,,,,,,,,,27010,617,57601383.1,8635059.657,0,1452910.897,101045717.1,223,20,0,1,244,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2003,4/12/2004,Washington,,,,,,,,,27010,617,50151090.71,3404086.395,0,2728389.471,56283566.58,224,14,0,4,242,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2004,2/8/2005,Washington,,,,,,,,,27010,617,65189687.06,4200291.687,0,3728258.907,73118237.66,226,14,0,4,244,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2005,6/2/2006,Washington,,,,,,,,,27010,700,38885000,793000,0,6000000,48678000,290,4,0,4,320,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2006,3/9/2007,Washington,,,,,,,,,27010,860,19746596.57,720000,0,0,20966596.54,0,3,0,0,43,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2007,2/28/2008,Washington,,,,,,,,,27010,876,53031110,3356240,0,0,56887350,320,5,0,0,365,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2008,1/26/2009,Washington,,,,,,,,,27010,894,51999999.77,3799999.983,0,0,56299999.75,323,16,0,0,382,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2009,1/11/2010,Washington,,,,,,,,,27010,790,50499999.78,3199999.986,0,0,54199999.76,317,14,0,0,432,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2010,3/10/2011,Washington,,,,,,,,,27010,700,78999999.65,2449999.989,0,0,81449999.64,401,23,0,0,424,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2011,6/12/2013,Washington,,,,,,,,,27010,780,64334616,10837730,0,0,75172346,317,25,0,0,442,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2012,6/12/2013,Washington,,,,,,,,,27010,780,62625410,0,0,0,94625410,338,0,0,0,438,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2013,5/29/2014,Washington,,,,,,,,,27010,780,62146000,0,0,0,94146000,324,0,0,0,424,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2014,1/20/2015,Washington,,,,,,,,,27010,780,61146000,0,0,0,93146000,324,0,0,0,424,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2015,2/22/2016,Washington,,,,,,,,,27010,760,51798120,7794750,0,0,59592870,370,34,0,0,404,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2016,3/16/2017,Washington,,,,,,,,,27010,780,53356070,4952370,284860,1455460,60048760,330,22,1,5,358,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2017,4/5/2018,Washington,,,,,,,,,27010,800,58510000,5021730,301084,1640860,65473674,333,22,1,5,361,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2018,4/30/2019,Washington,,,,,,,,,27010,800,61670860,7050800,350100,1750000,70821760,335,22,1,5,363,,,,,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2019,1/22/2020,Washington,,,,,,,,,27010,800,62166250,14418280,110340,2749360,79444230,349,22,1,5,377,7/30/2019,309300,gallons,Indoor and Outdoor,,,,,,,,
1000,Leeds Domestic Water Users Association,Public,Active,2020,5/11/2021,Washington,,,,,,,,,27010,815,68393090,4701590,112410,1787130,74994220,385,22,1,6,414,7/25/2020,398200,gallons,Indoor and Outdoor,,,,,,,,
1001,Riverdale City,Public,Active,1979,3/6/1980,Weber,,,,,,,,,29015,0,0,0,0,,410705521.2,0,0,0,,0,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1980,6/3/1981,Weber,,,,,,,,,29015,6000,0,0,0,,448757163.7,1270,63,0,,1333,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1981,12/31/1981,Weber,,,,,,,,,29015,6000,0,0,0,,473787901.9,1270,63,0,,1333,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1982,3/8/1983,Weber,,,,,,,,,29015,6200,0,0,0,,507302229.3,0,0,0,,1350,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1983,1/27/1984,Weber,,,,,,,,,29015,6200,0,0,0,,473113855.1,0,0,0,,1371,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1984,1/25/1985,Weber,,,,,,,,,29015,6500,0,0,0,,493903298.8,0,0,0,,1389,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1985,1/24/1986,Weber,,,,,,,,,29015,7000,0,0,0,,599978665.2,0,0,0,,1408,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1986,2/13/1987,Weber,,,,,,,,,29015,7400,0,0,0,,589954969.1,1277,73,0,,1350,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1987,4/13/1988,Weber,,,,,,,,,29015,7400,0,0,0,,619156997,1326,68,0,,1394,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1988,3/1/1989,Weber,,,,,,,,,29015,7200,650399166.6,27045878.19,0,,677445044.8,1386,68,0,,1454,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1989,2/2/1990,Weber,,,,,,,,,29015,7400,641901576.5,26745857.35,0,,668647433.8,0,0,0,,1429,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1990,3/8/1991,Weber,,,,,,,,,29015,7400,0,0,0,,592724161.4,0,0,0,,1406,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1991,2/6/1992,Weber,,,,,,,,,29015,6200,0,0,0,,598589568.7,0,0,0,,0,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1992,2/16/1993,Weber,,,,,,,,,29015,6500,0,0,0,,606735134.4,0,0,0,,1476,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1993,1/24/1994,Weber,,,,,,,,,29015,6500,458798861,100035946.9,326022.6405,,559160830.6,1242,270,1,,1513,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1994,2/16/1995,Weber,,,,,,,,,29015,7500,543519744.4,136388471.4,326022.6405,,680234238.5,0,0,0,,1504,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1995,2/27/1996,Weber,,,,,,,,,29015,7500,595982387.7,31282172.37,163011.3202,,627427571.4,1387,162,1,,1550,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1996,3/6/1997,Weber,,,,,,,,,29015,7200,533093020.3,159341065.4,0,,692434085.7,1428,154,0,,1582,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1997,2/20/1998,Weber,,,,,,,,,29015,7250,531463907.2,141093798.2,0,,672557705.4,1527,165,0,,1692,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1998,2/23/1999,Weber,,,,,,,,,29015,0,1588110.285,421029.2381,0,,2009139.524,1678,153,0,1,1832,,,,,,,,,,,,
1001,Riverdale City,Public,Active,1999,3/22/2000,Weber,,,,,,,,,29015,8250,582807472.7,154912757.8,0,,737720230.6,1760,156,0,,1916,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2000,2/8/2001,Weber,,,,,,,,,29015,8250,600584707.3,170105812.9,978067.9214,33565330.93,805233919,1765,148,2,21,1939,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2001,3/25/2002,Weber,,,,,,,,,29015,7800,602499291.4,142722925.7,5213622.857,48551862.86,803875474.3,1818,172,3,22,2018,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2002,2/21/2003,Weber,,,,,,,,,29015,7874,567959040,151195062.9,3258514.286,23787154.29,751413394.3,1845,175,3,22,2052,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2003,3/12/2004,Weber,,,,,,,,,29015,8026,557531794.3,157386240,1629257.143,40405577.14,756952868.6,1901,182,6,27,2116,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2004,2/4/2005,Weber,,,,,,,,,29015,8194,553621577.1,161622308.6,1955108.571,31281737.14,749132434.3,1962,197,6,27,2192,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2005,1/23/2006,Weber,,,,,,,,,29015,8328,541239222.9,154453577.1,1629257.143,30304182.86,727626240,2013,197,6,28,2244,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2006,1/16/2007,Weber,,,,,,,,,29015,8415,574150217.1,201376182.9,1629257.143,28349074.29,805504731.4,2011,171,4,29,2215,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2007,1/15/2008,Weber,,,,,,,,,29015,8444,591420342.9,228421851.4,1303405.714,51484525.71,872630125.7,2048,204,4,32,2288,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2008,1/16/2009,Weber,,,,,,,,,29015,8462,612274834.3,163903268.6,1303405.714,50832822.86,828444672,2065,194,4,32,2295,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2009,1/29/2010,Weber,,,,,,,,,29015,8462,522991542.9,149239954.3,1303405.714,39753874.29,713614628.6,2074,194,4,32,2304,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2010,1/28/2011,Weber,,,,,,,,,29015,8493,568936594.3,160644754.3,1629257.143,40405577.14,778133211.4,2086,202,4,35,2329,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2011,2/23/2012,Weber,,,,,,,,,29015,8493,501811200,139464411.4,1629257.143,36495360,691456731.4,2101,203,4,36,2346,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2012,1/15/2013,Weber,,,,,,,,,29015,8493,614229942.9,172701257.1,1629257.143,53765485.71,843955200,2110,192,4,36,2344,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2013,1/10/2014,Weber,,,,,,,,,29015,8500,534966582.9,158298624,1205650.286,45000082.29,741100196.6,2117,198,4,36,2357,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2014,3/13/2015,Weber,,,,,,,,,29015,8500,507793832.2,154212447.1,1146997.029,42028317.26,708440107.9,2134,232,4,36,2408,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2015,2/29/2016,Weber,,,,,,,,,29015,8770,466619245.7,141973467.4,1515209.143,39555104.91,649663027.2,2091,247,4,38,2380,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2016,2/21/2017,Weber,,,,,,,,,29015,8840,511616069.5,152231270.4,879798.8571,42653952,707381090.7,2297,217,4,41,2559,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2017,3/6/2018,Weber,,,,,,,,,29015,8666,499856091.4,158894932.1,599566.6286,43100368.46,702450958.6,2125,228,4,41,2398,8/15/2017,4561920,gallons,Indoor and Outdoor,Metered,,,,,,,
1001,Riverdale City,Public,Active,2018,2/28/2019,Weber,,,,,,,,,29015,8710,551568713.1,172919577.6,104272.4571,49920438.86,774513002.1,2253,226,4,41,2524,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2019,2/25/2020,Weber,,,,,,,,,29015,8758,466700708.6,151299335.3,325851.4286,36984137.14,655310032.5,2253,226,4,41,2524,,,,,,,,,,,,
1001,Riverdale City,Public,Active,2020,3/12/2021,Weber,,,,,,,,,29015,8735,552644022.9,167161782.9,325851.4286,41057280,761188937.1,2174,271,3,23,2471,8/22/2020,4887771.429,gallons,Indoor and Outdoor,,,,,,,,
1002,South Monroe Culinary Water,Public,Active,1980,6/24/1981,Sevier,,,,,,,,,21017,23,8249572.887,0,0,,8249572.887,16,0,0,,16,,,,,,,,,,,,
1002,South Monroe Culinary Water,Public,Active,1981,5/14/1982,Sevier,,,,,,,,,21017,32,8651600.806,0,0,,8651600.806,16,0,0,,16,,,,,,,,,,,,
1002,South Monroe Culinary Water,Public,Active,1983,3/28/1984,Sevier,,,,,,,,,21017,33,0,0,0,,11079769.43,0,0,0,,16,,,,,,,,,,,,
1002,South Monroe Culinary Water,Public,Active,2006,3/20/2007,Sevier,,,,,,,,,21017,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1002,South Monroe Culinary Water,Public,Active,2007,1/18/2008,Sevier,,,,,,,,,21017,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1002,South Monroe Culinary Water,Public,Active,2016,3/23/2017,Sevier,,,,,,,,,21017,24,4336300,0,10442700,0,14779000,13,0,1,0,14,,,,,,,,,,,,
1002,South Monroe Culinary Water,Public,Active,2017,5/31/2018,Sevier,,,,,,,,,21017,25,3135700,0,12089300,0,15225000,13,0,1,0,14,,,,,,,,,,,,
1002,South Monroe Culinary Water,Public,Active,2018,6/24/2019,Sevier,,,,,,,,,21017,24,5419500,0,11500500,0,16920000,13,0,1,0,14,,,,,,,,,,,,
1002,South Monroe Culinary Water,Public,Active,2019,4/9/2020,Sevier,,,,,,,,,21017,35,5274500,0,10436500,0,15711000,13,0,1,0,14,,,,,,,,,,,,
1002,South Monroe Culinary Water,Public,Active,2020,4/26/2021,Sevier,,,,,,,,,21017,25,3385900,0,12208100,0,15594000,16,0,1,0,17,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1979,2/14/1980,Millard,,,,,,,,,14002,2000,0,0,0,,295472518.9,0,0,0,,956,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1980,2/2/1981,Millard,,,,,,,,,14002,2083,0,0,0,,227115771.9,660,119,0,,779,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1981,2/4/1982,Millard,,,,,,,,,14002,2177,0,0,0,,205514271.8,727,126,0,,853,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1982,1/26/1983,Millard,,,,,,,,,14002,2100,0,0,0,,194013473.2,0,0,0,,818,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1983,3/15/1984,Millard,,,,,,,,,14002,2100,0,0,0,,185012848.1,0,0,0,,850,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1984,3/28/1985,Millard,,,,,,,,,14002,0,0,0,0,,270018751.3,0,0,0,,0,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1985,3/20/1986,Millard,,,,,,,,,14002,2180,104007222.7,173012014.7,59004097.51,,336023335,678,154,0,,832,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1986,3/26/1987,Millard,,,,,,,,,14002,2782,67004653.1,168011667.5,0,,334023196.1,679,154,0,,833,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1987,4/18/1988,Millard,,,,,,,,,14002,2200,121008403.4,151010486.8,0,88006111.54,360025001.7,679,154,0,,833,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1988,2/6/1989,Millard,,,,,,,,,14002,2200,142309882.6,137009514.5,0,60504201.68,339823598.9,679,154,0,,833,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1989,1/16/1990,Millard,,,,,,,,,14002,2200,145010070.1,140009722.9,0,122008472.8,407028265.9,680,155,0,,835,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1990,3/11/1991,Millard,,,,,,,,,14002,2200,92596430.31,78685464.27,0,185902909.9,357184804.5,686,156,0,,842,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1991,2/25/1992,Millard,,,,,,,,,14002,2200,129839016.6,79005486.49,0,141729842.4,350574345.4,687,156,0,,843,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1992,2/26/1993,Millard,,,,,,,,,14002,2200,149710396.6,70974928.81,0,145790124.3,366475449.7,687,160,0,,847,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1993,2/28/1994,Millard,,,,,,,,,14002,2300,149340370.9,70004861.45,0,149390374.3,368735606.6,691,162,0,,853,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1994,3/2/1995,Millard,,,,,,,,,14002,2300,193863462.7,80005555.94,0,96516702.55,370385721.2,704,147,0,12,863,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1995,3/1/1996,Millard,,,,,,,,,14002,2300,180012500.9,90006250.43,0,94226543.51,364245294.8,710,149,0,12,871,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1996,2/27/1997,Millard,,,,,,,,,14002,2300,211604694.8,100006944.9,0,110007639.4,421619279.1,720,124,0,25,881,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1997,3/13/1998,Millard,,,,,,,,,14002,2300,186412945.3,104607264.4,0,105747343.6,396767553.3,724,125,0,25,886,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1998,2/22/1999,Millard,,,,,,,,,14002,2300,173232030,105107299.1,0,110127647.8,388466976.9,734,126,0,25,897,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,1999,2/10/2000,Millard,,,,,,,,,14002,2300,175792207.8,107527467.2,0,147870268.8,431189943.7,756,128,0,26,910,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2000,2/9/2001,Millard,,,,,,,,,14002,2300,187293006.5,112527814.4,0,212874783,512695603.9,760,129,0,26,915,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2001,2/15/2002,Millard,,,,,,,,,14002,2300,211964719.5,75065212.71,37462601.41,206764358.5,531256892.1,769,129,2,26,920,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2002,2/24/2003,Millard,,,,,,,,,14002,2300,212134731.5,62004305.74,36002499.94,202074032.8,513215640,774,129,2,26,931,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2003,3/3/2004,Millard,,,,,,,,,14002,2300,213024793.4,62504340.4,36502534.6,203364122.3,516395860.6,784,131,2,26,943,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2004,2/23/2005,Millard,,,,,,,,,14002,2300,181242586.2,81655670.28,62544343.22,175832210.4,504705048.7,787,132,2,27,952,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2005,3/3/2006,Millard,,,,,,,,,14002,2300,180422529.3,80505590.37,60504201.44,175782206.8,500214736.3,797,132,2,27,962,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2006,2/22/2007,Millard,,,,,,,,,14002,2300,269909999.9,89959999.8,49009999.86,108749999.9,518810000,805,132,2,27,970,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2007,1/4/2008,Millard,,,,,,,,,14002,2300,214436308.1,125742807.4,42191242.97,129688868.2,512978128.1,811,133,2,27,977,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2008,1/23/2009,Millard,,,,,,,,,14002,2300,194604999.1,78787999.65,42950999.81,139124999.4,456365998,820,133,2,27,986,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2009,1/11/2010,Millard,,,,,,,,,14002,2300,211201999.1,73733999.68,45010999.8,121196999.5,462168998,825,135,2,27,993,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2010,1/5/2011,Millard,,,,,,,,,14002,2300,153739999.3,41659999.82,41979999.82,132049999.4,370429998.4,828,136,2,27,997,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2011,1/10/2012,Millard,,,,,,,,,14002,2300,151329999.3,42659999.81,41949999.82,129679999.4,366629998.4,833,138,2,27,1004,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2012,1/21/2013,Millard,,,,,,,,,14002,2400,191179998.4,59429989.19,43550010.84,110369984.6,410109993.2,820,149,3,36,1014,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2013,1/20/2014,Millard,,,,,,,,,14002,2400,188.198,62.42,50.12,105.734,407.472,875,125,3,44,1053,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2014,2/26/2015,Millard,,,,,,,,,14002,2400,114420000,104236000,46802000,68820000,335620000,881,127,3,48,1065,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2015,3/15/2016,Millard,,,,,,,,,14002,2470,107273000,111959000,63855000,80515000,363602000,885,136,13,52,1086,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2016,2/13/2017,Millard,,,,,,,,,14002,2480,99000000,107600000,59900000,96000000,362500000,858,136,18,53,1065,,,,,,,,,,,,
1003,Fillmore Municipal Water System,Public,Active,2017,3/5/2018,Millard,,,,,,,,,14002,2490,116274000,135217000,63807000,83830000,399128000,844,138,13,74,1069,8/31/2017,3260000,gallons,Indoor and Outdoor,,,,,,,,
