in_SiteNativeID,geometry
POU0,"POLYGON ((-111.4616690662841 41.92141543496084, -111.4602164832883 41.92079817828038, -111.4596144568604 41.92025982358372, -111.4590256744332 41.91938050671857, -111.4592105109799 41.9188036950225, -111.4594720288704 41.91795619305103, -111.459941938258 41.91764862213891, -111.4605242093034 41.91762278071724, -111.4610636942545 41.9182201962249, -111.461728407632 41.91872307501901, -111.4622832506492 41.91927340759862, -111.4625730920225 41.92016571124914, -111.4626232154264 41.92057693820664, -111.4624070501024 41.92115388135944, -111.4616690662841 41.92141543496084))"
POU0,"POLYGON ((-111.4078300396025 41.94488407033042, -111.4067796250972 41.94596950487723, -111.4061103723107 41.94630611371388, -111.4052447898628 41.94658063485394, -111.4052860967869 41.94428296224489, -111.4057056675731 41.94426058484336, -111.4066019910758 41.94442448906706, -111.4078300396025 41.94488407033042))"
POU0,"POLYGON ((-111.3509294086659 41.84598667347124, -111.3527572482546 41.84803059226119, -111.3482915844771 41.84735312188752, -111.3471103724229 41.84699921416074, -111.3424536821667 41.84634596198039, -111.341657247303 41.846419758453, -111.3386285825026 41.84623814164856, -111.3375742535369 41.84574073210232, -111.3369378077597 41.845933276809, -111.3333683657846 41.84596756049079, -111.3332957400317 41.84425195766543, -111.3368026175311 41.84445618225134, -111.3410437426798 41.84492031266828, -111.3445832464166 41.84526714215239, -111.3509294086659 41.84598667347124))"
POU0,"POLYGON ((-111.5208484381198 41.96324596393313, -111.521064633007 41.96175761852989, -111.5217495503668 41.96173901644902, -111.5221037812154 41.96190790270727, -111.5222297043915 41.96207773653015, -111.5221911028593 41.96243421668029, -111.5220099943843 41.96313224792829, -111.5217204257327 41.96325749618163, -111.5208484381198 41.96324596393313))"
POU0,"POLYGON ((-111.5410448800978 41.96742659232358, -111.5419235527122 41.96772137963884, -111.5421763420835 41.96800047386081, -111.5421061888606 41.9685800244275, -111.542110307745 41.96906582499658, -111.5433710859966 41.97012481369764, -111.5423726502723 41.9704845779644, -111.5417954320024 41.97031914890394, -111.5402691006101 41.97043847500813, -111.5392181926835 41.9705180810666, -111.5381909701319 41.97042950196737, -111.5379862297361 41.96990735401668, -111.5392758878451 41.96844384328064, -111.5410448800978 41.96742659232358))"
POU0,"POLYGON ((-111.5734239021484 41.88457480657271, -111.5736271128017 41.88507321878205, -111.5733413536444 41.88543915097374, -111.5727300502077 41.88576617586143, -111.5716658037129 41.88593342079918, -111.5657784404138 41.88609758880415, -111.5647613931926 41.8854681559657, -111.565023890311 41.88450845101979, -111.566090394647 41.88459768012864, -111.5674628030903 41.88455046627603, -111.5687455339156 41.88458456126261, -111.5700112685514 41.8847268078926, -111.5706071397899 41.88469682832576, -111.5714747898595 41.88477348508615, -111.5727193207512 41.88456481235056, -111.5734239021484 41.88457480657271))"
POU0,"POLYGON ((-111.5645816337223 41.89763181070545, -111.5651727376146 41.89767618864295, -111.5653154305031 41.89831379684696, -111.5653521388813 41.89888095320887, -111.5652072439421 41.89919690374483, -111.5647996029389 41.89961655374747, -111.5645370843349 41.89975970138191, -111.5640196517385 41.89969127056192, -111.5645816337223 41.89763181070545))"
POU0,"POLYGON ((-111.6388547349538 41.89277788127023, -111.6368662761537 41.89215088620261, -111.6361162931024 41.89033216112698, -111.6363475876636 41.88905479894173, -111.6371669635315 41.88866296397948, -111.6384816107035 41.88899737954333, -111.6397929686418 41.88901286822049, -111.6411401822323 41.88955224631511, -111.6428266233634 41.89047709167463, -111.6430169046263 41.89120512504791, -111.6418598026684 41.89137110834941, -111.6402191981905 41.89199551949012, -111.6388547349538 41.89277788127023))"
POU0,"POLYGON ((-111.7494329380845 41.87180451723097, -111.749171197479 41.87145324906422, -111.7500243404748 41.87097698583944, -111.7510104101583 41.87085291309539, -111.7516796211121 41.87055968724318, -111.7524771305592 41.8702228346828, -111.7531334918476 41.87004740324593, -111.7541947579031 41.8702329136763, -111.7548824398534 41.87029261388363, -111.7555091104881 41.87003179956673, -111.7565483513898 41.86956498152485, -111.7577168861454 41.86914008332121, -111.7578518801503 41.86966329750078, -111.7574253483859 41.86990145871615, -111.7565264846472 41.87014273078471, -111.7559871153224 41.87052069467985, -111.7553322635372 41.87081385116461, -111.7547888598108 41.87086020611991, -111.7541863298287 41.87073581788474, -111.7535139872348 41.87076157734018, -111.7525003768998 41.870982224643, -111.75191757814 41.8713175816814, -111.751288877378 41.87140735081679, -111.7507478391134 41.87164623624761, -111.7498201171956 41.87186620832747, -111.7494329380845 41.87180451723097))"
POU0,"POLYGON ((-111.6226924877692 41.77941345960921, -111.6221417512364 41.77912939168944, -111.6210687146149 41.77866350324094, -111.6201855127973 41.77799149165573, -111.6197728333978 41.77780916610732, -111.6195778811946 41.7774820941511, -111.6191340260147 41.77691029334589, -111.6186653070989 41.77660514061446, -111.6180813925524 41.77570596616291, -111.6177503208482 41.77546167662407, -111.6173112915077 41.77540251891092, -111.6173622231567 41.7749920681491, -111.6183496457207 41.77510979295066, -111.6187938761381 41.77572266671543, -111.6196223630663 41.77641543023686, -111.6203348547908 41.7764321211745, -111.6203409806426 41.77706779931712, -111.6205643577378 41.77749730572111, -111.6210598109358 41.77774069852275, -111.6220494623541 41.77808400363534, -111.6229869563403 41.7786940988729, -111.6231824047794 41.7790826797611, -111.6226924877692 41.77941345960921))"
POU0,"POLYGON ((-111.6558307147224 41.77358647999349, -111.6540928376205 41.77367294664475, -111.6535144507725 41.77379107686779, -111.6531413635724 41.77397180647618, -111.6528542438583 41.77424148546953, -111.6526489312109 41.7741660027883, -111.6529657011058 41.77346238069131, -111.6533031835206 41.77312873581511, -111.653609851785 41.77311420166194, -111.6541739908682 41.77326410910124, -111.6546169753022 41.77324888605521, -111.6551620856897 41.77320749919529, -111.6557602868269 41.77336990439667, -111.6558307147224 41.77358647999349))"
POU0,"POLYGON ((-111.6596196733674 41.76996326540323, -111.6588971410222 41.77006450652919, -111.6583400685252 41.77033340543655, -111.6579376077361 41.77035615674183, -111.6579216995737 41.77014161193094, -111.6580765070047 41.76992608938452, -111.6583004835876 41.76979195353535, -111.6586271379103 41.76969812028046, -111.6588867278151 41.76971707762959, -111.6596323937013 41.76986609731451, -111.6596196733674 41.76996326540323))"
POU0,"POLYGON ((-111.6700526164111 41.76447484485107, -111.6693872512752 41.76445503506454, -111.6685642328398 41.76449936785997, -111.6682802345704 41.76459586351635, -111.6681632455994 41.76450953662146, -111.6682348937429 41.76429574481776, -111.6685064561013 41.76400963485019, -111.6689509764418 41.76412557921561, -111.6693631598458 41.76416271913756, -111.6700829386476 41.76434821016259, -111.6700526164111 41.76447484485107))"
POU0,"POLYGON ((-111.6980067484897 41.76295511647287, -111.698192274076 41.7623135038635, -111.6983371768732 41.76186434648402, -111.6987622047028 41.76162154647243, -111.6995750604148 41.76163263226326, -111.7010693387147 41.76138330806969, -111.7023491527094 41.76107123616314, -111.7026480835241 41.76103743363421, -111.7033116963252 41.76109741276482, -111.7041858584784 41.76085184243055, -111.7045484953246 41.76076954727463, -111.7052624692701 41.76151778886982, -111.7031936069756 41.76202684386508, -111.7014028809314 41.76255019633759, -111.6993742238205 41.76283475374699, -111.6980067484897 41.76295511647287))"
POU0,"POLYGON ((-111.7157362010417 41.75261700026231, -111.7166959567237 41.75113837656572, -111.7173539879598 41.75136403805144, -111.7172886497539 41.75176138351288, -111.7172657460539 41.75221061440962, -111.7177847423503 41.7524683954561, -111.7179278629024 41.75280175015232, -111.7178048611539 41.75302183854058, -111.7175703565465 41.75326351941391, -111.7172512124334 41.75341169538577, -111.7168192943954 41.75344573517484, -111.7164279494043 41.75337503943534, -111.7158810517041 41.75310697805985, -111.7157362010417 41.75261700026231))"
POU0,"POLYGON ((-111.8843525167702 41.8493705058733, -111.8851091445968 41.8477456172561, -111.8870684755687 41.84812535826603, -111.8873195031039 41.84813332659568, -111.88801205692 41.84856237122735, -111.888440886708 41.84902308434359, -111.8884859777461 41.84941759298066, -111.8883864909237 41.84986266725085, -111.8884277577121 41.84998078724453, -111.8895468477438 41.85069284774565, -111.8895649008724 41.85104811554193, -111.8894859165866 41.85106845214203, -111.8888064382661 41.85062940800415, -111.8886367083869 41.85076897551744, -111.8875707773296 41.85007622018814, -111.8871528599436 41.85040531458706, -111.8860877685944 41.84977180356363, -111.8858896122591 41.84976342474673, -111.8851484010045 41.84964079298569, -111.8843525167702 41.8493705058733))"
POU10997,"POLYGON ((-111.8313239732051 41.94601407208042, -111.8311819674805 41.94759234474357, -111.8313490166233 41.94794158392356, -111.8313053595613 41.94875078704081, -111.830601021397 41.94874237486672, -111.830586673111 41.94763709278961, -111.8303250195687 41.94695141782007, -111.8305134364067 41.94616818768597, -111.8313239732051 41.94601407208042))"
POU2162,"POLYGON ((-111.8141734180669 41.93772277261748, -111.8168305472768 41.93774542022636, -111.8167468251433 41.94099679134024, -111.8163024224402 41.94214235679343, -111.8140350077151 41.94214809786263, -111.8141734180669 41.93772277261748))"
POU0,"POLYGON ((-111.8140967064746 41.80249032432121, -111.8140831580182 41.80295103198472, -111.8135063716369 41.80295511817577, -111.8135326504715 41.80248225120113, -111.8140967064746 41.80249032432121))"
POU0,"POLYGON ((-111.8321640959993 41.78473159189182, -111.8321749981023 41.78354593465349, -111.8336147115406 41.78352576903133, -111.8336809303766 41.78358401349153, -111.8336829187966 41.78475003229643, -111.8321640959993 41.78473159189182))"
POU2135,"POLYGON ((-111.8591235802656 41.7542254969788, -111.859161053408 41.75075790449604, -111.859381637644 41.75056818977646, -111.8639288965591 41.75061767152931, -111.8639166783333 41.75178749500621, -111.8615749874825 41.75188857344846, -111.8615858813243 41.75270316959703, -111.8620041770302 41.75270003200625, -111.8620242979184 41.75420376971709, -111.8591235802656 41.7542254969788))"
POU0,"POLYGON ((-111.8167194449197 41.73883994418969, -111.8166687306907 41.74373036891411, -111.816283321555 41.74440754929946, -111.8154407316133 41.74453999017201, -111.8141461837543 41.74454917048105, -111.8137430858129 41.75719860315044, -111.8044518997485 41.75705327169231, -111.8044123947717 41.74938124394324, -111.8018789764867 41.74935680061338, -111.801978054422 41.74374954306376, -111.8034345947155 41.74319129312463, -111.8042177590311 41.74280644048776, -111.8057804898106 41.74174158592961, -111.8071785643288 41.74101517801306, -111.8086380497184 41.74070975715565, -111.8101528587004 41.74031971249167, -111.8114993533073 41.73997298937762, -111.8126195493834 41.73954354592261, -111.8143567414316 41.738941019569, -111.815311396708 41.73876563886498, -111.8167194449197 41.73883994418969))"
POU0,"POLYGON ((-111.8483533066026 41.70023885924275, -111.848919324519 41.7002353998551, -111.8491589772986 41.70032730227518, -111.8494830875504 41.70085506028197, -111.8503000464648 41.70176314097892, -111.8518944421654 41.7029199933552, -111.8514660439229 41.70323526162339, -111.8511963627278 41.7031367411841, -111.8487802038787 41.70305409440711, -111.8483533066026 41.70023885924275))"
POU0,"POLYGON ((-111.8558635982202 41.70007850841181, -111.8545447855073 41.70101010172254, -111.8545494064971 41.70008828864533, -111.8558635982202 41.70007850841181))"
POU1411,"POLYGON ((-111.8059645437025 41.62975940896249, -111.8050510401081 41.63067409079967, -111.8043746354039 41.63036348594293, -111.8037967222662 41.62986294828308, -111.8044586911427 41.62901308691029, -111.8059645437025 41.62975940896249))"
POU0,"POLYGON ((-111.6976003208458 41.62946625311853, -111.6967490206824 41.62945421252536, -111.6955689612894 41.62882266047998, -111.6949923510388 41.62868806811738, -111.6938184306044 41.62862616464417, -111.6926206595603 41.62847801408225, -111.6909107143628 41.62776340683683, -111.6900133403158 41.62775150315558, -111.6897397574088 41.62797760387683, -111.6886121962856 41.62794977643053, -111.6872811678009 41.62825119597035, -111.6859195773893 41.62784508860079, -111.686213842979 41.62739459475887, -111.686966018767 41.62673419943064, -111.6883680596522 41.62662222961649, -111.6909652437501 41.62641677630155, -111.6925785857687 41.62670052124178, -111.6934853772074 41.62759252939891, -111.6945234546192 41.62786242217347, -111.6967369410697 41.62833235226078, -111.6966280723312 41.62890262573224, -111.6977132761961 41.62927569638578, -111.6976003208458 41.62946625311853))"
POU0,"POLYGON ((-111.5680571460146 41.60167191779452, -111.5649467954792 41.60400588818541, -111.5606892150311 41.60405807661746, -111.5573148206964 41.60485775372868, -111.5567223317355 41.60392071891626, -111.560430098126 41.60305665402147, -111.5611719082647 41.60195640374478, -111.5622076314776 41.60104269278136, -111.5670485633962 41.6008936270183, -111.5680571460146 41.60167191779452))"
POU0,"POLYGON ((-111.5683026390921 41.52391003040336, -111.5682918809973 41.52268048829171, -111.5677125616097 41.52057553565056, -111.5661577767226 41.51917796049167, -111.5661476732735 41.51801867140185, -111.5673450691873 41.51597512247216, -111.5702463705145 41.51634727974317, -111.5720686089244 41.51626797240473, -111.5738500011469 41.51685628639638, -111.5752103560266 41.51741155056261, -111.5756379626377 41.51818233358288, -111.5747529259552 41.51853804751946, -111.5728374604642 41.51865299059165, -111.5702556206757 41.51740109660193, -111.5697479771805 41.51814140650627, -111.5709414399958 41.52098109592279, -111.5701173830223 41.52295248279967, -111.570032224386 41.52390147039151, -111.5683026390921 41.52391003040336))"
POU0,"POLYGON ((-111.7486116281843 41.51951394888415, -111.7487914879964 41.51897044658245, -111.7492610960251 41.51931723265872, -111.7500756434038 41.51931192282851, -111.7511206115444 41.51909523171241, -111.7516303358033 41.51889941474415, -111.7519759834398 41.51859982317201, -111.7519484822486 41.51823259397489, -111.7527146944577 41.51807013336185, -111.7537394294336 41.51811593443044, -111.7547644519097 41.5181966729186, -111.7547685164099 41.51854649094157, -111.7541885322062 41.51870774408751, -111.752333091514 41.51927970271731, -111.7498467520589 41.51964578595801, -111.7486116281843 41.51951394888415))"
POU2007,"POLYGON ((-111.9817164493942 41.58762784442948, -111.982568010071 41.58726307547266, -111.9842194698707 41.58732046595307, -111.9859404264395 41.58985564543836, -111.9873615193915 41.59353737137123, -111.986954028262 41.59387449514048, -111.9856828195478 41.59379001582961, -111.9851352268545 41.59327049359387, -111.983323054361 41.59099819202739, -111.9817164493942 41.58762784442948))"
POU0,"POLYGON ((-111.9795465946621 41.67101061792872, -111.9797680985672 41.67046317388498, -111.9803706510843 41.66979772991733, -111.9808103230299 41.66975092489191, -111.9812723607627 41.66991919529823, -111.9813356609169 41.67030631746452, -111.9826089366069 41.67094142241749, -111.9837424097505 41.6711901374313, -111.9844559652629 41.67152854620598, -111.9845425400588 41.67218819988664, -111.9840065873411 41.67219279001907, -111.9822800451655 41.6719777905801, -111.9813444695748 41.67214376648937, -111.9803168877622 41.67130551526449, -111.9795465946621 41.67101061792872))"
POU2159,"POLYGON ((-111.8549809598061 41.64141465565335, -111.8607614913295 41.64167135957143, -111.8608537165713 41.64314243074149, -111.8618350120681 41.6431623687035, -111.8618118254839 41.64414368685795, -111.8626161997058 41.64451919402416, -111.8626630034063 41.64530930639006, -111.8623094858191 41.6460478395757, -111.8616932953593 41.64616144669125, -111.8609300039264 41.64613996499836, -111.8609358084561 41.64657595544277, -111.8566476904082 41.64655350171687, -111.8567598795262 41.64404517695894, -111.8560328731867 41.64402330213689, -111.8560173630543 41.64285150253752, -111.8549957312525 41.64253205825742, -111.8549809598061 41.64141465565335))"
POU0,"POLYGON ((-112.1687225509026 41.88638916383529, -112.1668280317796 41.88641437522534, -112.1667388561412 41.88630269834205, -112.1666921235154 41.88460875347354, -112.1688964403977 41.8846219118902, -112.1686817402394 41.88545946335214, -112.1687225509026 41.88638916383529))"
POU2158,"POLYGON ((-112.1918076350923 41.87443288835429, -112.1956031872168 41.87444152799445, -112.1964394463063 41.87789443232924, -112.197750043932 41.87917889673641, -112.2013619681257 41.87967003486023, -112.1996760468861 41.88584162439685, -112.201028713887 41.88592358485167, -112.2012576681368 41.88784437519227, -112.2002481941597 41.88891257959335, -112.1991582715947 41.88911634873693, -112.1987154686311 41.89296716046461, -112.1965290650521 41.89303806028283, -112.1911653153546 41.87794926361875, -112.1902283115289 41.87598778482489, -112.1918076350923 41.87443288835429))"
POU0,"POLYGON ((-112.065134611946 41.82366888346771, -112.0657081379158 41.8240100538446, -112.0655670660296 41.82451430074168, -112.0655564002697 41.82477154295664, -112.0652172340142 41.82504291059089, -112.0654746725058 41.82525290232586, -112.0648554954411 41.82576167253517, -112.0643538275844 41.82614631805728, -112.0635111871844 41.82670182514286, -112.0634100736939 41.82691514092636, -112.0631732970261 41.82705144368058, -112.0630014799469 41.82751129826446, -112.0625630187666 41.82810773042476, -112.0621635499129 41.82834623172579, -112.0613967158126 41.8280626724495, -112.0611369440624 41.8277185824771, -112.0610884631923 41.82749548243845, -112.0615400174661 41.82678716083143, -112.0623211747402 41.82613163126315, -112.0629715290114 41.82570085498015, -112.0638132353741 41.82508942839531, -112.065134611946 41.82366888346771))"
POU0,"POLYGON ((-112.0490910057763 41.80016371308069, -112.0491794570506 41.80085606941984, -112.0491034892776 41.80092899789745, -112.0486313330422 41.80096942654136, -112.0483894372085 41.80093551726618, -112.0482815017639 41.80022883715554, -112.0490910057763 41.80016371308069))"
POU0,"POLYGON ((-112.0429591331894 41.77997580278487, -112.0427945103991 41.78046537816952, -112.0423059216421 41.78108705132325, -112.0423135933848 41.78156074164728, -112.0420135253323 41.78197976014643, -112.0413731378357 41.78270332240584, -112.0408293274412 41.78346905873313, -112.0402829536456 41.78407701580782, -112.0396020553571 41.78467168674869, -112.0391001943575 41.78447528487559, -112.039171972151 41.78417317667355, -112.0399979254942 41.78306029251783, -112.0406921306117 41.78210657591666, -112.041237556032 41.78144125174737, -112.0408127088214 41.781258480003, -112.0416841806806 41.78059028915889, -112.0429591331894 41.77997580278487))"
POU0,"POLYGON ((-112.0250710202377 41.47535660874445, -112.0254704265012 41.47555328099556, -112.0253247783675 41.4756968950305, -112.0252225970242 41.4759691962375, -112.0250829349596 41.47611275660173, -112.0249667241643 41.47624728064515, -112.0246590100791 41.47661031492108, -112.0243691416119 41.47660848335227, -112.0242029650014 41.47657438436256, -112.024166698349 41.47653021118087, -112.0241654378611 41.47645014739477, -112.0250710202377 41.47535660874445))"
POU0,"POLYGON ((-111.9524761506032 41.48150191019151, -111.9518860048651 41.48151823513532, -111.9507460170787 41.48118619628552, -111.9501982691764 41.48099715524009, -111.9497965407098 41.48043139019477, -111.9493100660652 41.48028741596837, -111.9489837515142 41.47970958620797, -111.9490506398123 41.4791058131724, -111.9496969234546 41.47879314837974, -111.9508620061288 41.47877217315328, -111.9517709645038 41.47882149136178, -111.9521357380552 41.47893232496446, -111.9523358332991 41.47915828366762, -111.9526297870062 41.4806242245843, -111.9528474807711 41.48102081553137, -111.9527307345981 41.48131767343399, -111.9524761506032 41.48150191019151))"
POU0,"POLYGON ((-111.9043072143808 41.35808302443045, -111.9045509643677 41.35820280050331, -111.9051562563981 41.35892774131505, -111.904384011174 41.35926069627318, -111.9040603955721 41.35921000458284, -111.903894704024 41.35889964554129, -111.9042427743913 41.35853201588194, -111.904006016415 41.3581918599706, -111.9043072143808 41.35808302443045))"
POU0,"POLYGON ((-111.8947649189152 41.36128169749465, -111.8954133289997 41.36044814119591, -111.896417781033 41.36013919932649, -111.8979293299705 41.36046195457062, -111.89872977047 41.36112343433084, -111.9001967580311 41.36077814891359, -111.9013461480616 41.3603518330425, -111.9017374555207 41.36118340519226, -111.9009111861702 41.36208414439097, -111.9001857811623 41.36228060065758, -111.8985227314835 41.36218622820417, -111.8975133337203 41.36243262463866, -111.8959138507718 41.36236158863511, -111.8955962677166 41.36228065099273, -111.895591036608 41.36189913272169, -111.8954437982101 41.36155447941664, -111.8947649189152 41.36128169749465))"
POU0,"POLYGON ((-111.9095845829987 41.38478014054375, -111.9112839645173 41.38328838480704, -111.9125838060204 41.38324106225941, -111.9156663527883 41.38434386061869, -111.9185994483696 41.38528140086702, -111.9179745638849 41.38621046595497, -111.9152248220075 41.38610293294456, -111.9127767546648 41.38651051170316, -111.911422396322 41.38617013573823, -111.9101245553068 41.38636515226631, -111.9097736237871 41.38583207199794, -111.9093743179167 41.38535467891098, -111.9095845829987 41.38478014054375))"
POU0,"POLYGON ((-111.9054074093074 41.38417553501899, -111.9085248859989 41.38426184454568, -111.9093743179167 41.38535467891098, -111.9097736237871 41.38583207199794, -111.9101245553068 41.38636515226631, -111.9090766764407 41.38706665227279, -111.9083596544396 41.38625938915872, -111.9077468529866 41.38543706743248, -111.9063063241984 41.38529574587122, -111.9054074093074 41.38417553501899))"
POU0,"POLYGON ((-111.896417781033 41.36013919932649, -111.8954133289997 41.36044814119591, -111.8947649189152 41.36128169749465, -111.8942503830131 41.36107492082333, -111.8931821565999 41.360498898316, -111.8924773478553 41.35988437804671, -111.8923890901021 41.35921733391117, -111.8929700382741 41.35887900809169, -111.894737055577 41.3596402912415, -111.8961517083946 41.36008236238943, -111.896417781033 41.36013919932649))"
POU0,"POLYGON ((-111.6572671307389 41.29223561566003, -111.6591429678969 41.29223948251057, -111.6604213496488 41.29245086251401, -111.6608343136199 41.29313397871732, -111.6627247894888 41.29458163743496, -111.661575437941 41.29566746098232, -111.6609578420064 41.29578765842654, -111.6591204533012 41.29576909879466, -111.6568594397704 41.29400264172374, -111.6572671307389 41.29223561566003))"
POU0,"POLYGON ((-111.8735492353179 41.30924182329135, -111.8733892539754 41.30997418565682, -111.8729307186071 41.31012385770486, -111.8721509782323 41.30981909584685, -111.8721668257971 41.30919754018218, -111.8735492353179 41.30924182329135))"
POU0,"POLYGON ((-111.8723348583162 41.31178361465187, -111.8733499082512 41.311618013803, -111.8748473446689 41.31171950745244, -111.8768594679909 41.31226816304994, -111.8775632640946 41.3134359505809, -111.8765642142406 41.31479713684279, -111.8753371764664 41.31478395600592, -111.8723295359411 41.31363363860924, -111.8723348583162 41.31178361465187))"
POU11071,"POLYGON ((-111.7863233310071 41.37640821261235, -111.7871787163922 41.3767050176043, -111.7875574984687 41.37745293397091, -111.7866276274476 41.37898463083418, -111.7862635595849 41.38077880791766, -111.7851772376624 41.38133100126849, -111.7841571500444 41.38205216468752, -111.7836218459417 41.38164425720906, -111.7834538588537 41.38104009481381, -111.7830644237998 41.38072793231923, -111.7822208217766 41.38007999323708, -111.7815236679964 41.37957625481599, -111.7811453515401 41.37885254585996, -111.7837198917 41.37775755815401, -111.7844161942629 41.37685701383582, -111.7863233310071 41.37640821261235))"
POU0,"POLYGON ((-111.7836983418584 41.27518300053921, -111.7842253548969 41.27545063342313, -111.7843806677732 41.27555802797416, -111.7843815951076 41.2756354878461, -111.7843316487536 41.27575211750543, -111.7837275888312 41.27591116379968, -111.7833600812018 41.27609183737198, -111.783269246846 41.27622423802357, -111.7831085466248 41.27653519602436, -111.7828305752104 41.27647511363425, -111.7825631227846 41.27644594553998, -111.782296807368 41.2765019818996, -111.7820379855268 41.276325568184, -111.7818006903617 41.27624196711701, -111.781520133158 41.27596490370278, -111.7814245814404 41.27570207719229, -111.7813708411816 41.2755010298447, -111.781563339447 41.27528281777303, -111.7817586090931 41.27529698516108, -111.7823132725725 41.27530096389071, -111.7824768144691 41.27523787946284, -111.7827542519157 41.27524374002301, -111.7829073394418 41.27516514274954, -111.7831952025875 41.27519417120487, -111.7834932677209 41.27520763626819, -111.7836983418584 41.27518300053921))"
POU0,"POLYGON ((-111.8018664168606 41.26375664479911, -111.80185625578 41.26370672278151, -111.8023333370363 41.2632029305767, -111.8026646786713 41.26317909252869, -111.8030633532441 41.26323351126002, -111.8034233682496 41.26323099944358, -111.8038778115128 41.26319927275495, -111.8043694231203 41.26310287946631, -111.804491470171 41.26300906712071, -111.805227755023 41.26278233007657, -111.8054059163334 41.26263092531098, -111.8056118706766 41.26242924291689, -111.8059187227095 41.26194806523137, -111.8059826850231 41.26176169830077, -111.8059524299581 41.26161175154923, -111.8060181824276 41.26156129843184, -111.8062449572745 41.26150962767272, -111.8064161461314 41.26155851158803, -111.8067480941131 41.26158474043012, -111.8073622265806 41.26144459904622, -111.8078156852154 41.26133413633656, -111.8083856313523 41.261444623833, -111.8083970005673 41.26160181864168, -111.8081448141275 41.26189670005873, -111.807891304425 41.26208439844414, -111.8074041091586 41.26253829181331, -111.8069620381978 41.26279874152592, -111.8065380325501 41.26299474793384, -111.8061432260104 41.26325495344719, -111.8060480078407 41.26321985953547, -111.8059536123819 41.26324195873991, -111.8059075420843 41.26334956306454, -111.8056718255637 41.26345128851758, -111.8054732773434 41.26348843840812, -111.8053046634153 41.26363977647785, -111.8046441379616 41.26387319069757, -111.8045297961829 41.26381679084322, -111.8043973514253 41.26383194849372, -111.8042747766553 41.26388288772245, -111.8039070500888 41.26403561456394, -111.8037944615399 41.26412215407546, -111.8036893757677 41.26405145658433, -111.8035429993317 41.263709284611, -111.8031542208718 41.26368335295452, -111.803058478368 41.2636053835304, -111.8026315670812 41.2635654839097, -111.8022906728553 41.26358929835752, -111.8022536199796 41.26365387161079, -111.8018664168606 41.26375664479911))"
POU0,"POLYGON ((-111.8203137732862 41.27858737747627, -111.819682816384 41.27832866732805, -111.8189001420991 41.2770416349598, -111.8193705264608 41.27503137557052, -111.8197209897877 41.27508103513984, -111.8203703995454 41.27549049254018, -111.8203137732862 41.27858737747627))"
POU11553,"POLYGON ((-111.8168923282458 41.25485479698526, -111.8183945503512 41.25521146324666, -111.8200564808384 41.25486049710016, -111.8209174328941 41.25484021940031, -111.8212586127312 41.25517692676221, -111.8217295491886 41.25539966019958, -111.8222390857238 41.25572093067579, -111.8226964889074 41.25636756977729, -111.8231715771274 41.25692940801451, -111.8225447974669 41.25771089309058, -111.8219471580547 41.25782820815898, -111.8212189925383 41.25798887756732, -111.8205882899864 41.25845961383355, -111.8199140918316 41.25845027510073, -111.8192948760563 41.25834163647494, -111.8189002955571 41.25823139693765, -111.8173645744317 41.25819997376787, -111.8170251595776 41.25800457354065, -111.8168886463425 41.25756749707281, -111.8164828148317 41.25655313452629, -111.8164186821478 41.25591782465282, -111.816261447979 41.25531136894117, -111.8168923282458 41.25485479698526))"
POU0,"POLYGON ((-111.7858710182451 41.25192891607406, -111.7848438423325 41.25231947195589, -111.7844749133592 41.25238008615531, -111.783784334128 41.25258241906367, -111.7832614415734 41.25264407739783, -111.7829236982929 41.25272771441569, -111.7825569838093 41.25297422700366, -111.7816168658517 41.25291089326178, -111.7813196504064 41.2525294514323, -111.7812992693767 41.25211118052895, -111.7814641740907 41.25172651205826, -111.7818608644112 41.25142160938221, -111.7825798718918 41.25102155513564, -111.7830392269835 41.25079765235284, -111.7839930250029 41.25070982169578, -111.7851051086838 41.25099274317689, -111.7858710182451 41.25192891607406))"
POU0,"POLYGON ((-111.7714549842173 41.24614868202355, -111.7702729519856 41.24577151479472, -111.7703646100371 41.24522278016411, -111.7706745818716 41.24488003277195, -111.7715585383348 41.24494815630093, -111.7719354734742 41.24528639284436, -111.77178347988 41.24571690113194, -111.7714549842173 41.24614868202355))"
POU0,"POLYGON ((-111.7704080904034 41.24474850155449, -111.7700658122976 41.24568399392138, -111.769319323825 41.24561494051162, -111.7692388889317 41.24545252778334, -111.7694851689207 41.24469540230496, -111.7704080904034 41.24474850155449))"
POU0,"POLYGON ((-111.7687242356548 41.24843329504906, -111.7690410589857 41.25034199144503, -111.7684533674212 41.25043482180761, -111.7678432062303 41.25029071530818, -111.7668346324936 41.24964572707542, -111.7666254442231 41.24853619526941, -111.7687242356548 41.24843329504906))"
POU0,"POLYGON ((-111.7599277141576 41.25339280249759, -111.7611085206773 41.25340049595465, -111.7610976148078 41.25422964013018, -111.7606048054798 41.25423289683443, -111.7599345380132 41.25398159323582, -111.7599277141576 41.25339280249759))"
