SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
WYwr_S70,Unspecified,Unspecified,,EPSG:4326,,,,,43.393814,-106.298925,,,POD,18 MAX NE 35-T40N-R79W WELL,WaDEWY_S70,,Well,WY,
WYwr_S71,Unspecified,Unspecified,,EPSG:4326,,,,,43.38641,-106.30881000000001,,,POD,30 MAD SW 35,WaDEWY_S71,,Well,WY,
WYwr_S72,Unspecified,Unspecified,,EPSG:4326,,,,,43.45482,-106.93007,,,POD,WILLOW CREEK #1,WaDEWY_S72,,Well,WY,
WYwr_S73,Unspecified,Unspecified,,EPSG:4326,,,,,43.458420000000004,-110.79695,,,POD,JACKSON THAW WELL NO. 1,WaDEWY_S73,,Well,WY,
WYwr_S74,Unspecified,Unspecified,,EPSG:4326,,,,,43.43585,-110.79276999999999,,,POD,RAFTER J WELL NO. 4,WaDEWY_S74,,Well,WY,
WYwr_S75,Unspecified,Unspecified,,EPSG:4326,,,,,43.427161,-110.810869,,,POD,LUCAS #1,WaDEWY_S75,,Well,WY,
WYwr_S76,Unspecified,Unspecified,,EPSG:4326,,,,,43.420159999999996,-110.77591899999999,,,POD,CONTINENTAL FIRE WELL #1,WaDEWY_S76,,Well,WY,
WYwr_S77,Unspecified,Unspecified,,EPSG:4326,,,,,43.41969,-110.77678999999999,,,POD,BROWN #1,WaDEWY_S77,,Well,WY,
WYwr_S78,Unspecified,Unspecified,,EPSG:4326,,,,,43.415459999999996,-110.78743,,,POD,MELODY RANCH RU1 SOUTH IRRIGATION WELL,WaDEWY_S78,,Well,WY,
WYwr_S79,Unspecified,Unspecified,,EPSG:4326,,,,,43.41785,-110.78591000000002,,,POD,MELODY RANCH RU1 NORTH IRRIGATION WELL,WaDEWY_S79,,Well,WY,
WYwr_S80,Unspecified,Unspecified,,EPSG:4326,,,,,43.380483,-110.74843899999999,,,POD,EVANS CONSTRUCTION FIRE SUPPRESSION WELL,WaDEWY_S80,,Well,WY,
WYwr_S81,Unspecified,Unspecified,,EPSG:4326,,,,,43.46362,-110.82027,,,POD,OLIVER #1,WaDEWY_S81,,Well,WY,
WYwr_S82,Unspecified,Unspecified,,EPSG:4326,,,,,43.452381,-110.830281,,,POD,CIRCLE M RANCH DEWATERING #1 WELL,WaDEWY_S82,,Well,WY,
WYwr_S83,Unspecified,Unspecified,,EPSG:4326,,,,,43.452381,-110.83031899999999,,,POD,CIRCLE M RANCH DEWATERING #2 WELL,WaDEWY_S83,,Well,WY,
WYwr_S84,Unspecified,Unspecified,,EPSG:4326,,,,,43.45238,-110.8303,,,POD,CIRCLE M RANCH DEWATERING #5 WELL,WaDEWY_S84,,Well,WY,
WYwr_S85,Unspecified,Unspecified,,EPSG:4326,,,,,43.4524,-110.830281,,,POD,CIRCLE M RANCH DEWATERING #7 WELL,WaDEWY_S85,,Well,WY,
WYwr_S86,Unspecified,Unspecified,,EPSG:4326,,,,,43.4524,-110.830281,,,POD,CIRCLE M RANCH DEWATERING #8 WELL,WaDEWY_S86,,Well,WY,
WYwr_S87,Unspecified,Unspecified,,EPSG:4326,,,,,43.4524,-110.835169,,,POD,CIRCLE M RANCH DEWATERING #3 WELL,WaDEWY_S87,,Well,WY,
WYwr_S88,Unspecified,Unspecified,,EPSG:4326,,,,,43.4524,-110.835169,,,POD,CIRCLE M RANCH DEWATERING #4 WELL,WaDEWY_S88,,Well,WY,
WYwr_S89,Unspecified,Unspecified,,EPSG:4326,,,,,43.452419,-110.83515,,,POD,CIRCLE M RANCH DEWATERING #6 WELL,WaDEWY_S89,,Well,WY,
WYwr_S90,Unspecified,Unspecified,,EPSG:4326,,,,,43.452089,-110.86511899999999,,,POD,MARKSTEIN POND SUPPLY WELL,WaDEWY_S90,,Well,WY,
WYwr_S91,Unspecified,Unspecified,,EPSG:4326,,,,,43.445555999999996,-110.832222,,,POD,JAMES WATER FEATURES #1 SUPPLY WELL,WaDEWY_S91,,Well,WY,
WYwr_S92,Unspecified,Unspecified,,EPSG:4326,,,,,43.445555999999996,-110.832222,,,POD,JAMES WATER FEATURES #2 SUPPLY WELL,WaDEWY_S92,,Well,WY,
WYwr_S93,Unspecified,Unspecified,,EPSG:4326,,,,,43.420511,-110.815381,,,POD,MARTIN # 2,WaDEWY_S93,,Well,WY,
WYwr_S94,Unspecified,Unspecified,,EPSG:4326,,,,,43.56064,-104.14074000000001,,,POD,MADISON #1,WaDEWY_S94,,Well,WY,
WYwr_S95,Unspecified,Unspecified,,EPSG:4326,,,,,43.55592,-104.13335,,,POD,MADISON #2,WaDEWY_S95,,Well,WY,
WYwr_S96,Unspecified,Unspecified,,EPSG:4326,,,,,43.50568,-104.84275,,,POD,4 W-BP1,WaDEWY_S96,,Well,WY,
WYwr_S97,Unspecified,Unspecified,,EPSG:4326,,,,,43.50179,-104.87263,,,POD,4 W-AP2,WaDEWY_S97,,Well,WY,
WYwr_S98,Unspecified,Unspecified,,EPSG:4326,,,,,43.555928,-105.193025,,,POD,NARM-PINE-TREE-1,WaDEWY_S98,,Well,WY,
WYwr_S99,Unspecified,Unspecified,,EPSG:4326,,,,,43.555921999999995,-105.19898899999998,,,POD,NARM-ELK-1,WaDEWY_S99,,Well,WY,
WYwr_S100,Unspecified,Unspecified,,EPSG:4326,,,,,43.550178,-105.2503,,,POD,NARC #25,WaDEWY_S100,,Well,WY,
WYwr_S101,Unspecified,Unspecified,,EPSG:4326,,,,,43.550469,-105.31531899999999,,,POD,SCM-EAGLE-1,WaDEWY_S101,,Well,WY,
WYwr_S102,Unspecified,Unspecified,,EPSG:4326,,,,,43.550360999999995,-105.27021,,,POD,SCM-FACILITIES-PIT-1,WaDEWY_S102,,Well,WY,
WYwr_S103,Unspecified,Unspecified,,EPSG:4326,,,,,43.526422,-105.306033,,,POD,NARM-WEST-1,WaDEWY_S103,,Well,WY,
WYwr_S104,Unspecified,Unspecified,,EPSG:4326,,,,,43.521619,-105.23021000000001,,,POD,SCM-BOBCAT-1,WaDEWY_S104,,Well,WY,
WYwr_S105,Unspecified,Unspecified,,EPSG:4326,,,,,43.520072,-105.29226100000001,,,POD,NARM-RAIL-LOOP-NORTH-1,WaDEWY_S105,,Well,WY,
WYwr_S106,Unspecified,Unspecified,,EPSG:4326,,,,,43.522721999999995,-105.274389,,,POD,NARC #22,WaDEWY_S106,,Well,WY,
WYwr_S107,Unspecified,Unspecified,,EPSG:4326,,,,,43.520519,-105.286028,,,POD,NARM-RAIL-LOOP-WEST-1,WaDEWY_S107,,Well,WY,
WYwr_S108,Unspecified,Unspecified,,EPSG:4326,,,,,43.514461,-105.20508899999999,,,POD,SCM-HOLMES-1,WaDEWY_S108,,Well,WY,
WYwr_S109,Unspecified,Unspecified,,EPSG:4326,,,,,43.508956,-105.27753,,,POD,NARM-RAIL-LOOP-EAST-1,WaDEWY_S109,,Well,WY,
