SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
NEwr_S10964,NEre_RO17,NEwr_WS117,,Unspecified,Kearney,4326,,,1.02702E+11,,40.35261601,-98.89545418,,,POD,Unspecified,2146,,Unspecified,NE,
NEwr_S10965,NEre_RO17,NEwr_WS1347,,Unspecified,Kearney,4326,,,1.02702E+11,,40.35297218,-98.89702482,,,POD,Unspecified,10383,,Unspecified,NE,
NEwr_S10966,NEre_RO17,NEwr_WS117,,Unspecified,Kearney,4326,,,1.02702E+11,,40.36813688,-98.84783393,,,POD,Unspecified,830,,Unspecified,NE,
NEwr_S10967,NEre_RO17,NEwr_WS1037,,Unspecified,Kearney,4326,,,1.02702E+11,,40.36779519,-98.84901357,,,POD,Unspecified,10384,,Unspecified,NE,
NEwr_S10968,NEre_RO17,NEwr_WS1037,,Unspecified,Kearney,4326,,,1.02702E+11,,40.37101534,-98.85061819,,,POD,Unspecified,13628,,Unspecified,NE,
NEwr_S10969,NEre_RO22,NEwr_WS342,,Unspecified,Sheridan,4326,,,1.01402E+11,,42.91918414,-102.5023395,,,POD,Unspecified,13889,,Unspecified,NE,
NEwr_S10970,NEre_RO22,NEwr_WS342,,Unspecified,Sheridan,4326,,,1.01402E+11,,42.91918414,-102.5023395,,,POD,Unspecified,13890,,Unspecified,NE,
NEwr_S10971,NEre_RO22,NEwr_WS342,,Unspecified,Sheridan,4326,,,1.01402E+11,,42.91918414,-102.5023395,,,POD,Unspecified,13891,,Unspecified,NE,
NEwr_S10972,NEre_RO22,NEwr_WS342,,Unspecified,Sheridan,4326,,,1.01402E+11,,42.91918414,-102.5023395,,,POD,Unspecified,13892,,Unspecified,NE,
NEwr_S10973,NEre_RO22,NEwr_WS342,,Unspecified,Sheridan,4326,,,1.01402E+11,,42.91918414,-102.5023395,,,POD,Unspecified,13893,,Unspecified,NE,
NEwr_S10974,NEre_RO22,NEwr_WS342,,Unspecified,Sheridan,4326,,,1.01402E+11,,42.91918414,-102.5023395,,,POD,Unspecified,13894,,Unspecified,NE,
NEwr_S10975,NEre_RO22,NEwr_WS342,,Unspecified,Sheridan,4326,,,1.01402E+11,,42.91918414,-102.5023395,,,POD,Unspecified,13895,,Unspecified,NE,
NEwr_S10976,NEre_RO14,NEwr_WS899,,Unspecified,Sioux,4326,,,1.018E+11,,42.02043015,-103.7867555,,,POD,Unspecified,11045,,Unspecified,NE,
NEwr_S10977,NEre_RO14,NEwr_WS899,,Unspecified,Sioux,4326,,,1.018E+11,,42.02043015,-103.7867555,,,POD,Unspecified,11046,,Unspecified,NE,
NEwr_S10978,NEre_RO14,NEwr_WS899,,Unspecified,Sioux,4326,,,1.018E+11,,42.02043015,-103.7867555,,,POD,Unspecified,11047,,Unspecified,NE,
NEwr_S10979,NEre_RO18,NEwr_WS728,,Unspecified,Keith,4326,,,1.018E+11,,41.21173205,-101.668707,,,POD,Unspecified,16926,,Unspecified,NE,
NEwr_S10980,NEre_RO18,NEwr_WS728,,Unspecified,Merrick,4326,,,1.02001E+11,,41.21173205,-101.668707,,,POD,Unspecified,16927,,Unspecified,NE,
NEwr_S10981,NEre_RO18,NEwr_WS1348,,Unspecified,Keith,4326,,,1.019E+11,,41.02752231,-101.5555454,,,POD,Unspecified,4882,,Unspecified,NE,
NEwr_S10982,NEre_RO22,NEwr_WS1349,,Unspecified,Dawes,4326,,,1.015E+11,,42.46234832,-102.9239441,,,POD,Unspecified,10619,,Unspecified,NE,
NEwr_S10983,NEre_RO17,NEwr_WS202,,Unspecified,Kearney,4326,,,1.02702E+11,,40.41052498,-98.87800909,,,POD,Unspecified,10302,,Unspecified,NE,
NEwr_S10984,NEre_RO22,NEwr_WS1349,,Unspecified,Dawes,4326,,,1.015E+11,,42.46234832,-102.9239441,,,POD,Unspecified,10620,,Unspecified,NE,
NEwr_S10985,NEre_RO5,NEwr_WS1350,,Unspecified,Pierce,4326,,,1.022E+11,,42.09358102,-97.44163368,,,POD,Unspecified,14933,,Unspecified,NE,
NEwr_S10986,NEre_RO5,NEwr_WS1350,,Unspecified,Pierce,4326,,,1.022E+11,,42.09358102,-97.44163368,,,POD,Unspecified,14934,,Unspecified,NE,
NEwr_S10987,NEre_RO17,NEwr_WS202,,Unspecified,Kearney,4326,,,1.02702E+11,,40.42689468,-98.86248039,,,POD,Unspecified,2459,,Unspecified,NE,
NEwr_S10988,NEre_RO6,NEwr_WS64,,Unspecified,Valley,4326,,,1.021E+11,,41.68399428,-98.98039043,,,POD,Unspecified,6218,,Unspecified,NE,
NEwr_S10989,NEre_RO17,NEwr_WS202,,Unspecified,Kearney,4326,,,1.02702E+11,,40.42986935,-98.86912164,,,POD,Unspecified,2482,,Unspecified,NE,
NEwr_S10990,NEre_RO17,NEwr_WS60,,Unspecified,Kearney,4326,,,1.02702E+11,,40.50799735,-98.78321207,,,POD,Unspecified,13661,,Unspecified,NE,
NEwr_S10991,NEre_RO6,NEwr_WS64,,Unspecified,Garfield,4326,,,1.021E+11,,41.79086539,-99.13051077,,,POD,Unspecified,10889,,Unspecified,NE,
NEwr_S10992,NEre_RO6,NEwr_WS64,,Unspecified,Valley,4326,,,1.021E+11,,41.79086539,-99.13051077,,,POD,Unspecified,11025,,Unspecified,NE,
NEwr_S10993,NEre_RO8,NEwr_WS80,,Unspecified,Saunders,4326,,,1.02002E+11,,41.05892047,-96.38392278,,,POD,Unspecified,5061,,Unspecified,NE,
NEwr_S10994,NEre_RO8,NEwr_WS80,,Unspecified,Saunders,4326,,,1.02002E+11,,41.05892047,-96.38392278,,,POD,Unspecified,5062,,Unspecified,NE,
NEwr_S10995,NEre_RO17,NEwr_WS202,,Unspecified,Kearney,4326,,,1.02702E+11,,40.49326512,-98.89685821,,,POD,Unspecified,1229,,Unspecified,NE,
NEwr_S10996,NEre_RO17,NEwr_WS202,,Unspecified,Kearney,4326,,,1.02702E+11,,40.4989748,-98.89742536,,,POD,Unspecified,1249,,Unspecified,NE,
NEwr_S10997,NEre_RO17,NEwr_WS202,,Unspecified,Kearney,4326,,,1.02702E+11,,40.4989748,-98.89742536,,,POD,Unspecified,1269,,Unspecified,NE,
NEwr_S10998,NEre_RO8,NEwr_WS190,,Unspecified,Saunders,4326,,,1.02002E+11,,41.06491285,-96.38209126,,,POD,Unspecified,14935,,Unspecified,NE,
NEwr_S10999,NEre_RO17,NEwr_WS60,,Unspecified,Kearney,4326,,,1.02702E+11,,40.49919801,-98.75687771,,,POD,Unspecified,1259,,Unspecified,NE,
NEwr_S11000,NEre_RO6,NEwr_WS44,,Unspecified,Nance,4326,,,1.021E+11,,41.37532498,-97.95291988,,,POD,Unspecified,11899,,Unspecified,NE,
NEwr_S11001,NEre_RO6,NEwr_WS237,,Unspecified,Platte,4326,,,1.02002E+11,,41.5001098,-97.53083104,,,POD,Unspecified,11901,,Unspecified,NE,
NEwr_S11002,NEre_RO6,NEwr_WS237,,Unspecified,Platte,4326,,,1.021E+11,,41.5001098,-97.53083104,,,POD,Unspecified,12354,,Unspecified,NE,
NEwr_S11003,NEre_RO17,NEwr_WS202,,Unspecified,Kearney,4326,,,1.02702E+11,,40.40184629,-98.82231859,,,POD,Unspecified,2196,,Unspecified,NE,
NEwr_S11004,NEre_RO22,NEwr_WS269,,Unspecified,Sheridan,4326,,,1.01402E+11,,42.88120062,-102.7440581,,,POD,Unspecified,9896,,Unspecified,NE,
NEwr_S11005,NEre_RO17,NEwr_WS202,,Unspecified,Kearney,4326,,,1.02702E+11,,40.41221317,-98.81658477,,,POD,Unspecified,2367,,Unspecified,NE,
NEwr_S11006,NEre_RO3,NEwr_WS202,,Unspecified,Adams,4326,,,1.02702E+11,,40.40071002,-98.64201606,,,POD,Unspecified,2204,,Unspecified,NE,
NEwr_S11007,NEre_RO17,NEwr_WS234,,Unspecified,Kearney,4326,,,1.02702E+11,,40.60693439,-98.79091788,,,POD,Unspecified,2937,,Unspecified,NE,
NEwr_S11008,NEre_RO6,NEwr_WS58,,Unspecified,Nance,4326,,,1.021E+11,,41.28457351,-98.12644243,,,POD,Unspecified,12355,,Unspecified,NE,
NEwr_S11009,NEre_RO17,NEwr_WS234,,Unspecified,Kearney,4326,,,1.02702E+11,,40.55429491,-98.74806326,,,POD,Unspecified,2667,,Unspecified,NE,
NEwr_S11010,NEre_RO5,NEwr_WS155,,Unspecified,Pierce,4326,,,1.022E+11,,42.09369434,-97.43811878,,,POD,Unspecified,14936,,Unspecified,NE,
NEwr_S11011,NEre_RO3,NEwr_WS117,,Unspecified,Adams,4326,,,1.02702E+11,,40.45169716,-98.5472447,,,POD,Unspecified,1053,,Unspecified,NE,
NEwr_S11012,NEre_RO3,NEwr_WS217,,Unspecified,Adams,4326,,,1.02702E+11,,40.4954083,-98.58758194,,,POD,Unspecified,1247,,Unspecified,NE,
NEwr_S11013,NEre_RO3,NEwr_WS360,,Unspecified,Adams,4326,,,1.02702E+11,,40.48087873,-98.57156218,,,POD,Unspecified,13549,,Unspecified,NE,
NEwr_S11014,NEre_RO19,NEwr_WS166,,Unspecified,York,4326,,,1.02702E+11,,40.88307353,-97.65048558,,,POD,Unspecified,4312,,Unspecified,NE,
