SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID,ReasonRemoved,index
CAss_S5029,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DIAMOND ARROW CONFERENCE CENTER,,,,CA,,Bad Latitude,5028.0
CAss_S5030,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ENGLEBRIGHT DAM RECREATION CENTER,,,,CA,,Bad Latitude,5029.0
CAss_S5031,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TWIN RIDGES GRIZZLY HILL SCHOOL,,,,CA,,Bad Latitude,5030.0
CAss_S5032,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,MOUNTAIN VALLEY CHILD AND FAMILY SERVICE,,,,CA,,Bad Latitude,5031.0
CAss_S5033,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PETERSONS CORNER WATER SYSTEM,,,,CA,,Bad Latitude,5032.0
CAss_S5034,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,NID SCOTTS FLAT LAKE RESERVOIR,,,,CA,,Bad Latitude,5033.0
CAss_S5035,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,NJUHSD MCCOURTNEY RD.,,,,CA,,Bad Latitude,5034.0
CAss_S5036,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WOLF MOUNTAIN CONF. ASSN.,,,,CA,,Bad Latitude,5035.0
CAss_S5037,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SOUTH YUBA CAMPGROUND,,,,CA,,Bad Latitude,5036.0
CAss_S5038,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,NELSON INDUSTRIAL PARK,,,,CA,,Bad Latitude,5037.0
CAss_S5039,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAMP BOUNTIFUL,,,,CA,,Bad Latitude,5038.0
CAss_S5040,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PENINSULA CAMPGROUND WATER SYSTEM,,,,CA,,Bad Latitude,5039.0
CAss_S5041,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,STREETER INDUSTRIAL PLAZA,,,,CA,,Bad Latitude,5040.0
CAss_S5042,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DONNER TRAIL ELEMENTARY SCHOOL,,,,CA,,Bad Latitude,5041.0
CAss_S5043,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,HARMONY RIDGE MARKET,,,,CA,,Bad Latitude,5042.0
CAss_S5044,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ANANDA RETREAT CENTER,,,,CA,,Bad Latitude,5043.0
CAss_S5045,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SHADY CREEK OUTDOOR SCHOOL,,,,CA,,Bad Latitude,5044.0
CAss_S5046,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SIVANANDA YOGA FARM,,,,CA,,Bad Latitude,5045.0
CAss_S5047,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DEW DROP INN,,,,CA,,Bad Latitude,5046.0
CAss_S5048,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,NORTH GOLD SENIOR CENTER,,,,CA,,Bad Latitude,5047.0
CAss_S5049,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CREATIVE KIDS PRESCHOOL WATER SYSTEM,,,,CA,,Bad Latitude,5048.0
CAss_S5050,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BETHEL CHURCH,,,,CA,,Bad Latitude,5049.0
CAss_S5051,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,OLYMPIA PARK WATER SYSTEM,,,,CA,,Bad Latitude,5050.0
CAss_S5052,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TAHOE FOREST CHURCH,,,,CA,,Bad Latitude,5051.0
CAss_S5053,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SOUTH YUBA RIVER STATE PARK,,,,CA,,Bad Latitude,5052.0
CAss_S5065,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,MALAKOFF DIGGINS SHP,,,,CA,,Bad Latitude,5064.0
CAss_S5069,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,KNOTT S BERRY FARM,,,,CA,,Bad Latitude,5068.0
CAss_S5070,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CANYON RV PARK,,,,CA,,Bad Latitude,5069.0
CAss_S5071,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LAZY W RANCH WATER SYSTEM,,,,CA,,Bad Latitude,5070.0
CAss_S5072,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CRESCENT WATER ASSOCIATION,,,,CA,,Bad Latitude,5071.0
CAss_S5073,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LOS ALAMITOS RACE COURSE,,,,CA,,Bad Latitude,5072.0
CAss_S5074,,CAss_WS2,Unspecified,Centroid of Area,ORANGE,4326,,,,,,,,,POD,SOUTH MIDWAY CITY MUTUAL WATER CO.,CA3000825,,Water Service Area,CA,,Bad Latitude,5073.0
CAss_S5075,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CASPERS REGIONAL WILDERNESS PARK,,,,CA,,Bad Latitude,5074.0
CAss_S5076,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SANTA MARGARITA WATER DISTRICT-NICHOLS I,,,,CA,,Bad Latitude,5075.0
CAss_S5086,,CAss_WS2,Unspecified,Centroid of Area,ORANGE,4326,,,,,,,,,POD,CITY OF NEWPORT BEACH,CA3010023,,Water Service Area,CA,,Bad Latitude,5085.0
CAss_S5102,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,JOINT REGIONAL WATER SUPPLY SYSTEM,,,,CA,,Bad Latitude,5101.0
CAss_S5107,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,EAST ORANGE COUNTY WD - WZ,,,,CA,,Bad Latitude,5106.0
CAss_S5112,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SAN JUAN BASIN AUTHORITY,,,,CA,,Bad Latitude,5111.0
CAss_S5113,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CISCO GROVE GAS & FOOD,,,,CA,,Bad Latitude,5112.0
CAss_S5114,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,MORNING STAR LAKE RESORT,,,,CA,,Bad Latitude,5113.0
CAss_S5126,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,INDIAN CREEK GOLF COURSE,,,,CA,,Bad Latitude,5125.0
CAss_S5127,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LAKE ARTHUR CABINS,,,,CA,,Bad Latitude,5126.0
CAss_S5129,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LIVE OAK WALDORF SCHOOL,,,,CA,,Bad Latitude,5128.0
CAss_S5130,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SIERRA REACH MINISTRIES,,,,CA,,Bad Latitude,5129.0
CAss_S5131,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS BIG BEND CAMPGROUND & ADMIN SITE,,,,CA,,Bad Latitude,5130.0
CAss_S5132,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS HAMPSHIRE ROCKS CAMPGROUND,,,,CA,,Bad Latitude,5131.0
CAss_S5133,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,OPHIR ELEMENTARY SCHOOL WATER SYSTEM,,,,CA,,Bad Latitude,5132.0
CAss_S5134,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS FRENCH MEADOWS SOUTH SHORE,,,,CA,,Bad Latitude,5133.0
CAss_S5135,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS FRENCH MEADOWS NORTH SHORE,,,,CA,,Bad Latitude,5134.0
CAss_S5136,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS BIG TREES PICNIC GROUND,,,,CA,,Bad Latitude,5135.0
CAss_S5137,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS SILVER CREEK CAMPGROUND,,,,CA,,Bad Latitude,5136.0
CAss_S5138,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,APPLEGATE MOTEL WATER SYSTEM,,,,CA,,Bad Latitude,5137.0
CAss_S5139,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CLIPPER GAP HEAD START,,,,CA,,Bad Latitude,5138.0
CAss_S5140,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,GOLD RUN RECREATION ENTERPRISES,,,,CA,,Bad Latitude,5139.0
CAss_S5141,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,OLIVERS GROCERY,,,,CA,,Bad Latitude,5140.0
CAss_S5142,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS HELL HOLE,,,,CA,,Bad Latitude,5141.0
CAss_S5144,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,APPLEGATE STATION,,,,CA,,Bad Latitude,5143.0
CAss_S5145,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAPITAL MOUNTAIN CHRISTIAN CAMP,,,,CA,,Bad Latitude,5144.0
CAss_S5146,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,COMMUNITY OF THE GREAT COMMISSION,,,,CA,,Bad Latitude,5145.0
CAss_S5147,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LOOMIS COMMUNITY PARK,,,,CA,,Bad Latitude,5146.0
CAss_S5148,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PENRYN OAKS PRESCHOOL,,,,CA,,Bad Latitude,5147.0
CAss_S5149,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS ROBINSON FLAT,,,,CA,,Bad Latitude,5148.0
CAss_S5150,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS SUGAR PINE RESERVOIR,,,,CA,,Bad Latitude,5149.0
CAss_S5151,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"ROLLINS LAKE RESORT, LONG RAVINE",,,,CA,,Bad Latitude,5150.0
CAss_S5152,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SNOWFLOWER,,,,CA,,Bad Latitude,5151.0
CAss_S5153,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,NYACK WATER SYSTEM,,,,CA,,Bad Latitude,5152.0
CAss_S5154,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SQUAW VALLEY 8200 WATER SYSTEM,,,,CA,,Bad Latitude,5153.0
CAss_S5155,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS GOOSE MEADOWS,,,,CA,,Bad Latitude,5154.0
CAss_S5157,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,USFS GRANITE FLAT CAMPGROUND,,,,CA,,Bad Latitude,5156.0
CAss_S5158,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SILVER CREEK SUMMER HOME TRACT,,,,CA,,Bad Latitude,5157.0
CAss_S5162,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SKY MOUNTAIN CHRISTIAN CAMP,,,,CA,,Bad Latitude,5161.0
CAss_S5163,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,HUPPE MOORE LANDSCAPE,,,,CA,,Bad Latitude,5162.0
CAss_S5164,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LODGEPOLE CAMPGROUND,,,,CA,,Bad Latitude,5163.0
CAss_S5165,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,EASTERN REGIONAL SANITARY LANDFILL WATER,,,,CA,,Bad Latitude,5164.0
CAss_S5166,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"BEAR VALLEY, SIERRA DISCOVERY TRAIL",,,,CA,,Bad Latitude,5165.0
CAss_S5167,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,KIDD LAKE,,,,CA,,Bad Latitude,5166.0
CAss_S5168,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ANTELOPE SPRINGS,,,,CA,,Bad Latitude,5167.0
CAss_S5169,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,RIDE TO WALK,,,,CA,,Bad Latitude,5168.0
CAss_S5170,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LOOMIS LAND INC SENIOR CARE VILLA WATER,,,,CA,,Bad Latitude,5169.0
CAss_S5171,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,APPLEGATE PARK,,,,CA,,Bad Latitude,5170.0
CAss_S5172,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TURKEY CREEK GOLF CLUB,,,,CA,,Bad Latitude,5171.0
CAss_S5173,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,VETERINARY DEVELOPMENT COMPANY,,,,CA,,Bad Latitude,5172.0
CAss_S5174,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,NORTHSTAR SUMMIT DECK & GRILL,,,,CA,,Bad Latitude,5173.0
CAss_S5175,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TAHOE VISTANA,,,,CA,,Bad Latitude,5174.0
CAss_S5176,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SIERRA WOODS LODGE,,,,CA,,Bad Latitude,5175.0
CAss_S5177,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PALISADES WATER SYSTEM,,,,CA,,Bad Latitude,5176.0
CAss_S5178,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,NORTHSTAR AT TAHOE COMSTOCK WATER SYSTEM,,,,CA,,Bad Latitude,5177.0
CAss_S5179,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,JESUIT RETREAT CENTER OF THE SIERRA,,,,CA,,Bad Latitude,5178.0
CAss_S5180,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,KILNER PARK,,,,CA,,Bad Latitude,5179.0
CAss_S5181,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,HIDDEN FALLS,,,,CA,,Bad Latitude,5180.0
CAss_S5182,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TAMARACK LODGE,,,,CA,,Bad Latitude,5181.0
CAss_S5183,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ANTELOPE OAKS WATER SYSTEM,,,,CA,,Bad Latitude,5182.0
CAss_S5184,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BEAR VALLEY YMCA CAMP,,,,CA,,Bad Latitude,5183.0
CAss_S5185,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WISE VILLA WINERY,,,,CA,,Bad Latitude,5184.0
CAss_S5186,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WAKE ISLAND WATER SYSTEM,,,,CA,,Bad Latitude,5185.0
CAss_S5188,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,GOATHOUSE BREWING AGUA,,,,CA,,Bad Latitude,5187.0
CAss_S5230,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PG&E LAST CHANCE CG,,,,CA,,Bad Latitude,5229.0
CAss_S5231,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PG&E COOL SPRINGS CG,,,,CA,,Bad Latitude,5230.0
CAss_S5232,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PG&E PONDEROSA FLAT CG,,,,CA,,Bad Latitude,5231.0
CAss_S5233,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,OAKLAND FEATHER RIVER CAMP,,,,CA,,Bad Latitude,5232.0
CAss_S5236,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ELWELL LODGE,,,,CA,,Bad Latitude,5235.0
CAss_S5237,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,GOLD LAKE LODGE,,,,CA,,Bad Latitude,5236.0
CAss_S5238,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF LONG POINT CG,,,,CA,,Bad Latitude,5237.0
CAss_S5239,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF BOULDER / LONE CREEK CGS,,,,CA,,Bad Latitude,5238.0
CAss_S5240,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF FRENCHMAN & SPRING CREEK CGS,,,,CA,,Bad Latitude,5239.0
CAss_S5241,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF BIG COVE CG,,,,CA,,Bad Latitude,5240.0
CAss_S5242,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF COTTONWOOD CG / FRENCHMAN ADMIN,,,,CA,,Bad Latitude,5241.0
CAss_S5243,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF CHILCOOT CG,,,,CA,,Bad Latitude,5242.0
CAss_S5244,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF GRASSHOPPER / GRIZZLY CGS,,,,CA,,Bad Latitude,5243.0
CAss_S5245,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF KENZIE RAVINE 1 & 2,,,,CA,,Bad Latitude,5244.0
CAss_S5246,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF NORTH FORK / QUEEN LILY CGS,,,,CA,,Bad Latitude,5245.0
CAss_S5247,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF MT HOUGH RANGER STATION,,,,CA,,Bad Latitude,5246.0
CAss_S5248,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF GANSNER BAR CG / WORK CENTER,,,,CA,,Bad Latitude,5247.0
CAss_S5249,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,WALTONS GRIZZLY LODGE,,,,CA,,Bad Latitude,5248.0
CAss_S5250,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PG&E HASKINS VALLEY CG,,,,CA,,Bad Latitude,5249.0
CAss_S5252,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF PENINSULA / WYANDOTTE CGS,,,,CA,,Bad Latitude,5251.0
CAss_S5253,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF SUNDEW / HUTCHINS CGS,,,,CA,,Bad Latitude,5252.0
CAss_S5255,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PG&E ROCKY POINT CG,,,,CA,,Bad Latitude,5254.0
CAss_S5256,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAMP TIMBERWOLF,,,,CA,,Bad Latitude,5255.0
CAss_S5257,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BUCKS LAKE CAMP AND RV PARK,,,,CA,,Bad Latitude,5256.0
CAss_S5262,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LAKE HAVEN RESORT,,,,CA,,Bad Latitude,5261.0
CAss_S5264,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ALMANOR HEIGHTS MWC,,,,CA,,Bad Latitude,5263.0
CAss_S5265,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BELDEN TOWN & RESORT,,,,CA,,Bad Latitude,5264.0
CAss_S5267,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CARIBOU CROSSROADS,,,,CA,,Bad Latitude,5266.0
CAss_S5269,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CEDAR LODGE MOTEL,,,,CA,,Bad Latitude,5268.0
CAss_S5270,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PG&E RODGERS FLAT SERVICE CENTER,,,,CA,,Bad Latitude,5269.0
CAss_S5271,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ASSOCIATIONS OF THOMPSON LAKE,,,,CA,,Bad Latitude,5270.0
CAss_S5272,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF LIGHTING TREE CG,,,,CA,,Bad Latitude,5271.0
CAss_S5275,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF BECKWOURTH NERVINO FIRE STATION,,,,CA,,Bad Latitude,5274.0
CAss_S5277,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PLUMAS SIERRA RURAL ELECTRIC PORTOLA,,,,CA,,Bad Latitude,5276.0
CAss_S5278,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF LAKES BASIN CG,,,,CA,,Bad Latitude,5277.0
CAss_S5279,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PG&E CAMP CONERY,,,,CA,,Bad Latitude,5278.0
CAss_S5280,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PSEA CAMP ALMANOR,,,,CA,,Bad Latitude,5279.0
CAss_S5281,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,JOHNSVILLE PUBLIC UTILITY DIST,,,,CA,,Bad Latitude,5280.0
CAss_S5284,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,LNF ALMANOR CG,,,,CA,,Bad Latitude,5283.0
CAss_S5285,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PNF SANDY POINT DAY USE AREA,,,,CA,,Bad Latitude,5284.0
CAss_S5289,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,EAGLE RIDGE RV PARK,,,,CA,,Bad Latitude,5288.0
CAss_S5297,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,HAMILTON BRANCH CSD,,,,CA,,Bad Latitude,5296.0
CAss_S5299,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,PLUMAS-EUREKA S.P.,,,,CA,,Bad Latitude,5298.0
CAss_S5305,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,HIDDEN VALLEY NATURE CENTER,,,,CA,,Bad Latitude,5304.0
CAss_S5308,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,COUNTRY HILLS RV PARK,,,,CA,,Bad Latitude,5307.0
CAss_S5309,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BUCKHORN CAMP,,,,CA,,Bad Latitude,5308.0
CAss_S5310,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"CALTRANS, CACTUS CITY REST AREA",,,,CA,,Bad Latitude,5309.0
CAss_S5311,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"CALTRANS, WHITEWATER REST AREA",,,,CA,,Bad Latitude,5310.0
CAss_S5312,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAMP JOE SCHERMAN,,,,CA,,Bad Latitude,5311.0
CAss_S5313,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAMP MARANATHA,,,,CA,,Bad Latitude,5312.0
CAss_S5314,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CAMP RONALD MCDONALD FOR G.T.,,,,CA,,Bad Latitude,5313.0
CAss_S5316,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,ANZA BAPTIST CHURCH,,,,CA,,Bad Latitude,5315.0
CAss_S5319,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CHAPALA MARKET WATER,,,,CA,,Bad Latitude,5318.0
CAss_S5320,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DOUG JONES WATER,,,,CA,,Bad Latitude,5319.0
CAss_S5321,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,VALLEY AUTO WATER,,,,CA,,Bad Latitude,5320.0
CAss_S5322,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CHUCKWALLA VALLEY RACEWAY WATER SYSTEM,,,,CA,,Bad Latitude,5321.0
CAss_S5323,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SUNG CHOI,,,,CA,,Bad Latitude,5322.0
CAss_S5324,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,CENTRO MEDICO OASIS,,,,CA,,Bad Latitude,5323.0
CAss_S5325,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,MOUNTAIN CENTER CAFE,,,,CA,,Bad Latitude,5324.0
CAss_S5326,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,TERWILLIGER ASSOCIATION,,,,CA,,Bad Latitude,5325.0
CAss_S5327,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,"CVUSD, WESTSIDE SCHOOL",,,,CA,,Bad Latitude,5326.0
CAss_S5328,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,SUNDANCE MEADOWS,,,,CA,,Bad Latitude,5327.0
CAss_S5329,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,GENESIS SOLAR LLC,,,,CA,,Bad Latitude,5328.0
CAss_S5331,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,BRADFORD RUN RV,,,,CA,,Bad Latitude,5330.0
CAss_S5332,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,HARMONY FARMS EVENT CENTER,,,,CA,,Bad Latitude,5331.0
CAss_S5335,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,DOWLING FRUIT ORCHARD,,,,CA,,Bad Latitude,5334.0
CAss_S5337,,CAss_WS2,Unspecified,Centroid of Area,,4326,,,,,,,,,POD,EISENHOWER MEDICAL CENTER(WATER),,,,CA,,Bad Latitude,5336.0
