MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
ADWR_Water Rights,Groundwater,,,,Water Rights,Arizona Water Rights,http://gisdata-azwater.opendata.arcgis.com/,Adjudicated
