SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID,ReasonRemoved,index
AZwr_S226463,,AZwr_WS3470,Unspecified,Unspecified,MOHAVE,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B20015000CA0,,Unspecified,AZ,,Bad Latitude,226462.0
AZwr_S226567,,AZwr_WS3517,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,D19008000000,,Unspecified,AZ,,Bad Latitude,226566.0
AZwr_S226637,,AZwr_WS3550,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B20004000000,,Unspecified,AZ,,Bad Latitude,226636.0
AZwr_S227334,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B28013000000,,Unspecified,AZ,,Bad Latitude,227333.0
AZwr_S227338,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,D21065018000,,Unspecified,AZ,,Bad Latitude,227337.0
AZwr_S227340,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B28012000000,,Unspecified,AZ,,Bad Latitude,227339.0
AZwr_S227349,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,A40008000000,,Unspecified,AZ,,Bad Latitude,227348.0
AZwr_S227352,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B17022033BA0,,Unspecified,AZ,,Bad Latitude,227351.0
AZwr_S227354,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,C08023000000,,Unspecified,AZ,,Bad Latitude,227353.0
AZwr_S227355,,AZwr_WS3880,Unspecified,Unspecified,COCONINO,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,A34005000000,,Unspecified,AZ,,Bad Latitude,227354.0
AZwr_S227359,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,D20068036000,,Unspecified,AZ,,Bad Latitude,227358.0
AZwr_S227368,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B27010000000,,Unspecified,AZ,,Bad Latitude,227367.0
AZwr_S227371,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,D21065013000,,Unspecified,AZ,,Bad Latitude,227370.0
AZwr_S227378,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B27012000000,,Unspecified,AZ,,Bad Latitude,227377.0
AZwr_S227382,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,A40028000000,,Unspecified,AZ,,Bad Latitude,227381.0
AZwr_S227395,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B13019000000,,Unspecified,AZ,,Bad Latitude,227394.0
AZwr_S227401,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,C09023000000,,Unspecified,AZ,,Bad Latitude,227400.0
AZwr_S227404,,AZwr_WS3880,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,D20061036000,,Unspecified,AZ,,Bad Latitude,227403.0
AZwr_S227504,,AZwr_WS3924,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,A12026000000,,Unspecified,AZ,,Bad Latitude,227503.0
AZwr_S227511,,AZwr_WS3924,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,A22026000000,,Unspecified,AZ,,Bad Latitude,227510.0
AZwr_S228039,,AZwr_WS4149,Unspecified,Unspecified,COCONINO,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B15004003DA0,,Unspecified,AZ,,Bad Latitude,228038.0
AZwr_S228954,,AZwr_WS4470,Unspecified,Unspecified,YUMA,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B07015000000,,Unspecified,AZ,,Bad Latitude,228953.0
AZwr_S229170,,AZwr_WS4586,Unspecified,Unspecified,COCHISE,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,D24019019AB0,,Unspecified,AZ,,Bad Latitude,229169.0
AZwr_S229574,,AZwr_WS4768,Unspecified,Unspecified,,4326,,,,,0.0,-115.4887438843872,,,POD,Unspecified,B170020,,Unspecified,AZ,,Bad Latitude,229573.0
