VariableSpecificUUID,AggregationInterval,AggregationIntervalUnitCV,AggregationStatisticCV,AmountUnitCV,MaximumAmountUnitCV,ReportYearStartMonth,ReportYearTypeCV,VariableCV,VariableSpecificCV
ADWR_Allocation All,1,Year,Average,CFS,AFY,10,WaterYear,Allocation,Allocation All
