SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
NE_1559,,Unspecified,Hamilton,EPSG:4326,,,102702010203,,40.9143199577301,-97.87879693307569,,,Unspecified,180860,,Unknown,NE,
NE_1560,,Unspecified,Hamilton,EPSG:4326,,,102702030103,,40.7563962781039,-98.1033162359598,,,Unspecified,180248,,Unknown,NE,
NE_1561,,Unspecified,Hamilton,EPSG:4326,,,102702030103,,40.7121380069207,-98.08013851997521,,,Unspecified,179977,,Unknown,NE,
NE_1562,,Unspecified,Frontier,EPSG:4326,,,102500080103,,40.6148262268679,-100.597859100426,,,Unspecified,184965,,Unknown,NE,
NE_1563,,Unspecified,Clay,EPSG:4326,,,102702030203,,40.6374009988865,-97.8704834773475,,,Unspecified,179594,,Unknown,NE,
NE_1564,,Unspecified,Nuckolls,EPSG:4326,,,102702060801,,40.3076980374238,-97.840891999971,,,Unspecified,178746,,Unknown,NE,
NE_1565,,Unspecified,Keya Paha,EPSG:4326,,,101500061104,,42.925003753643296,-99.3733516015881,,,Unspecified,191031,,Unknown,NE,
NE_1566,,Unspecified,Gage,EPSG:4326,,,102702020605,,40.084036120357794,-96.5711591044445,,,Unspecified,178098,,Unknown,NE,
NE_1567,,Unspecified,Clay,EPSG:4326,,,102702060601,,40.5006367351521,-98.05183870278259,,,Unspecified,177766,,Unknown,NE,
NE_1568,,Unspecified,Gage,EPSG:4326,,,102400080105,,40.4188486418143,-96.4655758752225,,,Unspecified,192340,,Unknown,NE,
NE_1569,,Unspecified,Blaine,EPSG:4326,,,102100030306,,41.7507807275811,-99.77358476623529,,,Unspecified,193862,,Unknown,NE,
NE_1570,,Unspecified,Boyd,EPSG:4326,,,101500010204,,42.9453506579804,-98.905216883722,,,Unspecified,186468,,Unknown,NE,
NE_1571,,Unspecified,Harlan,EPSG:4326,,,102500110306,,40.1063923421611,-99.5823391500321,,,Unspecified,176708,,Unknown,NE,
