MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
CSWRCB_Water Rights,Surface water or subsurface water,,,,Water Rights.,California Water Rights,https://www.waterboards.ca.gov/waterrights/water_issues/programs/ewrims/,Adjudicated
