SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID,ReasonRemoved,index
CAwr_S24717,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,33893.0,,Unspecified,CA,,Bad CoordinateMethodCV,24716.0
CAwr_S24718,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,11145.0,,Unspecified,CA,,Bad CoordinateMethodCV,24717.0
CAwr_S24719,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45716.0,,Unspecified,CA,,Bad CoordinateMethodCV,24718.0
CAwr_S24720,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,22474.0,,Unspecified,CA,,Bad CoordinateMethodCV,24719.0
CAwr_S24723,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28173.0,,Unspecified,CA,,Bad CoordinateMethodCV,24722.0
CAwr_S24724,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,16804.0,,Unspecified,CA,,Bad CoordinateMethodCV,24723.0
CAwr_S24739,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,22519.0,,Unspecified,CA,,Bad CoordinateMethodCV,24738.0
CAwr_S24740,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,22520.0,,Unspecified,CA,,Bad CoordinateMethodCV,24739.0
CAwr_S24741,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34082.0,,Unspecified,CA,,Bad CoordinateMethodCV,24740.0
CAwr_S24742,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28274.0,,Unspecified,CA,,Bad CoordinateMethodCV,24741.0
CAwr_S24743,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28426.0,,Unspecified,CA,,Bad CoordinateMethodCV,24742.0
CAwr_S24747,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,17037.0,,Unspecified,CA,,Bad CoordinateMethodCV,24746.0
CAwr_S24748,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,17038.0,,Unspecified,CA,,Bad CoordinateMethodCV,24747.0
CAwr_S24751,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28433.0,,Unspecified,CA,,Bad CoordinateMethodCV,24750.0
CAwr_S24752,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,22704.0,,Unspecified,CA,,Bad CoordinateMethodCV,24751.0
CAwr_S24757,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28438.0,,Unspecified,CA,,Bad CoordinateMethodCV,24756.0
CAwr_S24758,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34244.0,,Unspecified,CA,,Bad CoordinateMethodCV,24757.0
CAwr_S24759,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,17047.0,,Unspecified,CA,,Bad CoordinateMethodCV,24758.0
CAwr_S24760,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34245.0,,Unspecified,CA,,Bad CoordinateMethodCV,24759.0
CAwr_S24761,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,11501.0,,Unspecified,CA,,Bad CoordinateMethodCV,24760.0
CAwr_S24762,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,40172.0,,Unspecified,CA,,Bad CoordinateMethodCV,24761.0
CAwr_S24767,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,46055.0,,Unspecified,CA,,Bad CoordinateMethodCV,24766.0
CAwr_S24769,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,5688.0,,Unspecified,CA,,Bad CoordinateMethodCV,24768.0
CAwr_S24770,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45441.0,,Unspecified,CA,,Bad CoordinateMethodCV,24769.0
CAwr_S24771,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,16449.0,,Unspecified,CA,,Bad CoordinateMethodCV,24770.0
CAwr_S24772,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,10914.0,,Unspecified,CA,,Bad CoordinateMethodCV,24771.0
CAwr_S24773,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39635.0,,Unspecified,CA,,Bad CoordinateMethodCV,24772.0
CAwr_S24774,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39643.0,,Unspecified,CA,,Bad CoordinateMethodCV,24773.0
CAwr_S24775,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,22210.0,,Unspecified,CA,,Bad CoordinateMethodCV,24774.0
CAwr_S24776,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39644.0,,Unspecified,CA,,Bad CoordinateMethodCV,24775.0
CAwr_S24781,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,27940.0,,Unspecified,CA,,Bad CoordinateMethodCV,24780.0
CAwr_S24783,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,22397.0,,Unspecified,CA,,Bad CoordinateMethodCV,24782.0
CAwr_S24784,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28078.0,,Unspecified,CA,,Bad CoordinateMethodCV,24783.0
CAwr_S24797,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,16708.0,,Unspecified,CA,,Bad CoordinateMethodCV,24796.0
CAwr_S24798,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28090.0,,Unspecified,CA,,Bad CoordinateMethodCV,24797.0
CAwr_S24807,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,40231.0,,Unspecified,CA,,Bad CoordinateMethodCV,24806.0
CAwr_S24808,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,17146.0,,Unspecified,CA,,Bad CoordinateMethodCV,24807.0
CAwr_S24809,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28537.0,,Unspecified,CA,,Bad CoordinateMethodCV,24808.0
CAwr_S24812,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,46167.0,,Unspecified,CA,,Bad CoordinateMethodCV,24811.0
CAwr_S24813,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,17173.0,,Unspecified,CA,,Bad CoordinateMethodCV,24812.0
CAwr_S24814,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,28552.0,,Unspecified,CA,,Bad CoordinateMethodCV,24813.0
CAwr_S24815,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,34367.0,,Unspecified,CA,,Bad CoordinateMethodCV,24814.0
CAwr_S24818,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,11601.0,,Unspecified,CA,,Bad CoordinateMethodCV,24817.0
CAwr_S24829,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,46189.0,,Unspecified,CA,,Bad CoordinateMethodCV,24828.0
CAwr_S24836,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,13481.0,,Unspecified,CA,,Bad CoordinateMethodCV,24835.0
CAwr_S24837,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32745.0,,Unspecified,CA,,Bad CoordinateMethodCV,24836.0
CAwr_S24838,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24691.0,,Unspecified,CA,,Bad CoordinateMethodCV,24837.0
CAwr_S24843,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7756.0,,Unspecified,CA,,Bad CoordinateMethodCV,24842.0
CAwr_S24847,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38581.0,,Unspecified,CA,,Bad CoordinateMethodCV,24846.0
CAwr_S24851,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9881.0,,Unspecified,CA,,Bad CoordinateMethodCV,24850.0
CAwr_S24852,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9882.0,,Unspecified,CA,,Bad CoordinateMethodCV,24851.0
CAwr_S24861,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,21243.0,,Unspecified,CA,,Bad CoordinateMethodCV,24860.0
CAwr_S24862,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30567.0,,Unspecified,CA,,Bad CoordinateMethodCV,24861.0
CAwr_S24869,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15521.0,,Unspecified,CA,,Bad CoordinateMethodCV,24868.0
CAwr_S24871,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32749.0,,Unspecified,CA,,Bad CoordinateMethodCV,24870.0
CAwr_S24877,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36456.0,,Unspecified,CA,,Bad CoordinateMethodCV,24876.0
CAwr_S24878,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44426.0,,Unspecified,CA,,Bad CoordinateMethodCV,24877.0
CAwr_S24882,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36457.0,,Unspecified,CA,,Bad CoordinateMethodCV,24881.0
CAwr_S24917,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42245.0,,Unspecified,CA,,Bad CoordinateMethodCV,24916.0
CAwr_S24922,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7798.0,,Unspecified,CA,,Bad CoordinateMethodCV,24921.0
CAwr_S24932,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42246.0,,Unspecified,CA,,Bad CoordinateMethodCV,24931.0
CAwr_S24933,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,26930.0,,Unspecified,CA,,Bad CoordinateMethodCV,24932.0
CAwr_S24940,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38617.0,,Unspecified,CA,,Bad CoordinateMethodCV,24939.0
CAwr_S24941,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42247.0,,Unspecified,CA,,Bad CoordinateMethodCV,24940.0
CAwr_S24944,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,1996.0,,Unspecified,CA,,Bad CoordinateMethodCV,24943.0
CAwr_S24950,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38619.0,,Unspecified,CA,,Bad CoordinateMethodCV,24949.0
CAwr_S24959,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,21280.0,,Unspecified,CA,,Bad CoordinateMethodCV,24958.0
CAwr_S24962,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9926.0,,Unspecified,CA,,Bad CoordinateMethodCV,24961.0
CAwr_S24964,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38621.0,,Unspecified,CA,,Bad CoordinateMethodCV,24963.0
CAwr_S24970,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30611.0,,Unspecified,CA,,Bad CoordinateMethodCV,24969.0
CAwr_S24971,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44463.0,,Unspecified,CA,,Bad CoordinateMethodCV,24970.0
CAwr_S24983,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,26934.0,,Unspecified,CA,,Bad CoordinateMethodCV,24982.0
CAwr_S24984,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32793.0,,Unspecified,CA,,Bad CoordinateMethodCV,24983.0
CAwr_S24986,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15550.0,,Unspecified,CA,,Bad CoordinateMethodCV,24985.0
CAwr_S24987,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30615.0,,Unspecified,CA,,Bad CoordinateMethodCV,24986.0
CAwr_S24988,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,26935.0,,Unspecified,CA,,Bad CoordinateMethodCV,24987.0
CAwr_S24989,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44466.0,,Unspecified,CA,,Bad CoordinateMethodCV,24988.0
CAwr_S24990,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24722.0,,Unspecified,CA,,Bad CoordinateMethodCV,24989.0
CAwr_S24991,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9928.0,,Unspecified,CA,,Bad CoordinateMethodCV,24990.0
CAwr_S24992,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,45016.0,,Unspecified,CA,,Bad CoordinateMethodCV,24991.0
CAwr_S24993,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,4147.0,,Unspecified,CA,,Bad CoordinateMethodCV,24992.0
CAwr_S24994,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7800.0,,Unspecified,CA,,Bad CoordinateMethodCV,24993.0
CAwr_S24995,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7801.0,,Unspecified,CA,,Bad CoordinateMethodCV,24994.0
CAwr_S24996,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7802.0,,Unspecified,CA,,Bad CoordinateMethodCV,24995.0
CAwr_S24997,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,1998.0,,Unspecified,CA,,Bad CoordinateMethodCV,24996.0
CAwr_S24998,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,1999.0,,Unspecified,CA,,Bad CoordinateMethodCV,24997.0
CAwr_S24999,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30616.0,,Unspecified,CA,,Bad CoordinateMethodCV,24998.0
CAwr_S25000,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7803.0,,Unspecified,CA,,Bad CoordinateMethodCV,24999.0
CAwr_S25001,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,2000.0,,Unspecified,CA,,Bad CoordinateMethodCV,25000.0
CAwr_S25004,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36490.0,,Unspecified,CA,,Bad CoordinateMethodCV,25003.0
CAwr_S25005,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44467.0,,Unspecified,CA,,Bad CoordinateMethodCV,25004.0
CAwr_S25008,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24724.0,,Unspecified,CA,,Bad CoordinateMethodCV,25007.0
CAwr_S25009,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,4148.0,,Unspecified,CA,,Bad CoordinateMethodCV,25008.0
CAwr_S25019,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15552.0,,Unspecified,CA,,Bad CoordinateMethodCV,25018.0
CAwr_S25020,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,13515.0,,Unspecified,CA,,Bad CoordinateMethodCV,25019.0
CAwr_S25021,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44469.0,,Unspecified,CA,,Bad CoordinateMethodCV,25020.0
CAwr_S25022,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,39188.0,,Unspecified,CA,,Bad CoordinateMethodCV,25021.0
CAwr_S25023,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38624.0,,Unspecified,CA,,Bad CoordinateMethodCV,25022.0
CAwr_S25024,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32794.0,,Unspecified,CA,,Bad CoordinateMethodCV,25023.0
CAwr_S25025,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,2002.0,,Unspecified,CA,,Bad CoordinateMethodCV,25024.0
CAwr_S25026,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32795.0,,Unspecified,CA,,Bad CoordinateMethodCV,25025.0
CAwr_S25027,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24725.0,,Unspecified,CA,,Bad CoordinateMethodCV,25026.0
CAwr_S25028,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32796.0,,Unspecified,CA,,Bad CoordinateMethodCV,25027.0
CAwr_S25029,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,4150.0,,Unspecified,CA,,Bad CoordinateMethodCV,25028.0
CAwr_S25030,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,2003.0,,Unspecified,CA,,Bad CoordinateMethodCV,25029.0
CAwr_S25041,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15553.0,,Unspecified,CA,,Bad CoordinateMethodCV,25040.0
CAwr_S25046,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9932.0,,Unspecified,CA,,Bad CoordinateMethodCV,25045.0
CAwr_S25052,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38625.0,,Unspecified,CA,,Bad CoordinateMethodCV,25051.0
CAwr_S25053,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38626.0,,Unspecified,CA,,Bad CoordinateMethodCV,25052.0
CAwr_S25054,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24727.0,,Unspecified,CA,,Bad CoordinateMethodCV,25053.0
CAwr_S25055,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38627.0,,Unspecified,CA,,Bad CoordinateMethodCV,25054.0
CAwr_S25056,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30619.0,,Unspecified,CA,,Bad CoordinateMethodCV,25055.0
CAwr_S25065,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15554.0,,Unspecified,CA,,Bad CoordinateMethodCV,25064.0
CAwr_S25078,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30622.0,,Unspecified,CA,,Bad CoordinateMethodCV,25077.0
CAwr_S25079,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,4158.0,,Unspecified,CA,,Bad CoordinateMethodCV,25078.0
CAwr_S25086,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,4160.0,,Unspecified,CA,,Bad CoordinateMethodCV,25085.0
CAwr_S25087,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38673.0,,Unspecified,CA,,Bad CoordinateMethodCV,25086.0
CAwr_S25092,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32818.0,,Unspecified,CA,,Bad CoordinateMethodCV,25091.0
CAwr_S25093,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,19102.0,,Unspecified,CA,,Bad CoordinateMethodCV,25092.0
CAwr_S25094,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32819.0,,Unspecified,CA,,Bad CoordinateMethodCV,25093.0
CAwr_S25097,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30623.0,,Unspecified,CA,,Bad CoordinateMethodCV,25096.0
CAwr_S25109,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36519.0,,Unspecified,CA,,Bad CoordinateMethodCV,25108.0
CAwr_S25110,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15588.0,,Unspecified,CA,,Bad CoordinateMethodCV,25109.0
CAwr_S25111,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7848.0,,Unspecified,CA,,Bad CoordinateMethodCV,25110.0
CAwr_S25112,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44509.0,,Unspecified,CA,,Bad CoordinateMethodCV,25111.0
CAwr_S25113,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30662.0,,Unspecified,CA,,Bad CoordinateMethodCV,25112.0
CAwr_S25117,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,21318.0,,Unspecified,CA,,Bad CoordinateMethodCV,25116.0
CAwr_S25118,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24755.0,,Unspecified,CA,,Bad CoordinateMethodCV,25117.0
CAwr_S25119,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15589.0,,Unspecified,CA,,Bad CoordinateMethodCV,25118.0
CAwr_S25120,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,21319.0,,Unspecified,CA,,Bad CoordinateMethodCV,25119.0
CAwr_S25121,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,2049.0,,Unspecified,CA,,Bad CoordinateMethodCV,25120.0
CAwr_S25122,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38674.0,,Unspecified,CA,,Bad CoordinateMethodCV,25121.0
CAwr_S25123,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24756.0,,Unspecified,CA,,Bad CoordinateMethodCV,25122.0
CAwr_S25124,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32823.0,,Unspecified,CA,,Bad CoordinateMethodCV,25123.0
CAwr_S25125,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,4685.0,,Unspecified,CA,,Bad CoordinateMethodCV,25124.0
CAwr_S25126,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38675.0,,Unspecified,CA,,Bad CoordinateMethodCV,25125.0
CAwr_S25127,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,4188.0,,Unspecified,CA,,Bad CoordinateMethodCV,25126.0
CAwr_S25128,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7849.0,,Unspecified,CA,,Bad CoordinateMethodCV,25127.0
CAwr_S25129,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38676.0,,Unspecified,CA,,Bad CoordinateMethodCV,25128.0
CAwr_S25130,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,13543.0,,Unspecified,CA,,Bad CoordinateMethodCV,25129.0
CAwr_S25131,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,21320.0,,Unspecified,CA,,Bad CoordinateMethodCV,25130.0
CAwr_S25132,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,21321.0,,Unspecified,CA,,Bad CoordinateMethodCV,25131.0
CAwr_S25133,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,2050.0,,Unspecified,CA,,Bad CoordinateMethodCV,25132.0
CAwr_S25134,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38677.0,,Unspecified,CA,,Bad CoordinateMethodCV,25133.0
CAwr_S25135,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30663.0,,Unspecified,CA,,Bad CoordinateMethodCV,25134.0
CAwr_S25136,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,44510.0,,Unspecified,CA,,Bad CoordinateMethodCV,25135.0
CAwr_S25138,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42280.0,,Unspecified,CA,,Bad CoordinateMethodCV,25137.0
CAwr_S25140,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,24757.0,,Unspecified,CA,,Bad CoordinateMethodCV,25139.0
CAwr_S25153,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,27924.0,,Unspecified,CA,,Bad CoordinateMethodCV,25152.0
CAwr_S25158,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,26973.0,,Unspecified,CA,,Bad CoordinateMethodCV,25157.0
CAwr_S25159,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30664.0,,Unspecified,CA,,Bad CoordinateMethodCV,25158.0
CAwr_S25161,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9968.0,,Unspecified,CA,,Bad CoordinateMethodCV,25160.0
CAwr_S25162,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,36521.0,,Unspecified,CA,,Bad CoordinateMethodCV,25161.0
CAwr_S25164,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30665.0,,Unspecified,CA,,Bad CoordinateMethodCV,25163.0
CAwr_S25171,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9970.0,,Unspecified,CA,,Bad CoordinateMethodCV,25170.0
CAwr_S25172,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,19141.0,,Unspecified,CA,,Bad CoordinateMethodCV,25171.0
CAwr_S25178,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9971.0,,Unspecified,CA,,Bad CoordinateMethodCV,25177.0
CAwr_S25179,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,13546.0,,Unspecified,CA,,Bad CoordinateMethodCV,25178.0
CAwr_S25180,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38680.0,,Unspecified,CA,,Bad CoordinateMethodCV,25179.0
CAwr_S25181,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,30666.0,,Unspecified,CA,,Bad CoordinateMethodCV,25180.0
CAwr_S25182,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,9972.0,,Unspecified,CA,,Bad CoordinateMethodCV,25181.0
CAwr_S25183,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15592.0,,Unspecified,CA,,Bad CoordinateMethodCV,25182.0
CAwr_S25184,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,42281.0,,Unspecified,CA,,Bad CoordinateMethodCV,25183.0
CAwr_S25185,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,32826.0,,Unspecified,CA,,Bad CoordinateMethodCV,25184.0
CAwr_S25186,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7851.0,,Unspecified,CA,,Bad CoordinateMethodCV,25185.0
CAwr_S25187,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,15593.0,,Unspecified,CA,,Bad CoordinateMethodCV,25186.0
CAwr_S25188,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,7852.0,,Unspecified,CA,,Bad CoordinateMethodCV,25187.0
CAwr_S25189,,CAwr_WS1,Unspecified,,,4326,,,,,,,,,POD,Unspecified,38681.0,,Unspecified,CA,,Bad CoordinateMethodCV,25188.0
