MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
IDWR_AquaInfo,Surface Water,,,,Aqua Info is an easy-to-use method for you to interface with data collected by the Idaho Department of Water Resources. Not all data is made publicly available and all data are provisional and subject to change.,Idaho Aqua Info,,Measured
