MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
NVss_M1,Surface Water,,,,Measurement data is provided by reporting agencies and by regular site visits from NDWR staff.,Surface Water Monitoring Measures,https://data-ndwr.hub.arcgis.com/datasets/NDWR::surface-water-monitoring-measures/about,Measured
