MethodUUID,ApplicableResourceTypeCV,DataConfidenceValue,DataCoverageValue,DataQualityValueCV,MethodDescription,MethodName,MethodNEMILink,MethodTypeCV
COss_M1,Surface Ground Water,,,,Water use gauge station data.,Water Use Data,https://dwr.state.co.us/rest/get/help#Datasets&#DiversionRecordsController&#gettingstarted&#jsonxml,Water Use
