WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
IDwr_WS45,,,Unspecified,COEUR D ALENE LAKE,Unspecified,Surface Water
IDwr_WS46,,,Unspecified,JOBE CREEK,Unspecified,Surface Water
IDwr_WS47,,,Unspecified,UNNAMED DRAIN,Unspecified,Drain
IDwr_WS48,,,Unspecified,SNAKE RIVER,Unspecified,Surface Water
IDwr_WS49,,,Unspecified,CUB RIVER,Unspecified,Surface Water
IDwr_WS50,,,Unspecified,COUGAR CREEK,Unspecified,Surface Water
IDwr_WS51,,,Unspecified,BOISE RIVER,Unspecified,Surface Water
IDwr_WS52,,,Unspecified,LAKE PEND OREILLE,Unspecified,Unspecified
IDwr_WS53,,,Unspecified,SPOKANE RIVER,Unspecified,Surface Water
IDwr_WS54,,,Unspecified,SALMON RIVER,Unspecified,Surface Water
IDwr_WS55,,,Unspecified,BIG WOOD RIVER,Unspecified,Surface Water
IDwr_WS56,,,Unspecified,PEND OREILLE RIVER,Unspecified,Surface Water
IDwr_WS57,,,Unspecified,WILSON DRAIN,Unspecified,Drain
IDwr_WS58,,,Unspecified,JARBIDGE RIVER,Unspecified,Surface Water
IDwr_WS59,,,Unspecified,BLOOMINGTON CREEK,Unspecified,Surface Water
IDwr_WS60,,,Unspecified,CASTLE CREEK,Unspecified,Surface Water
IDwr_WS61,,,Unspecified,LEDGE CREEK,Unspecified,Surface Water
IDwr_WS62,,,Unspecified,PARIS CREEK,Unspecified,Surface Water
IDwr_WS63,,,Unspecified,THOMAS FORK,Unspecified,Surface Water
IDwr_WS64,,,Unspecified,SOREN CANYON CREEK,Unspecified,Surface Water
IDwr_WS65,,,Unspecified,SHEEP CREEK,Unspecified,Surface Water
IDwr_WS66,,,Unspecified,CENTER CREEK,Unspecified,Surface Water
IDwr_WS67,,,Unspecified,INDIAN CREEK,Unspecified,Surface Water
IDwr_WS68,,,Unspecified,BEAR RIVER,Unspecified,Surface Water
IDwr_WS69,,,Unspecified,GEORGETOWN CREEK,Unspecified,Surface Water
IDwr_WS70,,,Unspecified,STAUFFER CREEK,Unspecified,Surface Water
IDwr_WS71,,,Unspecified,SPRING CREEK,Unspecified,Surface Water
IDwr_WS72,,,Unspecified,NOUNAN CREEK,Unspecified,Surface Water
IDwr_WS73,,,Unspecified,LIBERTY LOOKOUT CREEK,Unspecified,Surface Water
IDwr_WS74,,,Unspecified,MIDDLE FORK,Unspecified,Surface Water
IDwr_WS75,,,Unspecified,LITTLE SALMON RIVER,Unspecified,Surface Water
IDwr_WS76,,,Unspecified,CAPTAIN JOHN CREEK,Unspecified,Surface Water
IDwr_WS77,,,Unspecified,SKINNER CREEK,Unspecified,Surface Water
IDwr_WS78,,,Unspecified,DAIRY CANYON CREEK,Unspecified,Surface Water
IDwr_WS79,,,Unspecified,CO-OP CREEK,Unspecified,Surface Water
IDwr_WS80,,,Unspecified,CHUGG SPRING,Unspecified,groundwater/spring
IDwr_WS81,,,Unspecified,PEARL CREEK,Unspecified,Surface Water
IDwr_WS82,,,Unspecified,TRAIL CREEK,Unspecified,Surface Water
IDwr_WS83,,,Unspecified,EIGHTMILE CREEK,Unspecified,Surface Water
IDwr_WS84,,,Unspecified,BAILEY CREEK,Unspecified,Surface Water
IDwr_WS85,,,Unspecified,WINCHELL CREEK,Unspecified,Surface Water
IDwr_WS86,,,Unspecified,LARGILLIERE CREEK,Unspecified,Surface Water
IDwr_WS87,,,Unspecified,LITTLE SPRING CREEK,Unspecified,Surface Water
IDwr_WS88,,,Unspecified,BIG SPRING CREEK,Unspecified,Surface Water
IDwr_WS89,,,Unspecified,SODA CREEK,Unspecified,Surface Water
IDwr_WS90,,,Unspecified,GROUSE CREEK,Unspecified,Surface Water
IDwr_WS91,,,Unspecified,SECOND CREEK,Unspecified,Surface Water
IDwr_WS92,,,Unspecified,FORMATION SPRING CREEK,Unspecified,Surface Water
IDwr_WS93,,,Unspecified,FORMATION SPRING,Unspecified,groundwater/spring
IDwr_WS94,,,Unspecified,BRIGGS CREEK,Unspecified,Surface Water
IDwr_WS95,,,Unspecified,ST CHARLES CREEK,Unspecified,Surface Water
IDwr_WS96,,,Unspecified,LITTLE CREEK,Unspecified,Surface Water
IDwr_WS97,,,Unspecified,WORM CREEK,Unspecified,Surface Water
IDwr_WS98,,,Unspecified,OVID CREEK,Unspecified,Surface Water
IDwr_WS99,,,Unspecified,MONTPELIER CREEK,Unspecified,Surface Water
IDwr_WS100,,,Unspecified,WILLOW SPRING,Unspecified,groundwater/spring
IDwr_WS101,,,Unspecified,SODA CREEK SPRING,Unspecified,groundwater/spring
IDwr_WS102,,,Unspecified,PORRITT SPRING,Unspecified,groundwater/spring
IDwr_WS103,,,Unspecified,SHEPHERD SPRINGS,Unspecified,Unspecified
IDwr_WS104,,,Unspecified,LIME CREEK,Unspecified,Surface Water
IDwr_WS105,,,Unspecified,ROWLEY SPRINGS,Unspecified,Unspecified
IDwr_WS106,,,Unspecified,MEADOW SPRINGS,Unspecified,Unspecified
IDwr_WS107,,,Unspecified,HORSELEY CREEK,Unspecified,Surface Water
IDwr_WS108,,,Unspecified,BLOOMINGTON DRY CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS109,,,Unspecified,HELL HOLE SPRING,Unspecified,groundwater/spring
IDwr_WS110,,,Unspecified,FIVEMILE MEADOWS CREEK,Unspecified,Surface Water
IDwr_WS111,,,Unspecified,POND,Unspecified,Surface Water
IDwr_WS112,,,Unspecified,BEAR HOLLOW SPRINGS,Unspecified,Unspecified
IDwr_WS113,,,Unspecified,TAYLOR CREEK,Unspecified,Surface Water
IDwr_WS114,,,Unspecified,SWAN LAKE,Unspecified,Surface Water
IDwr_WS115,,,Unspecified,PETERS POND,Unspecified,Surface Water
IDwr_WS116,,,Unspecified,PINE GAP CREEK,Unspecified,Surface Water
IDwr_WS117,,,Unspecified,PEGRAM CREEK,Unspecified,Surface Water
IDwr_WS118,,,Unspecified,YEAMAN CREEK,Unspecified,Surface Water
IDwr_WS119,,,Unspecified,UNNAMED SLOUGH,Unspecified,Surface Water
IDwr_WS120,,,Unspecified,BEAR LAKE,Unspecified,Surface Water
IDwr_WS121,,,Unspecified,HAMMOND CREEK,Unspecified,Surface Water
IDwr_WS122,,,Unspecified,CROSSLEY HOLLOW SPRING,Unspecified,groundwater/spring
IDwr_WS123,,,Unspecified,SCHOOLHOUSE HILL SPRING,Unspecified,groundwater/spring
IDwr_WS124,,,Unspecified,HIDDEN SPRING,Unspecified,groundwater/spring
IDwr_WS125,,,Unspecified,DAVIS CANYON CREEK,Unspecified,Surface Water
IDwr_WS126,,,Unspecified,PORCUPINE CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS127,,,Unspecified,MINNETONKA CAVE SPRING,Unspecified,groundwater/spring
IDwr_WS128,,,Unspecified,CLOVERLEAF SPRING,Unspecified,groundwater/spring
IDwr_WS129,,,Unspecified,DRY CANYON CREEK,Unspecified,Surface Water
IDwr_WS130,,,Unspecified,NORTH FORK SPRING,Unspecified,groundwater/spring
IDwr_WS131,,,Unspecified,MILL CANYON CREEK,Unspecified,Surface Water
IDwr_WS132,,,Unspecified,MILL CREEK,Unspecified,Surface Water
IDwr_WS133,,,Unspecified,THIRD HOLLOW SPRING,Unspecified,groundwater/spring
IDwr_WS134,,,Unspecified,WOOD CANYON CREEK,Unspecified,Surface Water
IDwr_WS135,,,Unspecified,SNYDER CREEK,Unspecified,Surface Water
IDwr_WS136,,,Unspecified,GEORGE FINDLAY CLAYHOLE SPRING,Unspecified,groundwater/spring
IDwr_WS137,,,Unspecified,COPENHAGEN CREEK,Unspecified,Surface Water
IDwr_WS138,,,Unspecified,LYONS SPRING,Unspecified,groundwater/spring
IDwr_WS139,,,Unspecified,LITTLE THREEMILE CANYON CREEK,Unspecified,Surface Water
IDwr_WS140,,,Unspecified,LITTLE THREEMILE CREEK,Unspecified,Surface Water
IDwr_WS141,,,Unspecified,ROWLEY CANYON CREEK,Unspecified,Surface Water
IDwr_WS142,,,Unspecified,RED PINE SPRING,Unspecified,groundwater/spring
IDwr_WS143,,,Unspecified,PINE SPRINGS CREEK,Unspecified,Surface Water
IDwr_WS144,,,Unspecified,UNNAMED DRAINS,Unspecified,Unspecified
IDwr_WS145,,,Unspecified,LYON SPRING,Unspecified,groundwater/spring
IDwr_WS146,,,Unspecified,SOUTH DELL CREEK,Unspecified,Surface Water
IDwr_WS147,,,Unspecified,MAPLE CANYON CREEK,Unspecified,Surface Water
IDwr_WS148,,,Unspecified,NINETY PERCENT SPRING,Unspecified,groundwater/spring
IDwr_WS149,,,Unspecified,SWAN LAKES,Unspecified,Unspecified
IDwr_WS150,,,Unspecified,MUD SPRING,Unspecified,groundwater/spring
IDwr_WS151,,,Unspecified,JOHNSON CREEK,Unspecified,Surface Water
IDwr_WS152,,,Unspecified,NORTH CREEK,Unspecified,Surface Water
IDwr_WS153,,,Unspecified,RED PINE HOLLOW CREEK,Unspecified,Surface Water
IDwr_WS154,,,Unspecified,SHEEP HOLLOW SPRING,Unspecified,groundwater/spring
IDwr_WS155,,,Unspecified,SAGO HOLLOW CREEK,Unspecified,Surface Water
